date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,0.965,-3.596,1.111,1.204,8.371,1.056,2.699
2015-01-06,1.001,0.965,-3.596,1.165,1.25,7.296,1.083,2.262
2015-01-07,1.001,0.958,-4.296,1.151,1.212,5.3,1.076,0.836
2015-01-08,1.001,0.96,-4.096,1.133,1.177,3.883,1.067,0.141
2015-01-09,1.002,0.958,-4.391,1.106,1.156,4.521,1.054,0.285
2015-01-12,1.002,0.959,-4.291,1.072,1.117,4.198,1.037,0.096
2015-01-13,1.002,0.958,-4.391,1.104,1.133,2.627,1.053,-0.712
2015-01-14,1.003,0.963,-3.988,1.099,1.12,1.911,1.051,-0.904
2015-01-15,1.003,0.972,-3.091,1.121,1.143,1.963,1.062,-0.424
2015-01-16,1.003,0.974,-2.891,1.145,1.166,1.834,1.074,-0.372
2015-01-19,1.003,0.986,-1.695,1.069,1.096,2.526,1.036,0.483
2015-01-20,1.004,0.987,-1.693,1.138,1.139,0.088,1.071,-0.747
2015-01-21,1.004,0.989,-1.494,1.188,1.171,-1.431,1.096,-1.46
2015-01-22,1.004,0.995,-0.896,1.208,1.191,-1.407,1.106,-1.175
2015-01-23,1.004,1,-0.398,1.192,1.179,-1.091,1.098,-0.774
2015-01-26,1.005,1.007,0.199,1.225,1.204,-1.714,1.115,-0.852
2015-01-27,1.005,1.01,0.498,1.225,1.203,-1.796,1.115,-0.762
2015-01-28,1.005,1.013,0.796,1.215,1.185,-2.469,1.11,-0.991
2015-01-29,1.005,1.017,1.194,1.199,1.17,-2.419,1.102,-0.771
2015-01-30,1.005,1.01,0.498,1.179,1.167,-1.018,1.092,-0.321
2015-02-02,1.006,1.005,-0.099,1.154,1.14,-1.213,1.08,-0.694
2015-02-03,1.006,1.005,-0.099,1.186,1.169,-1.433,1.096,-0.821
2015-02-04,1.006,1.004,-0.199,1.174,1.157,-1.448,1.09,-0.872
2015-02-05,1.006,1.005,-0.099,1.166,1.146,-1.715,1.086,-0.967
2015-02-06,1.007,1.01,0.298,1.123,1.104,-1.692,1.065,-0.751
2015-02-09,1.007,1.007,0,1.105,1.1,-0.452,1.056,-0.237
2015-02-10,1.007,1.013,0.596,1.131,1.11,-1.857,1.069,-0.702
2015-02-11,1.008,1.017,0.893,1.146,1.117,-2.531,1.077,-0.929
2015-02-12,1.008,1.03,2.183,1.16,1.125,-3.017,1.084,-0.6
2015-02-13,1.008,1.031,2.282,1.2,1.163,-3.083,1.104,-0.634
2015-02-16,1.008,1.036,2.778,1.246,1.196,-4.013,1.127,-0.976
2015-02-17,1.009,1.04,3.072,1.249,1.2,-3.923,1.129,-0.797
