date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-04-10,1.002,0.916,-8.583,1.204,1.316,9.302,1.103,1.179
2015-04-13,1.003,0.912,-9.073,1.191,1.447,21.495,1.097,7.521
2015-04-14,1.003,0.914,-8.873,1.205,1.41,17.012,1.104,5.254
2015-04-15,1.003,0.919,-8.375,1.145,1.269,10.83,1.074,1.862
2015-04-16,1.003,0.925,-7.777,1.167,1.259,7.883,1.085,0.645
2015-04-17,1.004,0.934,-6.972,1.174,1.255,6.899,1.089,0.505
2015-04-20,1.004,0.931,-7.271,1.072,1.16,8.209,1.038,0.723
2015-04-21,1.004,0.935,-6.873,1.17,1.237,5.726,1.087,-0.092
2015-04-22,1.004,0.939,-6.474,1.292,1.359,5.186,1.148,0.087
2015-04-23,1.004,0.938,-6.574,1.264,1.34,6.013,1.134,0.441
2015-04-24,1.005,0.935,-6.965,1.197,1.281,7.018,1.101,0.636
2015-04-27,1.005,0.934,-7.065,1.211,1.296,7.019,1.108,0.632
2015-04-28,1.005,0.926,-7.861,1.199,1.288,7.423,1.102,0.454
2015-04-29,1.005,0.933,-7.164,1.193,1.283,7.544,1.099,0.819
2015-04-30,1.006,0.938,-6.759,1.144,1.234,7.867,1.075,1.023
2015-05-04,1.006,0.934,-7.157,1.126,1.211,7.549,1.066,0.61
2015-05-05,1.006,0.934,-7.157,1.072,1.163,8.489,1.039,0.914
2015-05-06,1.007,0.936,-7.051,1.075,1.154,7.349,1.041,0.384
2015-05-07,1.007,0.935,-7.15,1.091,1.169,7.149,1.049,0.286
2015-05-08,1.007,0.943,-6.356,1.095,1.167,6.575,1.051,0.381
2015-05-11,1.007,0.955,-5.164,1.141,1.2,5.171,1.074,0.326
2015-05-12,1.008,0.95,-5.754,1.178,1.228,4.244,1.093,-0.366
2015-05-13,1.008,0.957,-5.06,1.13,1.181,4.513,1.069,0
2015-05-14,1.008,0.971,-3.671,1.12,1.171,4.554,1.064,0.658
2015-05-15,1.008,0.97,-3.77,1.058,1.12,5.86,1.033,1.162
2015-05-18,1.008,0.962,-4.563,1.012,1.08,6.719,1.01,1.089
2015-05-19,1.009,0.965,-4.361,1.133,1.188,4.854,1.071,0.514
2015-05-20,1.009,0.958,-5.055,1.103,1.154,4.624,1.056,0
2015-05-21,1.009,0.957,-5.154,1.099,1.152,4.823,1.054,0.047
2015-05-22,1.009,0.962,-4.658,1.163,1.208,3.869,1.086,-0.092
2015-05-25,1.01,0.959,-5.05,1.222,1.279,4.664,1.116,0.269
2015-05-26,1.01,0.941,-6.832,1.25,1.335,6.8,1.13,0.708
2015-05-27,1.01,0.925,-8.416,1.242,1.363,9.742,1.126,1.599
2015-05-28,1.01,0.93,-7.921,1.046,1.228,17.4,1.028,4.961
2015-05-29,1.01,0.925,-8.416,1.02,1.199,17.549,1.015,4.631
2015-06-01,1.011,0.903,-10.682,1.123,1.284,14.337,1.067,2.484
2015-06-02,1.011,0.906,-10.386,1.115,1.248,11.928,1.063,1.317
2015-06-03,1.011,0.918,-9.199,1.107,1.22,10.208,1.059,0.944
2015-06-04,1.011,0.92,-9.001,1.151,1.242,7.906,1.081,0
2015-06-05,1.011,0.919,-9.1,1.143,1.246,9.011,1.077,0.511
2015-06-08,1.012,0.903,-10.771,1.248,1.361,9.054,1.13,0.177
2015-06-09,1.012,0.904,-10.672,1.202,1.323,10.067,1.107,0.587
2015-06-10,1.012,0.906,-10.474,1.176,1.291,9.779,1.094,0.411
2015-06-11,1.012,0.906,-10.474,1.144,1.261,10.227,1.078,0.51
2015-06-12,1.013,0.903,-10.859,1.143,1.265,10.674,1.078,0.557
2015-06-15,1.013,0.898,-11.352,1.097,1.22,11.212,1.055,0.379
2015-06-16,1.013,0.905,-10.661,1.075,1.2,11.628,1.044,0.814
2015-06-17,1.013,0.91,-10.168,1.083,1.198,10.619,1.048,0.573
2015-06-18,1.014,0.906,-10.651,0.984,1.112,13.008,0.999,1.001
2015-06-19,1.014,0.903,-10.947,0.894,1.049,17.338,0.954,2.306
2015-06-23,1.014,0.915,-9.763,0.894,1.107,23.826,0.987,2.432
2015-06-24,1.014,0.903,-10.947,0.96,1.098,14.375,0.987,1.368
2015-06-25,1.015,0.906,-10.739,0.903,1.054,16.722,0.959,2.19
2015-06-26,1.015,0.946,-6.798,0.735,0.949,29.116,0.875,8.286
2015-06-29,1.015,0.912,-10.148,0.625,0.854,36.64,0.82,7.683
2015-06-30,1.015,0.905,-10.837,0.747,0.922,23.427,0.881,3.689
2015-07-01,1.016,0.91,-10.433,0.65,0.83,27.692,0.833,4.442
2015-07-02,1.016,0.913,-10.138,0.64,0.748,16.875,0.828,0.302
2015-07-03,1.016,0.919,-9.547,0.582,0.673,15.636,0.799,-0.375
2015-07-06,1.016,0.938,-7.677,0.662,0.702,6.042,0.839,-2.265
2015-07-07,1.017,0.947,-6.883,0.577,0.632,9.532,0.797,-0.941
2015-07-08,1.017,0.878,-13.668,0.441,0.569,29.025,0.729,-0.754
2015-07-09,1.017,0.932,-8.358,0.565,0.601,6.372,0.791,-3.097
2015-07-10,1.017,0.951,-6.49,0.691,0.661,-4.342,0.854,-5.621
2015-07-13,1.018,0.958,-5.894,0.71,0.701,-1.268,0.864,-3.993
2015-07-14,1.018,0.95,-6.68,0.606,0.638,5.281,0.812,-2.217
2015-07-15,1.018,0.953,-6.385,0.49,0.574,17.143,0.754,1.26
2015-07-16,1.018,0.959,-5.796,0.494,0.517,4.656,0.756,-2.381
2015-07-17,1.018,0.97,-4.715,0.562,0.563,0.178,0.79,-2.975
2015-07-20,1.019,0.965,-5.299,0.529,0.55,3.97,0.774,-2.132
2015-07-21,1.019,0.967,-5.103,0.539,0.572,6.122,0.779,-1.22
2015-07-22,1.019,0.95,-6.771,0.515,0.571,10.874,0.767,-0.847
2015-07-23,1.019,0.943,-7.458,0.555,0.627,12.973,0.787,-0.254
2015-07-24,1.019,0.943,-7.458,0.507,0.616,21.499,0.763,2.163
2015-07-27,1.02,0.966,-5.294,0.507,0.554,9.27,0.693,9.668
