date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,1.009,0.799,1.338,1.38,3.164,1.203,2.377
2015-01-06,1.001,1.009,0.799,1.341,1.373,2.386,1.205,1.859
2015-01-07,1.001,0.976,-2.498,1.339,1.415,5.676,1.204,2.94
2015-01-08,1.001,0.949,-5.195,1.311,1.354,3.28,1.187,0.421
2015-01-09,1.002,0.954,-4.79,1.312,1.33,1.372,1.188,-0.707
2015-01-12,1.002,0.95,-5.19,1.307,1.305,-0.153,1.185,-1.857
2015-01-13,1.002,0.953,-4.89,1.304,1.321,1.304,1.183,-0.778
2015-01-14,1.002,0.948,-5.389,1.3,1.309,0.692,1.181,-1.389
2015-01-15,1.003,0.952,-5.085,1.333,1.36,2.026,1.201,-0.35
2015-01-16,1.003,0.948,-5.484,1.345,1.369,1.784,1.208,-0.613
2015-01-19,1.003,0.939,-6.381,1.223,1.248,2.044,1.135,-0.934
2015-01-20,1.003,0.937,-6.58,1.248,1.276,2.244,1.15,-0.835
2015-01-21,1.004,0.945,-5.876,1.321,1.335,1.06,1.194,-1.256
2015-01-22,1.004,0.962,-4.183,1.327,1.341,1.055,1.198,-0.718
2015-01-23,1.004,0.967,-3.685,1.319,1.34,1.592,1.193,-0.184
2015-01-26,1.004,0.975,-2.888,1.344,1.337,-0.521,1.208,-1.308
2015-01-27,1.005,0.996,-0.896,1.333,1.331,-0.15,1.202,-0.416
2015-01-28,1.005,0.98,-2.488,1.302,1.311,0.691,1.183,-0.372
2015-01-29,1.005,0.968,-3.682,1.273,1.278,0.393,1.166,-1.029
2015-01-30,1.005,0.955,-4.975,1.263,1.283,1.584,1.16,-0.707
2015-02-02,1.006,0.946,-5.964,1.236,1.246,0.809,1.144,-1.573
2015-02-03,1.006,0.957,-4.871,1.278,1.277,-0.078,1.169,-1.711
2015-02-04,1.006,0.958,-4.771,1.266,1.28,1.106,1.162,-0.929
2015-02-05,1.006,0.956,-4.97,1.258,1.255,-0.238,1.157,-1.867
2015-02-06,1.006,0.957,-4.871,1.219,1.271,4.266,1.134,1.005
2015-02-09,1.007,0.956,-5.065,1.229,1.249,1.627,1.14,-0.719
2015-02-10,1.007,0.959,-4.767,1.252,1.267,1.198,1.154,-0.884
2015-02-11,1.007,0.956,-5.065,1.284,1.28,-0.312,1.173,-1.927
2015-02-12,1.007,0.967,-3.972,1.29,1.308,1.395,1.177,-0.459
2015-02-13,1.008,0.973,-3.472,1.306,1.318,0.919,1.187,-0.59
2015-02-16,1.008,0.972,-3.571,1.33,1.318,-0.902,1.201,-1.782
2015-02-17,1.008,0.979,-2.877,1.341,1.341,0,1.208,-0.977
2015-02-25,1.01,0.979,-3.069,1.313,1.327,1.066,1.192,-0.352
2015-02-26,1.01,0.984,-2.574,1.347,1.346,-0.074,1.212,-0.891
2015-02-27,1.01,0.983,-2.673,1.362,1.351,-0.808,1.221,-1.409
2015-03-02,1.01,0.997,-1.287,1.385,1.368,-1.227,1.235,-1.247
2015-03-03,1.011,0.996,-1.484,1.346,1.344,-0.149,1.212,-0.594
2015-03-04,1.011,0.998,-1.286,1.349,1.344,-0.371,1.214,-0.692
2015-03-05,1.011,0.991,-1.978,1.326,1.322,-0.302,1.2,-0.867
2015-03-06,1.011,0.99,-2.077,1.321,1.319,-0.151,1.197,-0.802
2015-03-09,1.012,0.991,-2.075,1.352,1.355,0.222,1.216,-0.543
2015-03-10,1.012,0.993,-1.877,1.339,1.348,0.672,1.208,-0.166
2015-03-11,1.012,0.985,-2.668,1.34,1.336,-0.299,1.209,-1.108
2015-03-12,1.012,0.981,-3.063,1.377,1.462,6.173,1.231,3.136
2015-03-13,1.012,0.992,-1.976,1.39,1.518,9.209,1.239,5.537
2015-03-16,1.013,0.999,-1.382,1.443,1.528,5.891,1.271,3.572
2015-03-17,1.013,1.014,0.099,1.475,1.528,3.593,1.29,2.512
2015-03-18,1.013,1.017,0.395,1.521,1.491,-1.972,1.318,-1.259
2015-03-19,1.013,1.05,3.653,1.52,1.479,-2.697,1.317,-0.729
2015-03-20,1.014,1.057,4.241,1.556,1.508,-3.085,1.339,-0.851
2015-03-23,1.014,1.048,3.353,1.604,1.55,-3.367,1.368,-1.374
2015-03-24,1.014,1.057,4.241,1.599,1.553,-2.877,1.365,-0.762
2015-03-25,1.014,1.055,4.043,1.584,1.524,-3.788,1.356,-1.445
2015-03-26,1.015,1.057,4.138,1.597,1.534,-3.945,1.364,-1.525
2015-03-27,1.015,1.067,5.123,1.613,1.55,-3.906,1.374,-1.252
2015-03-30,1.015,1.074,5.813,1.68,1.615,-3.869,1.414,-1.089
2015-03-31,1.015,1.07,5.419,1.663,1.606,-3.428,1.404,-0.883
2015-04-01,1.016,1.073,5.61,1.704,1.646,-3.404,1.429,-0.854
2015-04-02,1.016,1.072,5.512,1.709,1.638,-4.154,1.432,-1.425
2015-04-03,1.016,1.079,6.201,1.734,1.667,-3.864,1.447,-1.05
2015-04-07,1.017,1.08,6.195,1.787,1.707,-4.477,1.479,-1.542
2015-04-08,1.017,1.1,8.161,1.809,1.721,-4.865,1.492,-1.3
2015-04-09,1.017,1.21,18.977,1.794,1.694,-5.574,1.483,1.173
2015-04-10,1.017,1.292,27.04,1.832,1.731,-5.513,1.506,3.28
2015-04-13,1.018,1.229,20.727,1.866,1.762,-5.573,1.527,1.428
2015-04-14,1.018,1.166,14.538,1.87,1.746,-6.631,1.529,-0.981
2015-04-15,1.018,1.185,16.405,1.82,1.744,-4.176,1.499,1.428
2015-04-16,1.018,1.15,12.967,1.885,1.758,-6.737,1.538,-1.508
2015-04-17,1.018,1.17,14.931,1.93,1.818,-5.803,1.565,-0.396
2015-04-20,1.019,1.141,11.973,1.877,1.769,-5.754,1.534,-1.056
2015-04-21,1.019,1.154,13.248,1.942,1.825,-6.025,1.573,-1.043
2015-04-22,1.019,1.175,15.309,2.021,1.91,-5.492,1.62,-0.247
2015-04-23,1.019,1.17,14.818,2.011,1.918,-4.625,1.614,0.297
2015-04-24,1.02,1.152,12.941,1.977,1.881,-4.856,1.594,-0.289
2015-04-27,1.02,1.143,12.059,2.03,1.911,-5.862,1.626,-1.365
2015-04-28,1.02,1.125,10.294,1.992,1.894,-4.92,1.603,-1.036
2015-04-29,1.02,1.138,11.569,2.007,1.912,-4.733,1.612,-0.596
