date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,0.9,-10.09,1.264,1.207,-4.509,1.08,-8.139
2015-01-06,1.001,0.842,-15.884,1.278,1.328,3.912,1.084,-8.875
2015-01-07,1.001,0.838,-16.284,1.328,1.461,10.015,1.099,-6.742
2015-01-08,1.001,0.835,-16.583,1.218,1.607,31.938,1.066,0.056
2015-01-09,1.002,0.831,-17.066,1.219,1.768,45.037,1.067,4.227
2015-01-12,1.002,0.829,-17.265,1.152,1.945,68.837,1.047,11.156
2015-01-13,1.002,0.829,-17.265,1.159,1.751,51.079,1.049,5.396
2015-01-14,1.002,0.83,-17.166,1.189,1.583,33.137,1.058,-0.198
2015-01-15,1.003,0.836,-16.65,1.28,1.624,26.875,1.086,-1.261
2015-01-16,1.003,0.838,-16.451,1.333,1.786,33.983,1.102,1.851
2015-01-19,1.003,0.859,-14.357,1.113,1.607,44.385,1.036,4.575
2015-01-20,1.003,0.855,-14.756,1.15,1.473,28.087,1.047,-0.64
2015-01-21,1.003,0.851,-15.155,1.293,1.62,25.29,1.09,-0.761
2015-01-22,1.004,0.852,-15.139,1.331,1.645,23.591,1.102,-1.107
2015-01-23,1.004,0.86,-14.343,1.341,1.63,21.551,1.105,-1.267
2015-01-26,1.004,0.875,-12.849,1.267,1.567,23.678,1.083,-0.028
2015-01-27,1.004,0.888,-11.554,1.204,1.449,20.349,1.064,-0.724
2015-01-28,1.005,0.899,-10.547,1.115,1.352,21.256,1.038,-0.299
2015-01-29,1.005,0.901,-10.348,1.055,1.265,19.905,1.02,-0.961
2015-01-30,1.005,0.894,-11.045,1.022,1.312,28.376,1.01,0.921
2015-02-02,1.005,0.892,-11.244,0.862,1.181,37.007,0.962,1.725
2015-02-03,1.006,0.883,-12.227,0.933,1.25,33.976,0.984,0.915
2015-02-04,1.006,0.891,-11.431,0.913,1.181,29.354,0.978,-0.01
2015-02-05,1.006,0.888,-11.73,0.906,1.185,30.795,0.976,0.113
2015-02-06,1.006,0.891,-11.431,0.843,1.118,32.622,0.957,0.209
2015-02-09,1.006,0.888,-11.73,0.869,1.141,31.3,0.965,-0.114
2015-02-10,1.007,0.886,-12.016,0.927,1.25,34.844,0.983,1.241
2015-02-11,1.007,0.884,-12.214,0.93,1.303,40.108,0.984,2.622
2015-02-12,1.007,0.886,-12.016,0.944,1.295,37.182,0.988,2.085
2015-02-13,1.007,0.889,-11.718,0.974,1.279,31.314,0.997,0.893
2015-02-16,1.008,0.891,-11.607,0.978,1.242,26.994,0.999,-0.27
2015-02-17,1.008,0.895,-11.21,0.991,1.237,24.823,1.003,-0.528
2015-02-25,1.009,0.9,-10.803,0.936,1.17,25,0.987,-0.618
2015-02-26,1.009,0.9,-10.803,0.989,1.237,25.076,1.003,-0.189
2015-02-27,1.009,0.899,-10.902,0.969,1.213,25.181,0.997,-0.381
2015-03-02,1.01,0.891,-11.782,0.967,1.22,26.163,0.997,-0.742
2015-03-03,1.01,0.893,-11.584,0.943,1.18,25.133,0.99,-1.091
2015-03-04,1.01,0.894,-11.485,0.927,1.178,27.077,0.985,-0.599
2015-03-05,1.01,0.892,-11.683,0.883,1.151,30.351,0.972,-0.226
2015-03-06,1.01,0.893,-11.584,0.873,1.157,32.532,0.969,0.341
2015-03-09,1.011,0.888,-12.166,0.901,1.18,30.966,0.978,-0.245
2015-03-10,1.011,0.888,-12.166,0.911,1.171,28.54,0.981,-0.826
2015-03-11,1.011,0.889,-12.067,0.914,1.168,27.79,0.982,-0.937
2015-03-12,1.011,0.89,-11.968,0.951,1.21,27.234,0.993,-0.705
2015-03-13,1.012,0.893,-11.759,0.955,1.217,27.435,0.995,-0.472
2015-03-16,1.012,0.897,-11.364,1.055,1.292,22.464,1.025,-0.917
2015-03-17,1.012,0.898,-11.265,1.112,1.42,27.698,1.042,1.209
2015-03-18,1.012,0.896,-11.462,1.125,1.562,38.844,1.046,4.771
2015-03-19,1.012,0.895,-11.561,1.105,1.487,34.57,1.04,3.145
2015-03-20,1.013,0.89,-12.142,1.126,1.44,27.886,1.047,0.774
2015-03-23,1.013,0.89,-12.142,1.153,1.423,23.417,1.055,-0.483
2015-03-24,1.013,0.888,-12.34,1.113,1.377,23.72,1.043,-0.796
2015-03-25,1.013,0.883,-12.833,1.033,1.335,29.235,1.019,-0.039
2015-03-26,1.014,0.879,-13.314,0.974,1.342,37.782,1.002,1.587
2015-03-27,1.014,0.876,-13.609,0.984,1.327,34.858,1.005,0.627
2015-03-30,1.014,0.87,-14.201,1.034,1.384,33.849,1.02,0.412
2015-03-31,1.014,0.87,-14.201,0.991,1.336,34.813,1.007,0.268
2015-04-01,1.014,0.871,-14.103,1.044,1.348,29.119,1.023,-0.87
2015-04-02,1.015,0.877,-13.596,1.058,1.349,27.505,1.028,-0.905
2015-04-03,1.015,0.876,-13.695,1.098,1.4,27.505,1.04,-0.644
2015-04-07,1.015,0.872,-14.089,1.105,1.41,27.602,1.042,-0.825
2015-04-08,1.016,0.867,-14.665,1.036,1.368,32.046,1.022,-0.46
2015-04-09,1.016,0.876,-13.78,0.959,1.264,31.804,0.999,-0.651
2015-04-10,1.016,0.873,-14.075,0.999,1.296,29.73,1.011,-1.088
2015-04-13,1.016,0.878,-13.583,1.039,1.303,25.409,1.023,-1.701
2015-04-14,1.017,0.886,-12.881,1.02,1.267,24.216,1.018,-1.729
