date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-05-19,1.0234,1.174,14.716,2.9394,2.78,-5.423,2.173,-1.629
2015-05-20,1.0235,1.187,15.975,2.9982,2.915,-2.775,2.2083,0.702
2015-05-21,1.0237,1.181,15.366,3.1322,2.982,-4.795,2.2888,-1.188
2015-05-22,1.0239,1.171,14.367,3.1919,3.07,-3.819,2.3247,-0.615
2015-05-25,1.0244,1.193,16.458,3.2916,3.195,-2.935,2.3847,0.398
2015-05-26,1.0245,1.18,15.178,3.4195,3.43,0.307,2.4615,2.783
2015-05-27,1.0247,1.152,12.423,3.468,3.44,-0.807,2.4907,1.369
2015-05-28,1.0249,1.142,11.426,3.2301,3.103,-3.935,2.348,-1.252
2015-05-29,1.0251,1.189,15.989,3.2679,3.19,-2.384,2.3708,0.793
2015-06-01,1.0256,1.178,14.86,3.4651,3.342,-3.553,2.4893,-0.518
2015-06-02,1.0257,1.17,14.068,3.6165,3.649,0.899,2.5802,2.992
2015-06-03,1.0259,1.178,14.826,3.6496,3.641,-0.236,2.6001,2.142
2015-06-04,1.0261,1.149,11.977,3.6429,3.616,-0.738,2.5962,1.271
2015-06-05,1.0262,1.13,10.115,3.7099,3.719,0.245,2.6364,1.783
2015-06-08,1.0268,1.14,11.025,3.664,3.655,-0.246,2.6091,1.529
2015-06-09,1.0269,1.154,12.377,3.6557,3.791,3.701,2.6042,5.069
2015-06-10,1.0271,1.151,12.063,3.7303,3.818,2.351,2.649,3.858
2015-06-11,1.0273,1.152,12.139,3.7905,3.987,5.184,2.6852,6.249
2015-06-12,1.0274,1.112,8.234,3.8464,3.79,-1.466,2.7188,0
2015-06-15,1.028,1.114,8.366,3.76,3.61,-3.989,2.6672,-2.085
2015-06-16,1.0281,1.119,8.842,3.5854,3.464,-3.386,2.5625,-1.424
2015-06-17,1.0283,1.131,9.987,3.6703,3.59,-2.188,2.6135,-0.272
2015-06-18,1.0285,1.099,6.855,3.5302,3.42,-3.122,2.5295,-1.498
2015-06-19,1.0286,1.09,5.969,3.2396,3.25,0.321,2.3552,1.308
2015-06-23,1.0293,1.06,2.983,3.2596,3.29,0.933,2.3675,1.288
2015-06-24,1.0295,1.031,0.146,3.3417,3.334,-0.23,2.4168,-0.166
2015-06-25,1.0297,1.037,0.709,3.2,3.188,-0.375,2.3319,-0.184
2015-06-26,1.0298,1.057,2.641,2.8598,2.869,0.322,2.1278,0.771
2015-06-29,1.0303,1.047,1.621,2.6343,2.611,-0.884,1.9927,-0.366
2015-06-30,1.0305,1.04,0.922,2.795,2.845,1.789,2.0892,1.618
2015-07-01,1.0307,1.021,-0.941,2.6085,2.65,1.591,1.9774,1.062
2015-07-02,1.0309,1,-2.997,2.3909,2.545,6.445,1.8469,4.337
2015-07-03,1.031,0.97,-5.917,2.1968,2.347,6.837,1.7305,3.797
2015-07-06,1.0315,0.965,-6.447,2.1415,2.399,12.024,1.6975,7.535
2015-07-07,1.0317,1,-3.073,1.934,2.35,21.51,1.5731,15.059
2015-07-08,1.0319,0.907,-12.104,1.6786,2.115,25.998,1.4199,14.924
2015-07-09,1.0321,0.95,-7.955,1.8474,2.326,25.907,1.5213,16.716
2015-07-10,1.0322,1.045,1.24,1.9755,2.559,29.537,1.5982,22.225
2015-07-13,1.0327,0.941,-8.88,2.0744,2.577,24.229,1.6577,15.98
2015-07-14,1.0329,0.909,-11.995,2.0916,2.319,10.872,1.6681,5.21
2015-07-15,1.0331,0.907,-12.206,1.8996,2.087,9.865,1.553,3.992
2015-07-16,1.0333,0.914,-11.546,1.9713,1.956,-0.776,1.5961,-3.565
2015-07-17,1.0334,0.93,-10.006,2.1484,2.108,-1.88,1.7024,-3.853
2015-07-20,1.0339,0.942,-8.889,2.1976,2.191,-0.3,1.7321,-2.35
2015-07-21,1.0341,0.946,-8.519,2.2379,2.257,0.853,1.7564,-1.355
2015-07-22,1.0343,0.943,-8.827,2.2758,2.307,1.371,1.7792,-1
2015-07-23,1.0345,0.93,-10.101,2.3678,2.41,1.782,1.8345,-0.899
2015-07-24,1.0346,0.928,-10.303,2.3181,2.361,1.851,1.8047,-0.936
2015-07-27,1.0352,0.952,-8.037,2.0712,2.13,2.839,1.6568,0.121
