date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-06-03,1.009,0.87,-13.802,1.715,1.769,3.143,1.433,-1.633
2015-06-04,1.01,0.876,-13.224,1.706,1.753,2.737,1.428,-1.779
2015-06-05,1.01,0.876,-13.242,1.753,1.807,3.069,1.456,-1.456
2015-06-08,1.01,0.873,-13.581,1.727,1.778,2.959,1.44,-1.68
2015-06-09,1.01,0.879,-13.005,1.718,1.78,3.627,1.435,-1.059
2015-06-10,1.011,0.884,-12.519,1.756,1.8,2.494,1.458,-1.667
2015-06-11,1.011,0.883,-12.635,1.785,1.839,3.054,1.475,-1.247
2015-06-12,1.011,0.891,-11.861,1.816,1.866,2.731,1.494,-1.218
2015-06-15,1.011,0.889,-12.102,1.767,1.822,3.136,1.465,-1.072
2015-06-16,1.012,0.882,-12.803,1.671,1.74,4.117,1.407,-0.746
2015-06-17,1.012,0.88,-13.018,1.728,1.798,4.057,1.441,-0.735
2015-06-18,1.012,0.876,-13.43,1.647,1.735,5.369,1.393,-0.093
2015-06-19,1.012,0.857,-15.316,1.493,1.571,5.26,1.3,-1.146
2015-06-23,1.013,0.859,-15.177,1.516,1.604,5.812,1.315,-0.654
2015-06-24,1.013,0.858,-15.293,1.562,1.638,4.859,1.342,-1.222
2015-06-25,1.013,0.864,-14.709,1.478,1.616,9.337,1.292,1.796
2015-06-26,1.013,0.867,-14.43,1.289,1.454,12.766,1.179,3.418
2015-06-29,1.014,0.848,-16.346,1.155,1.38,19.46,1.099,6.244
2015-06-30,1.014,0.827,-18.434,1.245,1.399,12.397,1.152,1.545
2015-07-01,1.014,0.836,-17.554,1.138,1.259,10.681,1.088,0.156
2015-07-02,1.014,0.83,-18.162,1.008,1.157,14.816,1.01,1.574
2015-07-03,1.014,0.822,-18.959,0.901,1.041,15.538,0.946,0.75
2015-07-06,1.015,0.836,-17.619,0.884,1.046,18.326,0.936,2.745
2015-07-07,1.015,0.855,-15.755,0.765,0.941,22.99,0.865,4.809
2015-07-08,1.015,0.826,-18.629,0.7,0.847,20.983,0.826,1.513
2015-07-09,1.015,0.845,-16.765,0.764,0.932,21.926,0.865,3.759
2015-07-10,1.015,0.839,-17.372,0.838,1.025,22.286,0.909,4.565
2015-07-13,1.016,0.844,-16.913,0.928,1.127,21.405,0.963,5.242
2015-07-14,1.016,0.864,-14.961,0.966,1.025,6.086,0.986,-2.586
2015-07-15,1.016,0.88,-13.394,0.867,0.923,6.471,0.927,-2.245
2015-07-16,1.016,0.892,-12.231,0.908,0.935,2.962,0.951,-3.532
2015-07-17,1.016,0.906,-10.862,1.007,1.02,1.331,1.011,-3.572
2015-07-20,1.017,0.904,-11.102,1.043,1.075,3.098,1.032,-2.499
2015-07-21,1.017,0.905,-11.013,1.068,1.127,5.524,1.048,-0.897
2015-07-22,1.017,0.888,-12.702,1.097,1.162,5.906,1.065,-1.202
2015-07-23,1.017,0.88,-13.497,1.158,1.256,8.51,1.101,0.381
2015-07-24,1.018,0.877,-13.808,1.133,1.27,12.112,1.087,2.402
2015-07-27,1.018,0.894,-12.172,0.989,1.143,15.618,1,4.309
