date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1,1.014,1.4,1.054,1.163,10.342,1.027,5.988
2015-01-06,1.0002,1.014,1.38,1.1236,1.248,11.072,1.0619,6.507
2015-01-07,1.0004,0.958,-4.238,1.1074,1.245,12.426,1.0539,4.517
2015-01-08,1.0006,0.959,-4.158,1.1108,1.221,9.921,1.0557,3.249
2015-01-09,1.0007,0.956,-4.467,1.0985,1.176,7.055,1.0496,1.563
2015-01-12,1.0013,0.954,-4.724,1.1095,1.143,3.019,1.0554,-0.654
2015-01-13,1.0015,0.955,-4.643,1.1283,1.162,2.987,1.0649,-0.601
2015-01-14,1.0017,0.962,-3.963,1.1187,1.151,2.887,1.0602,-0.349
2015-01-15,1.0018,0.967,-3.474,1.1182,1.155,3.291,1.06,0.094
2015-01-16,1.002,0.971,-3.094,1.1296,1.167,3.311,1.0658,0.3
2015-01-19,1.0026,0.981,-2.154,1.0958,1.133,3.395,1.0492,0.743
2015-01-20,1.0028,0.985,-1.775,1.1576,1.172,1.244,1.0802,-0.157
2015-01-21,1.003,0.979,-2.393,1.1914,1.206,1.225,1.0972,-0.428
2015-01-22,1.0031,0.982,-2.103,1.2087,1.228,1.597,1.1059,-0.081
2015-01-23,1.0033,0.985,-1.824,1.1841,1.202,1.512,1.0937,-0.018
2015-01-26,1.0039,0.998,-0.588,1.2227,1.224,0.106,1.1133,-0.207
2015-01-27,1.0041,1.006,0.189,1.2319,1.213,-1.534,1.118,-0.76
2015-01-28,1.0043,1.005,0.07,1.2177,1.205,-1.043,1.111,-0.54
2015-01-29,1.0044,1.003,-0.139,1.1926,1.173,-1.643,1.0985,-0.956
2015-01-30,1.0046,1.001,-0.358,1.1758,1.164,-1.004,1.0902,-0.706
2015-02-02,1.0052,1.001,-0.418,1.1768,1.168,-0.748,1.091,-0.596
2015-02-03,1.0054,1,-0.537,1.1948,1.181,-1.155,1.1001,-0.873
2015-02-04,1.0055,1.002,-0.348,1.1743,1.163,-0.962,1.0899,-0.679
2015-02-05,1.0057,1.003,-0.268,1.1593,1.151,-0.716,1.0825,-0.508
2015-02-06,1.0059,1.008,0.209,1.1333,1.116,-1.527,1.0696,-0.711
2015-02-09,1.0065,1.011,0.447,1.1245,1.116,-0.756,1.0655,-0.188
2015-02-10,1.0067,1.011,0.427,1.1383,1.122,-1.432,1.0725,-0.559
2015-02-11,1.0068,1.018,1.112,1.166,1.141,-2.144,1.0864,-0.635
2015-02-12,1.007,1.029,2.185,1.1778,1.142,-3.04,1.0924,-0.632
2015-02-13,1.0072,1.031,2.363,1.2132,1.174,-3.231,1.1102,-0.694
2015-02-16,1.0078,1.037,2.897,1.2588,1.207,-4.115,1.1333,-0.997
2015-02-17,1.008,1.046,3.77,1.2654,1.208,-4.536,1.1367,-0.853
2015-02-25,1.0094,1.045,3.527,1.262,1.209,-4.2,1.1357,-0.766
2015-02-26,1.0096,1.04,3.011,1.2564,1.211,-3.613,1.133,-0.662
2015-02-27,1.0098,1.045,3.486,1.2686,1.213,-4.383,1.1392,-0.895
2015-03-02,1.0104,1.038,2.732,1.293,1.244,-3.79,1.1517,-0.929
2015-03-03,1.0105,1.041,3.018,1.2825,1.236,-3.626,1.1465,-0.698
2015-03-04,1.011,1.051,3.956,1.357,1.292,-4.79,1.184,-1.056
2015-03-05,1.011,1.056,4.451,1.374,1.311,-4.585,1.1924,-0.746
2015-03-06,1.011,1.067,5.539,1.322,1.249,-5.522,1.1668,-0.754
2015-03-09,1.012,1.075,6.225,1.356,1.275,-5.973,1.1841,-0.769
2015-03-10,1.012,1.082,6.917,1.388,1.291,-6.988,1.1997,-1.1
2015-03-11,1.012,1.085,7.213,1.365,1.271,-6.886,1.1885,-0.883
2015-03-12,1.012,1.082,6.917,1.357,1.268,-6.559,1.1844,-0.794
2015-03-13,1.012,1.087,7.411,1.387,1.29,-6.994,1.1999,-0.95
2015-03-16,1.013,1.095,8.095,1.452,1.346,-7.3,1.2325,-0.974
2015-03-17,1.013,1.099,8.49,1.452,1.34,-7.713,1.2327,-1.071
2015-03-18,1.0133,1.114,9.938,1.4885,1.373,-7.759,1.2509,-0.592
2015-03-19,1.0135,1.12,10.508,1.4833,1.36,-8.313,1.2484,-0.673
2015-03-20,1.0137,1.121,10.585,1.5101,1.384,-8.35,1.2619,-0.745
2015-03-23,1.0142,1.108,9.249,1.5614,1.448,-7.263,1.2878,-0.761
2015-03-24,1.0144,1.1,8.438,1.5872,1.478,-6.88,1.3008,-0.907
2015-03-25,1.0146,1.096,8.023,1.6314,1.533,-6.032,1.323,-0.642
2015-03-26,1.0148,1.09,7.41,1.5856,1.488,-6.155,1.3002,-0.861
2015-03-27,1.015,1.091,7.488,1.6124,1.512,-6.227,1.3137,-0.929
2015-03-30,1.0155,1.089,7.238,1.6439,1.542,-6.199,1.3297,-1.068
2015-03-31,1.0157,1.087,7.02,1.6611,1.567,-5.665,1.3384,-0.852
