date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,0.95,-5.095,1.625,1.689,3.938,1.313,0.495
2015-01-06,1.001,0.95,-5.095,1.661,1.743,4.937,1.331,1.165
2015-01-07,1.001,0.928,-7.293,1.653,1.795,8.59,1.327,2.6
2015-01-08,1.001,0.919,-8.192,1.635,1.726,5.566,1.318,0.341
2015-01-09,1.001,0.92,-8.092,1.613,1.677,3.968,1.307,-0.65
2015-01-12,1.002,0.932,-6.986,1.604,1.659,3.429,1.303,-0.576
2015-01-13,1.002,0.936,-6.587,1.64,1.666,1.585,1.321,-1.514
2015-01-14,1.002,0.934,-6.786,1.62,1.674,3.333,1.311,-0.534
2015-01-15,1.002,0.944,-5.788,1.652,1.682,1.816,1.327,-1.055
2015-01-16,1.002,0.948,-5.389,1.686,1.705,1.127,1.344,-1.302
2015-01-19,1.003,0.958,-4.487,1.561,1.617,3.587,1.282,0.429
2015-01-20,1.003,0.963,-3.988,1.651,1.648,-0.182,1.327,-1.62
2015-01-21,1.003,0.996,-0.698,1.721,1.738,0.988,1.362,0.367
2015-01-22,1.003,0.984,-1.894,1.751,1.746,-0.286,1.377,-0.871
2015-01-23,1.004,1.006,0.199,1.726,1.742,0.927,1.365,0.659
2015-01-26,1.004,1.022,1.793,1.78,1.76,-1.124,1.392,-0.072
2015-01-27,1.004,1.011,0.697,1.772,1.764,-0.451,1.388,-0.036
2015-01-28,1.004,0.989,-1.494,1.74,1.779,2.241,1.372,0.875
2015-01-29,1.004,0.986,-1.793,1.722,1.77,2.787,1.363,1.101
2015-01-30,1.005,0.973,-3.184,1.693,1.714,1.24,1.349,-0.408
2015-02-02,1.005,0.96,-4.478,1.671,1.7,1.735,1.338,-0.598
2015-02-03,1.005,0.974,-3.085,1.731,1.72,-0.635,1.368,-1.535
2015-02-04,1.005,0.987,-1.791,1.717,1.723,0.349,1.361,-0.441
2015-02-05,1.006,0.998,-0.795,1.71,1.728,1.053,1.358,0.368
2015-02-06,1.006,0.973,-3.28,1.656,1.687,1.872,1.331,-0.075
2015-02-09,1.006,0.994,-1.193,1.654,1.707,3.204,1.33,1.541
2015-02-10,1.006,0.993,-1.292,1.71,1.685,-1.462,1.358,-1.399
2015-02-11,1.006,1,-0.596,1.746,1.71,-2.062,1.376,-1.526
2015-02-12,1.007,1.011,0.397,1.757,1.73,-1.537,1.382,-0.832
2015-02-13,1.007,1.02,1.291,1.795,1.758,-2.061,1.401,-0.857
2015-02-16,1.007,1.051,4.369,1.851,1.793,-3.133,1.429,-0.49
2015-02-17,1.007,1.023,1.589,1.867,1.817,-2.678,1.437,-1.183
2015-02-25,1.009,1.011,0.198,1.829,1.808,-1.148,1.419,-0.669
2015-02-26,1.009,1.029,1.982,1.867,1.825,-2.25,1.438,-0.765
2015-02-27,1.009,1.039,2.973,1.887,1.839,-2.544,1.448,-0.622
2015-03-02,1.009,1.04,3.072,1.933,1.882,-2.638,1.471,-0.68
2015-03-03,1.01,1.033,2.277,1.882,1.87,-0.638,1.446,0.38
2015-03-04,1.01,1.036,2.574,1.928,1.888,-2.075,1.469,-0.477
2015-03-05,1.01,1.037,2.673,1.922,1.869,-2.758,1.466,-0.887
2015-03-06,1.01,1.044,3.366,1.868,1.855,-0.696,1.439,0.73
2015-03-09,1.01,1.045,3.465,1.904,1.882,-1.155,1.457,0.446
2015-03-10,1.011,1.039,2.77,1.933,1.876,-2.949,1.472,-0.985
2015-03-11,1.011,1.04,2.868,1.927,1.863,-3.321,1.469,-1.191
2015-03-12,1.011,1.072,6.034,1.935,1.877,-2.997,1.473,0.102
2015-03-13,1.011,1.069,5.737,1.977,1.882,-4.805,1.494,-1.238
2015-03-16,1.012,1.127,11.364,2.066,1.96,-5.131,1.539,0.292
2015-03-17,1.012,1.106,9.289,2.094,1.997,-4.632,1.553,-0.097
2015-03-18,1.012,1.11,9.684,2.156,2.034,-5.659,1.584,-0.758
2015-03-19,1.012,1.106,9.289,2.158,2.026,-6.117,1.585,-1.199
2015-03-20,1.012,1.108,9.486,2.196,2.115,-3.689,1.604,0.468
2015-03-23,1.013,1.109,9.477,2.279,2.24,-1.711,1.646,1.731
2015-03-24,1.013,1.126,11.155,2.315,2.245,-3.024,1.664,1.292
2015-03-25,1.013,1.119,10.464,2.327,2.245,-3.524,1.67,0.719
2015-03-26,1.013,1.106,9.181,2.287,2.226,-2.667,1.65,0.97
2015-03-27,1.013,1.101,8.687,2.331,2.222,-4.676,1.672,-0.628
2015-03-30,1.014,1.119,10.355,2.374,2.372,-0.084,1.694,3.04
2015-03-31,1.014,1.122,10.651,2.382,2.308,-3.107,1.698,1.001
2015-04-01,1.014,1.111,9.566,2.458,2.33,-5.207,1.736,-0.893
2015-04-02,1.014,1.109,9.369,2.5,2.386,-4.56,1.757,-0.541
2015-04-03,1.014,1.121,10.552,2.542,2.5,-1.652,1.778,1.828
2015-04-07,1.015,1.117,10.049,2.607,2.674,2.57,1.811,4.666
2015-04-08,1.015,1.108,9.163,2.587,2.651,2.474,1.801,4.359
2015-04-09,1.015,1.069,5.32,2.571,2.586,0.583,1.793,1.924
