date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.0392,0.942,-9.353,1.0722,1.496,39.526,1.0458,0.669
2015-01-06,1.0393,0.939,-9.651,1.0968,1.46,33.115,1.0508,-0.723
2015-01-07,1.0395,0.94,-9.572,1.1245,1.452,29.124,1.0565,-1.335
2015-01-08,1.0396,0.946,-9.003,1.1076,1.447,30.643,1.0532,-0.665
2015-01-09,1.0397,0.944,-9.205,1.1132,1.43,28.458,1.0544,-1.252
2015-01-12,1.0401,0.946,-9.047,1.0911,1.465,34.268,1.0503,-0.048
2015-01-13,1.0403,0.949,-8.776,1.0943,1.427,30.403,1.0511,-0.618
2015-01-14,1.0404,0.95,-8.689,1.0944,1.429,30.574,1.0512,-0.514
2015-01-15,1.0405,0.95,-8.698,1.1385,1.431,25.692,1.0601,-1.311
2015-01-16,1.0407,0.952,-8.523,1.1607,1.464,26.131,1.0647,-0.967
2015-01-19,1.0411,0.96,-7.79,1.0501,1.432,36.368,1.0429,1.103
2015-01-20,1.0412,0.956,-8.183,1.0837,1.435,32.417,1.0497,0.2
2015-01-21,1.0414,0.955,-8.297,1.1574,1.474,27.354,1.0646,-0.545
2015-01-22,1.0415,0.957,-8.113,1.181,1.47,24.471,1.0694,-0.916
2015-01-23,1.0416,0.962,-7.642,1.1861,1.468,23.767,1.0705,-0.682
2015-01-26,1.0421,0.968,-7.111,1.1971,1.466,22.463,1.0731,-0.513
2015-01-27,1.0422,0.969,-7.024,1.1902,1.462,22.836,1.0718,-0.392
2015-01-28,1.0423,0.968,-7.128,1.1493,1.447,25.903,1.0637,0.009
2015-01-29,1.0425,0.968,-7.146,1.123,1.423,26.714,1.0586,0.038
2015-01-30,1.0426,0.967,-7.251,1.0916,1.405,28.71,1.0524,0.209
2015-02-02,1.043,0.969,-7.095,1.029,1.358,31.973,1.0402,0.634
2015-02-03,1.0432,0.968,-7.209,1.0712,1.386,29.388,1.0488,0.267
2015-02-04,1.0433,0.961,-7.888,1.0493,1.4,33.422,1.0445,0.412
2015-02-05,1.0434,0.963,-7.706,1.0349,1.417,36.921,1.0417,1.162
2015-02-06,1.0436,0.963,-7.723,1.0041,1.4,39.428,1.0357,1.419
2015-02-09,1.044,0.96,-8.046,1.0105,1.388,37.358,1.0373,0.8
2015-02-10,1.0441,0.951,-8.917,1.0366,1.369,32.066,1.0426,-0.767
2015-02-11,1.0442,0.956,-8.447,1.0547,1.387,31.507,1.0463,-0.392
2015-02-12,1.0444,0.958,-8.273,1.0569,1.393,31.801,1.0469,-0.181
2015-02-13,1.0445,0.961,-7.994,1.0705,1.395,30.313,1.0497,-0.181
2015-02-16,1.0449,0.967,-7.455,1.0749,1.39,29.314,1.0509,0.067
2015-02-17,1.0451,0.969,-7.282,1.0871,1.395,28.323,1.0535,0.066
2015-02-25,1.0462,0.969,-7.379,1.0752,1.41,31.138,1.052,0.494
2015-02-26,1.0463,0.965,-7.77,1.1233,1.415,25.968,1.0617,-0.631
2015-02-27,1.0464,0.965,-7.779,1.1224,1.447,28.92,1.0616,-0.019
2015-03-02,1.0468,0.96,-8.292,1.1363,1.46,28.487,1.0647,-0.441
2015-03-03,1.047,0.968,-7.545,1.124,1.45,29.004,1.0624,0.188
2015-03-04,1.0471,0.96,-8.318,1.1251,1.459,29.677,1.0627,-0.273
2015-03-05,1.0473,0.96,-8.336,1.1088,1.439,29.78,1.0596,-0.359
2015-03-06,1.0474,0.96,-8.344,1.0959,1.427,30.213,1.0571,-0.35
2015-03-09,1.0478,0.95,-9.334,1.1203,1.425,27.198,1.0623,-1.629
2015-03-10,1.0479,0.961,-8.293,1.1304,1.421,25.708,1.0644,-1.071
2015-03-11,1.0481,0.962,-8.215,1.1356,1.421,25.132,1.0656,-1.107
2015-03-12,1.0482,0.966,-7.842,1.1572,1.419,22.624,1.07,-1.252
2015-03-13,1.0484,0.973,-7.192,1.1594,1.419,22.391,1.0706,-0.785
2015-03-16,1.0488,0.975,-7.037,1.2253,1.448,18.175,1.0841,-1.338
2015-03-17,1.0489,0.976,-6.95,1.2664,1.488,17.498,1.0924,-1.282
2015-03-18,1.049,0.968,-7.722,1.2885,1.637,27.047,1.0969,0.447
2015-03-19,1.0492,0.966,-7.93,1.2787,1.59,24.345,1.0951,-0.393
2015-03-20,1.0493,0.971,-7.462,1.3103,1.583,20.812,1.1015,-0.735
2015-03-23,1.0497,0.97,-7.593,1.3437,1.624,20.86,1.1085,-0.695
2015-03-24,1.0499,0.975,-7.134,1.3214,1.62,22.597,1.1042,-0.018
2015-03-25,1,0.972,-2.8,1,1.607,60.7,1,9.9
2015-03-26,1.0001,0.972,-2.81,0.9816,1.607,63.712,0.9964,10.297
2015-03-27,1.0003,0.921,-7.928,0.9873,1.08,9.389,0.9977,-4.5
2015-03-30,1.0007,0.914,-8.664,1.0277,1.188,15.598,1.0061,-3.707
2015-03-31,1.0008,0.91,-9.073,0.9923,1.307,31.714,0.9991,-0.971
2015-04-01,1.001,0.91,-9.091,1.0235,1.438,40.498,1.0055,1.004
2015-04-02,1.0011,0.907,-9.4,1.0321,1.536,48.823,1.0073,2.532
2015-04-03,1.0012,0.903,-9.808,1.0507,1.494,42.191,1.0111,0.999
2015-04-07,1.0018,0.9,-10.162,1.0783,1.465,35.862,1.0171,-0.403
2015-04-08,1.0019,0.901,-10.071,1.0739,1.439,33.998,1.0163,-0.758
2015-04-09,1.0021,0.905,-9.69,1.0506,1.43,36.113,1.0118,-0.178
2015-04-10,1.0022,0.91,-9.2,1.0692,1.416,32.435,1.0156,-0.433
2015-04-13,1.0026,0.907,-9.535,1.0836,1.437,32.614,1.0188,-0.569
2015-04-14,1.0027,0.906,-9.644,1.0792,1.436,33.062,1.018,-0.589
2015-04-15,1.0029,0.899,-10.36,1.0459,1.438,37.489,1.0115,-0.465
2015-04-16,1.003,0.9,-10.269,1.0865,1.442,32.72,1.0197,-1.108
2015-04-17,1.0032,0.909,-9.39,1.1102,1.44,29.706,1.0246,-0.917
2015-04-20,1.0036,0.91,-9.326,1.0741,1.441,34.159,1.0177,-0.147
2015-04-21,1.0037,0.912,-9.136,1.1207,1.46,30.276,1.0271,-0.535
2015-04-22,1.0038,0.912,-9.145,1.1768,1.469,24.83,1.0384,-1.445
2015-04-23,1.004,0.921,-8.267,1.192,1.458,22.315,1.0416,-1.267
2015-04-24,1.0041,0.927,-7.679,1.1716,1.447,23.506,1.0376,-0.636
2015-04-27,1.0045,0.923,-8.113,1.195,1.458,22.008,1.0426,-1.209
2015-04-28,1.0047,0.926,-7.833,1.1677,1.453,24.433,1.0373,-0.569
2015-04-29,1.0048,0.926,-7.842,1.1808,1.454,23.137,1.04,-0.808
2015-04-30,1.0049,0.928,-7.653,1.1814,1.45,22.736,1.0402,-0.75
2015-05-04,1.0055,0.928,-7.708,1.2045,1.457,20.963,1.0453,-1.1
2015-05-05,1.0056,0.929,-7.617,1.1446,1.455,27.119,1.0334,0.077
2015-05-06,1.0058,0.921,-8.431,1.1353,1.439,26.751,1.0317,-0.688
2015-05-07,1.0059,0.923,-8.241,1.1149,1.434,28.621,1.0277,-0.243
2015-05-08,1.006,0.923,-8.25,1.1355,1.43,25.936,1.0319,-0.727
2015-05-11,1.0064,0.927,-7.89,1.1739,1.44,22.668,1.0399,-0.99
2015-05-12,1.0066,0.934,-7.212,1.1961,1.456,21.729,1.0445,-0.584
2015-05-13,1.0067,0.931,-7.52,1.1967,1.48,23.673,1.0447,-0.373
2015-05-14,1.0068,0.925,-8.125,1.1983,1.628,35.859,1.0451,1.962
2015-05-15,1.007,0.917,-8.937,1.175,1.641,39.66,1.0406,2.037
2015-05-18,1.0074,0.913,-9.371,1.1589,1.514,30.641,1.0377,-0.434
2015-05-19,1.0075,0.917,-8.983,1.2075,1.528,26.542,1.0475,-0.792
2015-05-20,1.0077,0.918,-8.901,1.2132,1.55,27.761,1.0488,-0.42
2015-05-21,1.0078,0.916,-9.109,1.2403,1.537,23.922,1.0543,-1.337
2015-05-22,1.0079,0.921,-8.622,1.2849,1.563,21.644,1.0633,-1.307
2015-05-25,1.0084,0.93,-7.775,1.3439,1.671,24.34,1.0755,0.251
2015-05-26,1.0085,0.925,-8.28,1.371,1.67,21.809,1.081,-0.648
2015-05-27,1.0086,0.93,-7.793,1.3681,1.653,20.825,1.0805,-0.546
2015-05-28,1.0088,0.932,-7.613,1.2693,1.589,25.187,1.0609,0.236
2015-05-29,1.0089,0.924,-8.415,1.2684,1.535,21.019,1.0608,-1.376
2015-06-01,1.0093,0.928,-8.055,1.2993,1.601,23.22,1.0673,-0.44
2015-06-02,1.0095,0.924,-8.47,1.317,1.597,21.26,1.071,-1.158
2015-06-03,1.0096,0.925,-8.38,1.3131,1.6,21.849,1.0703,-0.962
2015-06-04,1.0097,0.927,-8.191,1.3187,1.592,20.725,1.0715,-1.073
2015-06-05,1.0099,0.93,-7.912,1.3254,1.61,21.473,1.073,-0.652
