date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.0363,0.863,-16.723,1.4737,1.702,15.492,1.255,2.191
2015-01-06,1.0365,0.865,-16.546,1.5353,1.804,17.501,1.2859,3.779
2015-01-07,1.0367,0.863,-16.755,1.5201,1.744,14.729,1.2784,1.963
2015-01-08,1.0368,0.871,-15.992,1.5,1.666,11.067,1.2684,0.008
2015-01-09,1.037,0.865,-16.586,1.4694,1.629,10.862,1.2532,-0.495
2015-01-12,1.0375,0.867,-16.434,1.4291,1.573,10.069,1.2333,-1.078
2015-01-13,1.0376,0.868,-16.345,1.4658,1.612,9.974,1.2517,-0.935
2015-01-14,1.0378,0.87,-16.169,1.4598,1.604,9.878,1.2488,-0.945
2015-01-15,1.038,0.875,-15.703,1.4862,1.628,9.541,1.2621,-0.84
2015-01-16,1.0381,0.875,-15.711,1.5145,1.671,10.333,1.2763,-0.259
2015-01-19,1.0386,0.878,-15.463,1.4248,1.561,9.559,1.2317,-0.991
2015-01-20,1.0388,0.885,-14.806,1.5064,1.623,7.74,1.2726,-1.462
2015-01-21,1.039,0.885,-14.822,1.5648,1.689,7.937,1.3019,-1.144
2015-01-22,1.0391,0.884,-14.926,1.5889,1.719,8.188,1.314,-0.951
2015-01-23,1.0393,0.89,-14.365,1.5697,1.698,8.174,1.3045,-0.805
2015-01-26,1.0398,0.902,-13.253,1.6088,1.725,7.223,1.3243,-0.816
2015-01-27,1.0399,0.908,-12.684,1.6083,1.72,6.945,1.3241,-0.763
2015-01-28,1.0401,0.906,-12.893,1.5949,1.705,6.903,1.3175,-0.911
2015-01-29,1.0403,0.907,-12.814,1.5767,1.688,7.059,1.3085,-0.841
2015-01-30,1.0404,0.9,-13.495,1.553,1.68,8.178,1.2967,-0.517
2015-02-02,1.0409,0.901,-13.44,1.5251,1.646,7.927,1.283,-0.74
2015-02-03,1.0411,0.899,-13.649,1.5631,1.683,7.671,1.3021,-0.852
2015-02-04,1.0413,0.908,-12.801,1.5479,1.662,7.371,1.2946,-0.742
2015-02-05,1.0414,0.914,-12.234,1.5372,1.639,6.622,1.2893,-0.993
2015-02-06,1.0416,0.922,-11.482,1.4876,1.589,6.816,1.2646,-0.72
2015-02-09,1.0421,0.914,-12.292,1.4651,1.58,7.842,1.2536,-0.526
2015-02-10,1.0422,0.911,-12.589,1.4954,1.608,7.53,1.2688,-0.733
2015-02-11,1.0424,0.913,-12.414,1.514,1.621,7.067,1.2782,-0.876
2015-02-12,1.0426,0.919,-11.855,1.5316,1.643,7.273,1.2871,-0.474
2015-02-13,1.0427,0.922,-11.576,1.5833,1.684,6.36,1.313,-0.762
2015-02-16,1.0432,0.924,-11.426,1.6382,1.738,6.092,1.3407,-0.724
2015-02-17,1.0434,0.925,-11.348,1.6436,1.752,6.595,1.3435,-0.372
2015-02-25,1.0447,0.927,-11.266,1.6681,1.768,5.989,1.3564,-0.656
2015-02-26,1.0449,0.928,-11.188,1.6937,1.789,5.627,1.3693,-0.789
2015-02-27,1.045,0.932,-10.813,1.7136,1.814,5.859,1.3793,-0.457
2015-03-02,1.0455,0.924,-11.621,1.8129,1.995,10.045,1.4292,2.12
2015-03-03,1.0457,0.91,-12.977,1.8261,1.997,9.359,1.4359,1.226
2015-03-04,1.0459,0.916,-12.42,1.8393,1.936,5.257,1.4426,-1.151
2015-03-05,1.046,0.915,-12.524,1.8422,1.95,5.852,1.4441,-0.803
2015-03-06,1.0462,0.925,-11.585,1.7856,1.888,5.735,1.4159,-0.664
2015-03-09,1.0467,0.923,-11.818,1.8095,1.911,5.609,1.4281,-0.777
2015-03-10,1.0468,0.936,-10.585,1.8342,1.919,4.623,1.4405,-0.902
2015-03-11,1.047,0.952,-9.074,1.8282,1.903,4.091,1.4376,-0.703
2015-03-12,1.0472,0.928,-11.383,1.8082,1.902,5.187,1.4277,-0.89
2015-03-13,1.0473,0.94,-10.245,1.8389,1.924,4.628,1.4431,-0.769
2015-03-16,1.0478,0.949,-9.429,1.9218,1.998,3.965,1.4848,-0.761
2015-03-17,1.048,0.956,-8.779,1.957,2.019,3.168,1.5025,-0.998
2015-03-18,1.0482,0.966,-7.842,2.0192,2.07,2.516,1.5337,-1.024
2015-03-19,1.0483,0.949,-9.472,1.0635,2.07,94.64,1.0559,42.959
2015-03-20,1.0485,0.944,-9.967,1.0777,1.17,8.565,1.0631,-0.574
2015-03-23,1.049,0.925,-11.821,1.135,1.245,9.692,1.092,-0.641
