date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-06-30,1.028,0.792,-22.957,1.452,1.846,27.135,1.24,6.371
2015-07-01,1.028,0.79,-23.152,1.356,1.741,28.392,1.192,6.166
2015-07-02,1.028,0.766,-25.486,1.272,1.58,24.214,1.15,2
2015-07-03,1.029,0.772,-24.976,1.159,1.422,22.692,1.094,0.274
2015-07-06,1.029,0.809,-21.38,1.161,1.513,30.319,1.095,6.027
2015-07-07,1.029,0.843,-18.076,1.029,1.362,32.362,1.029,7.143
2015-07-08,1.029,0.798,-22.449,0.927,1.226,32.255,0.978,3.476
2015-07-09,1.03,0.845,-17.961,1.038,1.348,29.865,1.034,6.044
2015-07-10,1.03,0.83,-19.417,1.152,1.48,28.472,1.091,5.866
2015-07-13,1.03,0.829,-19.515,1.258,1.484,17.965,1.144,1.093
2015-07-14,1.03,0.844,-18.058,1.234,1.35,9.4,1.132,-3.092
2015-07-15,1.03,0.878,-14.757,1.122,1.215,8.289,1.076,-2.742
2015-07-16,1.031,0.887,-13.967,1.157,1.241,7.26,1.094,-2.742
2015-07-17,1.031,0.889,-13.773,1.275,1.357,6.431,1.153,-2.602
2015-07-20,1.031,0.896,-13.094,1.287,1.369,6.371,1.159,-2.286
2015-07-21,1.031,0.908,-11.93,1.297,1.391,7.247,1.164,-1.246
2015-07-22,1.032,0.9,-12.791,1.304,1.412,8.282,1.168,-1.027
2015-07-23,1.032,0.885,-14.244,1.36,1.484,9.118,1.196,-0.962
2015-07-24,1.032,0.909,-11.919,1.312,1.419,8.155,1.172,-0.683
2015-07-27,1.032,0.9,-12.791,1.312,1.277,-2.668,1.071,1.634
