date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-03-12,1.012,1.039,2.668,1.717,1.738,1.223,1.435,1.631
2015-03-13,1.012,1.033,2.075,1.74,1.85,6.322,1.449,5.121
2015-03-16,1.013,1.031,1.777,1.806,1.987,10.022,1.489,7.764
2015-03-17,1.013,1.046,3.258,1.833,1.937,5.674,1.505,5.023
2015-03-18,1.013,1.039,2.567,1.876,1.889,0.693,1.531,1.176
2015-03-19,1.013,1.025,1.185,1.878,1.879,0.053,1.532,0.352
2015-03-20,1.014,1.025,1.085,1.904,1.887,-0.893,1.548,-0.375
2015-03-23,1.014,1.086,7.101,1.962,1.924,-1.937,1.583,0.366
2015-03-24,1.014,1.119,10.355,1.991,1.94,-2.562,1.6,0.725
2015-03-25,1.014,1.077,6.213,1.986,1.956,-1.511,1.597,0.463
2015-03-26,1.015,1.088,7.192,1.957,1.968,0.562,1.58,2.278
2015-03-27,1.015,1.069,5.32,1.983,1.929,-2.723,1.596,-0.689
2015-03-30,1.015,1.065,4.926,2.03,2.05,0.985,1.624,1.97
2015-03-31,1.015,1.05,3.448,2.017,2.038,1.041,1.616,1.658
2015-04-01,1.016,1.048,3.15,2.074,2.077,0.145,1.651,0.872
2015-04-02,1.016,1.051,3.445,2.096,2.068,-1.336,1.664,-0.168
2015-04-03,1.016,1.059,4.232,2.134,2.107,-1.265,1.687,0.047
2015-04-07,1.017,1.156,13.668,2.179,2.168,-0.505,1.714,2.87
2015-04-08,1.017,1.2,17.994,2.152,2.173,0.976,1.698,5.053
2015-04-09,1.017,1.3,27.827,2.129,2.161,1.503,1.684,7.874
2015-04-10,1.017,1.413,38.938,2.189,2.141,-2.193,1.72,7.547
2015-04-13,1.018,1.553,52.554,2.22,2.17,-2.252,1.739,10.592
2015-04-14,1.018,1.398,37.328,2.22,2.128,-4.144,1.739,5.578
2015-04-15,1.018,1.258,23.576,2.143,1.965,-8.306,1.693,-0.638
2015-04-16,1.018,1.268,24.558,2.183,2.036,-6.734,1.717,0.687
2015-04-17,1.018,1.223,20.138,2.215,2.101,-5.147,1.736,0.795
2015-04-20,1.019,1.25,22.669,2.169,2.077,-4.242,1.709,2.177
2015-04-21,1.019,1.244,22.08,2.262,2.138,-5.482,1.765,0.873
2015-04-22,1.019,1.209,18.646,2.347,2.247,-4.261,1.816,0.87
2015-04-23,1.019,1.18,15.8,2.357,2.266,-3.861,1.822,0.527
2015-04-24,1.02,1.173,15,2.358,2.216,-6.022,1.823,-1.327
2015-04-27,1.02,1.17,14.706,2.368,2.293,-3.167,1.829,0.809
2015-04-28,1.02,1.151,12.843,2.333,2.25,-3.558,1.808,0.133
2015-04-29,1.02,1.135,11.275,2.355,2.29,-2.76,1.821,0.384
2015-04-30,1.021,1.158,13.418,2.358,2.3,-2.46,1.823,1.108
2015-05-04,1.021,1.16,13.614,2.384,2.33,-2.265,1.839,1.251
2015-05-05,1.021,1.159,13.516,2.264,2.24,-1.06,1.767,2.298
2015-05-06,1.022,1.128,10.372,2.229,2.179,-2.243,1.746,0.722
2015-05-07,1.022,1.13,10.568,2.175,2.144,-1.425,1.714,1.424
2015-05-08,1.022,1.13,10.568,2.264,2.182,-3.622,1.767,-0.328
2015-05-11,1.022,1.139,11.448,2.375,2.252,-5.179,1.834,-1.483
2015-05-12,1.023,1.135,10.948,2.438,2.35,-3.61,1.872,-0.427
2015-05-13,1.023,1.129,10.362,2.441,2.357,-3.441,1.874,-0.438
2015-05-14,1.023,1.127,10.166,2.433,2.36,-3,1.869,-0.118
2015-05-15,1.023,1.104,7.918,2.388,2.345,-1.801,1.842,0.358
2015-05-18,1.024,1.092,6.641,2.411,2.345,-2.737,1.856,-0.657
2015-05-19,1.024,1.097,7.129,2.502,2.45,-2.078,1.911,-0.115
2015-05-20,1.024,1.088,6.25,2.529,2.62,3.598,1.927,4.162
2015-05-21,1.024,1.079,5.371,2.596,2.75,5.932,1.967,5.826
2015-05-22,1.024,1.063,3.809,2.631,2.724,3.535,1.988,3.602
2015-05-25,1.025,1.06,3.415,2.7,2.899,7.37,2.03,6.571
2015-05-26,1,1.07,7,1,3.013,201.3,1,123.58
2015-05-27,1,1.07,7,1.015,3.013,196.847,1.009,121.586
2015-05-28,1,1.1,10,0.897,1.117,24.526,0.938,18.358
2015-05-29,1.001,0.99,-1.099,0.899,1.229,36.707,0.94,20.574
2015-06-01,1.001,0.891,-10.989,0.928,1.163,25.323,0.957,10.157
2015-06-02,1.001,0.84,-16.084,0.971,1.077,10.917,0.983,-0.081
2015-06-03,1.001,0.859,-14.186,0.976,1.085,11.168,0.986,0.872
2015-06-04,1.002,0.862,-13.972,0.975,1.062,8.923,0.986,-0.406
2015-06-05,1.002,0.863,-13.872,0.99,1.074,8.485,0.995,-0.543
2015-06-08,1.002,0.849,-15.269,0.994,1.066,7.243,0.997,-1.785
2015-06-09,1.002,0.854,-14.77,0.992,1.072,8.065,0.996,-1.124
2015-06-10,1.003,0.856,-14.656,1.01,1.097,8.614,1.007,-0.636
2015-06-11,1.003,0.854,-14.855,1.013,1.094,7.996,1.009,-1.09
2015-06-12,1.003,0.858,-14.457,1.03,1.098,6.602,1.019,-1.668
2015-06-15,1.003,0.854,-14.855,0.996,1.079,8.333,0.999,-1.001
2015-06-16,1.004,0.85,-15.339,0.936,1.034,10.47,0.963,-0.27
2015-06-17,1.004,0.849,-15.438,0.959,1.05,9.489,0.977,-0.757
2015-06-18,1.004,0.855,-14.841,0.899,1.019,13.348,0.941,1.318
2015-06-19,1.004,0.838,-16.534,0.796,0.93,16.834,0.879,1.615
2015-06-23,1.005,0.84,-16.418,0.828,0.919,10.99,0.899,-1.29
2015-06-24,1.005,0.843,-16.119,0.858,0.95,10.723,0.917,-1.069
2015-06-25,1.005,0.85,-15.423,0.795,0.9,13.208,0.879,0.114
2015-06-26,1.005,0.861,-14.328,0.667,0.81,21.439,0.802,3.541
2015-06-29,1.006,0.853,-15.209,0.589,0.732,24.278,0.756,3.228
2015-06-30,1.006,0.826,-17.893,0.668,0.78,16.766,0.803,-0.573
2015-07-01,1.006,0.824,-18.091,0.598,0.741,23.913,0.761,1.735
2015-07-02,1.006,0.806,-19.881,0.524,0.676,29.008,0.717,1.534
2015-07-03,1.007,0.81,-19.563,0.457,0.609,33.26,0.677,1.832
2015-07-06,1.007,0.829,-17.676,0.44,0.57,29.545,0.667,0.99
2015-07-07,1.007,0.845,-16.087,0.364,0.513,40.934,0.621,3.994
2015-07-08,1.007,0.782,-22.344,0.305,0.462,51.475,0.586,0.683
2015-07-09,1.008,0.832,-17.46,0.283,0.508,79.505,0.573,11.274
2015-07-10,1.008,0.849,-15.774,0.288,0.542,88.194,0.576,15.417
2015-07-13,1.008,0.884,-12.302,0.306,0.53,73.203,0.587,14.412
2015-07-14,1.008,0.929,-7.837,0.323,0.477,47.678,0.597,10.184
2015-07-15,1.009,0.958,-5.055,0.311,0.429,37.942,0.59,8.576
2015-07-16,1.009,0.932,-7.631,0.314,0.386,22.93,0.592,2.095
2015-07-17,1.009,0.918,-9.019,0.334,0.424,26.946,0.604,2.914
2015-07-20,1.009,0.919,-8.92,0.342,0.441,28.947,0.609,3.81
2015-07-21,1.01,0.917,-9.208,0.343,0.45,31.195,0.61,4.393
2015-07-22,1.01,0.9,-10.891,0.352,0.449,27.557,0.615,2.341
2015-07-23,1.01,0.878,-13.069,0.373,0.494,32.44,0.628,3.121
2015-07-24,1.01,0.884,-12.475,0.36,0.543,50.833,0.62,9.581
2015-07-27,1.011,0.932,-7.814,0.323,0.516,59.752,0.598,14.114
