date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,1.06,5.894,1.757,1.763,0.341,1.379,2.357
2015-01-06,1.001,1.06,5.894,1.777,1.737,-2.251,1.389,0.684
2015-01-07,1.001,1.039,3.796,1.777,1.706,-3.995,1.389,-1.188
2015-01-08,1.001,1.038,3.696,1.737,1.66,-4.433,1.369,-1.461
2015-01-09,1.001,1.045,4.396,1.733,1.67,-3.635,1.367,-0.695
2015-01-12,1.002,1.047,4.491,1.714,1.647,-3.909,1.358,-0.81
2015-01-13,1.002,1.053,5.09,1.726,1.647,-4.577,1.364,-1.026
2015-01-14,1.002,1.033,3.094,1.71,1.644,-3.86,1.356,-1.291
2015-01-15,1.002,1.046,4.391,1.784,1.718,-3.7,1.393,-0.79
2015-01-16,1.003,1.046,4.287,1.819,1.757,-3.408,1.411,-0.673
2015-01-19,1.003,1.053,4.985,1.629,1.581,-2.947,1.316,0.076
2015-01-20,1.003,1.052,4.885,1.673,1.596,-4.603,1.338,-1.046
2015-01-21,1.003,1.082,7.876,1.775,1.675,-5.634,1.389,-0.756
2015-01-22,1.004,1.096,9.163,1.798,1.681,-6.507,1.401,-0.892
2015-01-23,1.004,1.095,9.064,1.792,1.68,-6.25,1.398,-0.751
2015-01-26,1.004,1.103,9.861,1.836,1.713,-6.699,1.42,-0.845
2015-01-27,1.004,1.113,10.857,1.806,1.69,-6.423,1.405,-0.249
2015-01-28,1.005,1.1,9.453,1.757,1.652,-5.976,1.381,-0.362
2015-01-29,1.005,1.099,9.353,1.727,1.616,-6.427,1.366,-0.622
2015-01-30,1.005,1.098,9.254,1.689,1.598,-5.388,1.347,0.074
2015-02-02,1.005,1.102,9.652,1.637,1.547,-5.498,1.321,0.265
2015-02-03,1.006,1.087,8.052,1.696,1.593,-6.073,1.351,-0.814
2015-02-04,1.006,1.092,8.549,1.674,1.562,-6.691,1.34,-0.97
2015-02-05,1.006,1.1,9.344,1.65,1.555,-5.758,1.328,-0.038
2015-02-06,1.006,1.094,8.748,1.594,1.498,-6.023,1.3,-0.308
2015-02-09,1.007,1.09,8.242,1.613,1.511,-6.324,1.31,-0.725
2015-02-10,1.007,1.101,9.335,1.667,1.556,-6.659,1.337,-0.636
2015-02-11,1.007,1.102,9.434,1.693,1.581,-6.615,1.35,-0.63
2015-02-12,1.007,1.104,9.633,1.709,1.592,-6.846,1.358,-0.736
2015-02-13,1.007,1.1,9.235,1.739,1.613,-7.246,1.373,-1.202
2015-02-16,1.008,1.117,10.813,1.776,1.644,-7.432,1.392,-0.826
2015-02-17,1.008,1.118,10.913,1.794,1.666,-7.135,1.401,-0.642
2015-02-25,1.009,1.127,11.695,1.755,1.621,-7.635,1.382,-0.579
2015-02-26,1.01,1.132,12.079,1.812,1.673,-7.671,1.411,-0.602
2015-02-27,1.01,1.12,10.891,1.816,1.692,-6.828,1.413,-0.495
2015-03-02,1.01,1.12,10.891,1.842,1.72,-6.623,1.426,-0.421
2015-03-03,1.01,1.128,11.683,1.766,1.652,-6.455,1.388,0.144
2015-03-04,1.011,1.117,10.485,1.789,1.654,-7.546,1.4,-1.036
2015-03-05,1.011,1.134,12.166,1.779,1.63,-8.375,1.395,-0.932
2015-03-06,1.011,1.135,12.265,1.757,1.623,-7.627,1.384,-0.361
2015-03-09,1.011,1.137,12.463,1.803,1.662,-7.82,1.407,-0.533
2015-03-10,1.012,1.139,12.549,1.798,1.658,-7.786,1.405,-0.463
2015-03-11,1.012,1.139,12.549,1.794,1.653,-7.86,1.403,-0.499
2015-03-12,1.012,1.141,12.747,1.832,1.687,-7.915,1.422,-0.563
2015-03-13,1.012,1.141,12.747,1.848,1.696,-8.225,1.43,-0.804
2015-03-16,1.013,1.149,13.425,1.915,1.767,-7.728,1.464,-0.41
2015-03-17,1.013,1.148,13.327,1.943,1.787,-8.029,1.478,-0.71
2015-03-18,1.013,1.153,13.82,2.023,1.925,-4.844,1.518,1.383
2015-03-19,1.013,1.14,12.537,2.013,1.904,-5.415,1.513,0.595
2015-03-20,1.013,1.119,10.464,2.039,1.923,-5.689,1.526,-0.328
2015-03-23,1.014,1.131,11.538,2.092,1.965,-6.071,1.553,-0.322
2015-03-24,1.014,1.14,12.426,2.09,1.934,-7.464,1.552,-0.966
2015-03-25,1.014,1.163,14.694,2.086,1.904,-8.725,1.55,-1.065
2015-03-26,1.014,1.167,15.089,2.102,1.92,-8.658,1.558,-0.931
2015-03-27,1.014,1.169,15.286,2.124,1.938,-8.757,1.569,-0.988
2015-03-30,1.015,1.16,14.286,2.197,2.048,-6.782,1.606,-0.125
2015-03-31,1.015,1.135,11.823,2.183,2.042,-6.459,1.599,-0.657
2015-04-01,1.015,1.138,12.118,2.237,2.087,-6.705,1.626,-0.83
2015-04-02,1.015,1.144,12.709,2.245,2.081,-7.305,1.63,-1.074
2015-04-03,1.016,1.15,13.189,2.268,2.101,-7.363,1.642,-1.005
2015-04-07,1.016,1.15,13.189,2.348,2.195,-6.516,1.682,-0.565
2015-04-08,1.016,1.148,12.992,2.376,2.224,-6.397,1.696,-0.59
2015-04-09,1.017,1.147,12.783,2.363,2.192,-7.237,1.69,-1.213
2015-04-10,1.017,1.149,12.979,2.421,2.256,-6.815,1.719,-0.96
2015-04-13,1.017,1.147,12.783,2.477,2.356,-4.885,1.747,0.258
2015-04-14,1.017,1.136,11.701,2.491,2.36,-5.259,1.754,-0.342
2015-04-15,1.018,1.133,11.297,2.44,2.298,-5.82,1.729,-0.781
2015-04-16,1.018,1.14,11.984,2.552,2.466,-3.37,1.785,1.008
2015-04-17,1.018,1.128,10.806,2.628,2.643,0.571,1.823,3.428
2015-04-20,1.018,1.097,7.76,2.588,2.587,-0.039,1.803,2.163
2015-04-21,1.019,1.014,-0.491,2.647,2.658,0.416,1.833,0.164
2015-04-22,1.019,1.002,-1.668,2.713,2.701,-0.442,1.866,-0.777
2015-04-23,1.019,1.015,-0.393,2.719,2.685,-1.25,1.869,-1.017
2015-04-24,1.019,1.038,1.865,2.721,2.679,-1.544,1.87,-0.615
2015-04-27,1.02,1.015,-0.49,2.786,2.809,0.826,1.903,0.473
2015-04-28,1.02,1.003,-1.667,2.716,2.721,0.184,1.868,-0.321
2015-04-29,1.02,1.001,-1.863,2.75,2.742,-0.291,1.885,-0.716
