date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-03-10,1.0324,1.123,8.776,1.8532,1.726,-6.864,1.4428,-1.268
2015-03-11,1.0326,1.13,9.433,1.8374,1.718,-6.498,1.435,-0.767
2015-03-12,1.0328,1.13,9.411,1.8292,1.713,-6.353,1.431,-0.664
2015-03-13,1.033,1.133,9.681,1.8666,1.749,-6.3,1.4498,-0.607
2015-03-16,1.0335,1.135,9.821,1.9665,1.845,-6.178,1.5,-0.667
2015-03-17,1.0337,1.138,10.09,1.9781,1.843,-6.83,1.5059,-1.023
2015-03-18,1.0339,1.146,10.842,2.0307,1.895,-6.682,1.5323,-0.77
2015-03-19,1.0341,1.148,11.014,2.0367,1.901,-6.663,1.5354,-0.71
2015-03-20,1.0343,1.15,11.186,2.0543,1.92,-6.538,1.5443,-0.602
2015-03-23,1.0349,1.128,8.996,2.1487,2.088,-2.825,1.5918,1.018
2015-03-24,1.0351,1.126,8.782,2.1807,2.088,-4.251,1.6079,-0.056
2015-03-25,1.0353,1.119,8.085,2.2329,2.125,-4.832,1.6341,-0.74
2015-03-26,1.0355,1.115,7.677,2.1751,2.082,-4.28,1.6053,-0.424
2015-03-27,1.0357,1.124,8.526,2.2253,2.108,-5.271,1.6305,-0.889
2015-03-30,1.0362,1.141,10.114,2.2524,2.124,-5.701,1.6443,-0.718
2015-03-31,1.0364,1.143,10.286,2.2742,2.142,-5.813,1.6553,-0.773
2015-04-01,1.0366,1.137,9.686,2.362,2.238,-5.25,1.6993,-0.694
2015-04-02,1.0368,1.143,10.243,2.4186,2.285,-5.524,1.7277,-0.793
2015-04-03,1.037,1.142,10.125,2.456,2.328,-5.212,1.7465,-0.658
2015-04-07,1.0378,1.138,9.655,2.5022,2.369,-5.323,1.77,-0.932
2015-04-08,1.038,1.135,9.345,2.4398,2.319,-4.951,1.7389,-0.684
2015-04-09,1.0382,1.108,6.723,2.3822,2.298,-3.535,1.7102,-0.421
2015-04-10,1.0383,1.099,5.846,2.4749,2.381,-3.794,1.7566,-0.945
2015-04-13,1.0389,1.101,5.977,2.5507,2.455,-3.752,1.7948,-0.936
2015-04-14,1.0391,1.097,5.572,2.5315,2.429,-4.049,1.7853,-1.249
2015-04-15,1.0393,1.092,5.071,2.4061,2.364,-1.75,1.7227,0.308
2015-04-16,1.0395,1.091,4.954,2.4455,2.355,-3.701,1.7425,-1.119
2015-04-17,1.0397,1.091,4.934,2.4429,2.338,-4.294,1.7413,-1.539
2015-04-20,1.0403,1.093,5.066,2.3551,2.22,-5.736,1.6977,-2.427
2015-04-21,1.0405,1.108,6.487,2.4801,2.379,-4.076,1.7603,-0.954
2015-04-22,1.0407,1.105,6.179,2.5725,2.531,-1.613,1.8066,0.631
2015-04-23,1.0409,1.091,4.813,2.6143,2.672,2.207,1.8276,2.949
2015-04-24,1.041,1.086,4.323,2.6176,2.6,-0.672,1.8293,0.749
2015-04-27,1.0416,1.082,3.879,2.631,2.597,-1.292,1.8363,0.174
2015-04-28,1.0418,1.078,3.475,2.5214,2.518,-0.135,1.7816,0.921
2015-04-29,1.042,1.071,2.783,2.578,2.57,-0.31,1.81,0.58
2015-04-30,1.0422,1.076,3.243,2.5706,2.546,-0.957,1.8064,0.255
2015-05-04,1.043,1.081,3.643,2.5816,2.494,-3.393,1.8123,-1.368
2015-05-05,1.0432,1.095,4.965,2.4906,2.395,-3.838,1.7669,-1.239
2015-05-06,1.0434,1.097,5.137,2.5072,2.419,-3.518,1.7753,-0.974
2015-05-07,1.0436,1.106,5.979,2.479,2.43,-1.977,1.7613,0.38
2015-05-08,1.0437,1.106,5.969,2.6281,2.659,1.176,1.8359,2.538
2015-05-11,1.0443,1.092,4.568,2.8033,2.925,4.341,1.9238,4.403
2015-05-12,1.0445,1.078,3.207,2.8571,3.218,12.632,1.9508,10.109
2015-05-13,1.0447,1.068,2.23,2.8749,3.25,13.047,1.9598,10.164
2015-05-14,1.0449,1.07,2.402,2.8687,2.925,1.963,1.9568,2.08
2015-05-15,1.0451,1.069,2.287,2.8483,2.829,-0.678,1.9467,0.118
2015-05-18,1.0457,1.06,1.368,2.9573,3.008,1.714,2.0015,1.624
2015-05-19,1,1.062,6.2,1,3.155,215.5,1,110.85
2015-05-20,1.0002,1.062,6.179,1.0178,3.155,209.982,1.009,108.969
2015-05-21,1.0004,1.024,2.359,1.104,1.12,1.449,1.0522,1.882
2015-05-22,1.0006,1.016,1.539,1.1118,1.232,10.811,1.0562,6.419
2015-05-25,1.0011,1.011,0.989,1.1341,1.355,19.478,1.0676,10.809
2015-05-26,1.0013,1.011,0.969,1.1815,1.429,20.948,1.0914,11.783
2015-05-27,1.0015,1.019,1.747,1.1837,1.356,14.556,1.0926,8.686
2015-05-28,1.0017,1.01,0.829,1.0433,1.22,16.937,1.0225,9.046
2015-05-29,1.0019,1.005,0.309,1.0667,1.191,11.653,1.0343,6.159
2015-06-01,1.0024,1.006,0.359,1.166,1.225,5.06,1.0842,2.887
2015-06-02,1.0026,1.006,0.339,1.2424,1.229,-1.079,1.1225,-0.445
2015-06-03,1.0028,1.016,1.316,1.2196,1.183,-3.001,1.1112,-1.053
2015-06-04,1.003,1.017,1.396,1.192,1.146,-3.859,1.0975,-1.458
2015-06-05,1.0032,1.016,1.276,1.2034,1.167,-3.025,1.1033,-1.07
2015-06-08,1.0037,1.012,0.827,1.1699,1.124,-3.923,1.0868,-1.73
2015-06-09,1.0039,1.015,1.106,1.1637,1.148,-1.349,1.0838,-0.212
2015-06-10,1.0041,1.016,1.185,1.2113,1.187,-2.006,1.1077,-0.56
2015-06-11,1.0043,1.021,1.663,1.2509,1.203,-3.829,1.1276,-1.383
2015-06-12,1.0045,1.023,1.842,1.2635,1.207,-4.472,1.134,-1.675
2015-06-15,1.005,1.032,2.687,1.2036,1.15,-4.453,1.1043,-1.204
2015-06-16,1.0052,1.031,2.567,1.1098,1.071,-3.496,1.0575,-0.615
2015-06-17,1.0054,1.027,2.148,1.1372,1.105,-2.832,1.0713,-0.495
2015-06-18,1.0056,1.021,1.531,1.0422,1.026,-1.554,1.0239,-0.039
2015-06-19,1.0058,1.021,1.511,0.92,0.924,0.435,0.9629,0.997
2015-06-23,1.0065,1.017,1.043,0.9591,0.935,-2.513,0.9828,-0.692
2015-06-24,1.0067,1.026,1.917,0.9869,0.94,-4.752,0.9968,-1.384
2015-06-25,1.0069,1.032,2.493,0.9119,0.865,-5.143,0.9594,-1.136
2015-06-26,1.0071,1.05,4.26,0.7537,0.779,3.357,0.8804,3.873
2015-06-29,1.0076,1.054,4.605,0.6414,0.701,9.292,0.8245,6.428
2015-06-30,1.0078,1.038,2.997,0.7426,0.771,3.824,0.8752,3.348
2015-07-01,1.008,1.042,3.373,0.6798,0.709,4.295,0.8439,3.745
2015-07-02,1.0082,1.023,1.468,0.5998,0.653,8.87,0.804,4.229
2015-07-03,1.0084,1.03,2.142,0.5316,0.626,17.758,0.77,7.532
2015-07-06,1.0089,1.028,1.893,0.5115,0.575,12.414,0.7602,5.433
2015-07-07,1.0091,1.034,2.468,0.4157,0.518,24.609,0.7124,8.928
2015-07-08,1.0093,1.03,2.051,0.3973,0.466,17.292,0.7033,6.356
2015-07-09,1.0095,1.027,1.734,0.4305,0.513,19.164,0.72,6.944
2015-07-10,1.0097,1.019,0.921,0.4717,0.564,19.568,0.7407,6.858
2015-07-13,1.0102,1.009,-0.119,0.5268,0.615,16.743,0.7685,5.66
2015-07-14,1.0104,1.009,-0.139,0.5584,0.562,0.645,0.7844,0.14
2015-07-15,1.0106,1.02,0.93,0.4896,0.506,3.35,0.7501,1.72
2015-07-16,1.0108,1.018,0.712,0.5146,0.465,-9.639,0.7627,-2.78
2015-07-17,1.011,1.021,0.989,0.5796,0.512,-11.663,0.7953,-3.621
2015-07-20,1.0116,1.023,1.127,0.612,0.563,-8.007,0.8118,-2.316
2015-07-21,1.0117,1.032,2.007,0.6359,0.606,-4.702,0.8238,-0.583
2015-07-22,1.0119,1.026,1.393,0.6535,0.65,-0.536,0.8327,0.636
2015-07-23,1.0121,1.019,0.682,0.6937,0.713,2.782,0.8529,1.536
2015-07-24,1.0123,1.022,0.958,0.6581,0.702,6.671,0.8352,3.209
2015-07-27,1.0129,1.026,1.293,0.5179,0.632,22.031,0.7654,8.309
