date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.006,0.832,-17.296,0.978,1.165,19.121,0.992,0.655
2015-01-06,1.006,0.834,-17.097,1.062,1.216,14.501,1.034,-0.87
2015-01-07,1.006,0.835,-16.998,1.034,1.194,15.474,1.02,-0.539
2015-01-08,1.006,0.857,-14.811,1.028,1.178,14.591,1.017,0.049
2015-01-09,1.007,0.841,-16.485,0.999,1.158,15.916,1.003,-0.349
2015-01-12,1.007,0.835,-17.08,0.939,1.125,19.808,0.973,0.719
2015-01-13,1.007,0.834,-17.18,0.973,1.141,17.266,0.99,-0.253
2015-01-14,1.007,0.838,-16.783,0.985,1.138,15.533,0.996,-0.803
2015-01-15,1.007,0.844,-16.187,1.007,1.149,14.101,1.007,-1.043
2015-01-16,1.008,0.847,-15.972,1.026,1.17,14.035,1.017,-0.836
2015-01-19,1.008,0.85,-15.675,0.952,1.118,17.437,0.98,0.408
2015-01-20,1.008,0.852,-15.476,1.026,1.156,12.671,1.017,-1.278
2015-01-21,1.008,0.86,-14.683,1.09,1.201,10.183,1.049,-1.764
2015-01-22,1.009,0.868,-13.974,1.203,1.32,9.726,1.106,-1.085
2015-01-23,1.009,0.875,-13.28,1.149,1.268,10.357,1.079,-0.695
2015-01-26,1.009,0.875,-13.28,1.183,1.301,9.975,1.096,-0.73
2015-01-27,1.009,0.878,-12.983,1.199,1.312,9.425,1.104,-0.815
2015-01-28,1.01,0.874,-13.465,1.144,1.269,10.927,1.077,-0.511
2015-01-29,1.01,0.867,-14.158,1.12,1.243,10.982,1.065,-0.939
2015-01-30,1.01,0.869,-13.96,1.108,1.23,11.011,1.059,-0.897
2015-02-02,1.01,0.868,-14.059,1.118,1.243,11.181,1.064,-0.799
2015-02-03,1.01,0.873,-13.564,1.14,1.262,10.702,1.075,-0.698
2015-02-04,1.011,0.877,-13.254,1.135,1.252,10.308,1.073,-0.792
2015-02-05,1.011,0.874,-13.551,1.091,1.225,12.282,1.051,-0.143
2015-02-06,1.011,0.872,-13.749,1.031,1.159,12.415,1.021,-0.539
2015-02-09,1.011,0.871,-13.848,1.021,1.159,13.516,1.016,-0.098
2015-02-10,1.012,0.871,-13.933,1.046,1.18,12.811,1.029,-0.34
2015-02-11,1.012,0.879,-13.142,1.076,1.191,10.688,1.044,-0.862
2015-02-12,1.012,0.883,-12.747,1.07,1.185,10.748,1.041,-0.672
2015-02-13,1.012,0.893,-11.759,1.102,1.207,9.528,1.057,-0.662
2015-02-16,1.013,0.897,-11.451,1.142,1.24,8.581,1.077,-0.789
2015-02-17,1.013,0.898,-11.352,1.133,1.236,9.091,1.073,-0.559
2015-02-25,1.014,0.901,-11.144,1.158,1.248,7.772,1.086,-1.059
2015-02-26,1.014,0.898,-11.44,1.17,1.268,8.376,1.092,-0.824
2015-02-27,1.014,0.91,-10.256,1.226,1.315,7.259,1.12,-0.67
2015-03-02,1.015,0.904,-10.936,1.243,1.333,7.241,1.129,-0.93
2015-03-03,1.015,0.904,-10.936,1.237,1.329,7.437,1.126,-0.844
2015-03-04,1.015,0.907,-10.64,1.251,1.335,6.715,1.133,-1.059
2015-03-05,1.015,0.907,-10.64,1.217,1.296,6.491,1.116,-1.299
2015-03-06,1.015,0.92,-9.36,1.185,1.262,6.498,1.1,-0.818
2015-03-09,1.016,0.915,-9.941,1.206,1.288,6.799,1.111,-0.855
2015-03-10,1.016,0.92,-9.449,1.204,1.275,5.897,1.11,-1.126
2015-03-11,1.016,0.92,-9.449,1.186,1.259,6.155,1.101,-1.045
2015-03-12,1.016,0.921,-9.35,1.182,1.257,6.345,1.099,-0.91
2015-03-13,1.016,0.919,-9.547,1.21,1.284,6.116,1.113,-1.033
2015-03-16,1.017,0.929,-8.653,1.271,1.335,5.035,1.144,-1.049
2015-03-17,1.017,0.939,-7.67,1.319,1.383,4.852,1.168,-0.599
2015-03-18,1.017,0.95,-6.588,1.359,1.401,3.091,1.188,-1.052
2015-03-19,1.017,0.95,-6.588,1.361,1.402,3.012,1.189,-1.093
2015-03-20,1.018,0.946,-7.073,1.364,1.414,3.666,1.191,-0.924
2015-03-23,1.018,0.934,-8.251,1.386,1.452,4.762,1.202,-0.749
2015-03-24,1.018,0.939,-7.76,1.408,1.464,3.977,1.213,-0.948
2015-03-25,1.018,0.948,-6.876,1.422,1.473,3.586,1.22,-0.779
2015-03-26,1.018,0.937,-7.957,1.456,1.557,6.937,1.237,0.808
2015-03-27,1.019,0.943,-7.458,1.445,1.503,4.014,1.232,-0.731
2015-03-30,1.019,0.947,-7.066,1.479,1.534,3.719,1.249,-0.681
2015-03-31,1.019,0.948,-6.968,1.489,1.538,3.291,1.254,-0.877
2015-04-01,1.019,0.954,-6.379,1.525,1.566,2.689,1.272,-0.943
2015-04-02,1.02,0.961,-5.784,1.534,1.55,1.043,1.277,-1.684
2015-04-03,1.02,0.99,-2.941,1.606,1.628,1.37,1.313,-0.305
2015-04-07,1.02,0.956,-6.275,1.618,1.653,2.163,1.319,-1.099
2015-04-08,1.021,0.927,-9.207,1.535,1.613,5.081,1.278,-0.626
2015-04-09,1.021,0.911,-10.774,1.481,1.574,6.28,1.251,-0.679
2015-04-10,1.021,0.93,-8.913,1.553,1.616,4.057,1.287,-1.088
2015-04-13,1.021,0.946,-7.346,1.583,1.637,3.411,1.302,-0.806
2015-04-14,1.021,0.923,-9.598,1.597,1.661,4.008,1.309,-1.299
