date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-04-16,1.0052,0.855,-14.942,1.406,1.545,9.886,1.2056,-0.464
2015-04-17,1.0054,0.856,-14.86,1.4236,1.551,8.949,1.2145,-0.906
2015-04-20,1.0058,0.858,-14.695,1.316,1.463,11.17,1.1609,-0.034
2015-04-21,1.006,0.858,-14.712,1.423,1.556,9.346,1.2145,-0.618
2015-04-22,1.0061,0.86,-14.521,1.5695,1.707,8.761,1.2878,-0.334
2015-04-23,1.0063,0.857,-14.837,1.5397,1.666,8.203,1.273,-0.903
2015-04-24,1.0064,0.857,-14.845,1.459,1.593,9.184,1.2327,-0.625
2015-04-27,1.0069,0.853,-15.285,1.4761,1.601,8.461,1.2415,-1.168
2015-04-28,1.007,0.856,-14.995,1.4616,1.591,8.853,1.2343,-0.875
2015-04-29,1.0072,0.853,-15.31,1.4578,1.596,9.48,1.2325,-0.649
2015-04-30,1.0073,0.853,-15.318,1.4027,1.548,10.359,1.205,-0.373
2015-05-04,1.0079,0.848,-15.865,1.3803,1.52,10.121,1.1941,-0.846
2015-05-05,1.0081,0.845,-16.179,1.3199,1.492,13.039,1.164,0.387
2015-05-06,1.0082,0.841,-16.584,1.327,1.493,12.509,1.1676,-0.051
2015-05-07,1.0084,0.838,-16.898,1.345,1.501,11.599,1.1767,-0.612
2015-05-08,1.0085,0.844,-16.311,1.3389,1.505,12.406,1.1737,0.068
2015-05-11,1.009,0.842,-16.551,1.3912,1.548,11.271,1.2001,-0.425
2015-05-12,1.0091,0.841,-16.658,1.4315,1.577,10.164,1.2203,-0.926
2015-05-13,1.0093,0.845,-16.279,1.3721,1.523,10.998,1.1907,-0.563
2015-05-14,1.0094,0.855,-15.296,1.3616,1.509,10.825,1.1855,-0.295
2015-05-15,1.0096,0.862,-14.62,1.285,1.45,12.84,1.1473,0.758
2015-05-18,1.01,0.855,-15.347,1.232,1.408,14.286,1.121,0.937
2015-05-19,1.0102,0.854,-15.462,1.3872,1.541,11.087,1.1987,-0.1
2015-05-20,1.0103,0.852,-15.669,1.3507,1.493,10.535,1.1805,-0.678
2015-05-21,1.0105,0.851,-15.784,1.3519,1.487,9.993,1.1812,-1.033
2015-05-22,1.0106,0.859,-15.001,1.4344,1.553,8.268,1.2225,-1.35
2015-05-25,1.0111,0.86,-14.944,1.5077,1.627,7.913,1.2594,-1.263
2015-05-26,1.0112,0.849,-16.04,1.5364,1.677,9.151,1.2738,-0.848
2015-05-27,1.0114,0.83,-17.936,1.5224,1.674,9.958,1.2669,-1.176
2015-05-28,1.0115,0.824,-18.537,1.3021,1.507,15.736,1.1568,0.752
2015-05-29,1.0117,0.81,-19.937,1.2795,1.489,16.374,1.1456,0.34
2015-06-01,1.0121,0.811,-19.87,1.4023,1.59,13.385,1.2072,-0.555
2015-06-02,1.0123,0.811,-19.885,1.3889,1.569,12.967,1.2006,-0.883
2015-06-03,1.0124,0.825,-18.51,1.3742,1.562,13.666,1.1933,0.017
2015-06-04,1.0126,0.82,-19.02,1.4214,1.62,13.972,1.217,0.247
2015-06-05,1.0127,0.824,-18.633,1.4121,1.618,14.581,1.2124,0.709
2015-06-08,1.0132,0.808,-20.253,1.526,1.775,16.317,1.2696,1.725
2015-06-09,1.0133,0.803,-20.754,1.4741,1.71,16.003,1.2437,1.029
2015-06-10,1.0135,0.801,-20.967,1.4455,1.662,14.978,1.2295,0.163
2015-06-11,1.0136,0.802,-20.876,1.4106,1.626,15.27,1.2121,0.157
2015-06-12,1.0138,0.8,-21.089,1.4152,1.627,14.966,1.2145,-0.082
2015-06-15,1.0142,0.782,-22.895,1.3648,1.589,16.427,1.1895,-0.336
2015-06-16,1.0143,0.784,-22.705,1.3393,1.568,17.076,1.1768,-0.068
2015-06-17,1.0145,0.789,-22.228,1.3467,1.577,17.101,1.1806,0.203
2015-06-18,1.0146,0.786,-22.531,1.2334,1.48,19.994,1.124,0.801
2015-06-19,1.0148,0.779,-23.236,1.1162,1.399,25.336,1.0655,2.206
2015-06-23,1.0154,0.779,-23.281,1.1932,1.455,21.941,1.1043,1.15
2015-06-24,1.0155,0.788,-22.403,1.1931,1.449,21.448,1.1043,1.286
2015-06-25,1.0157,0.795,-21.729,1.1403,1.406,23.301,1.078,2.087
2015-06-26,1.0158,0.808,-20.457,0.9468,1.265,33.608,0.9813,5.625
2015-06-29,1.0163,0.791,-22.169,0.8165,1.141,39.743,0.9164,5.412
2015-06-30,1.0164,0.769,-24.341,0.9718,1.254,29.039,0.9941,1.75
2015-07-01,1.0166,0.765,-24.749,0.8536,1.129,32.263,0.9351,1.273
2015-07-02,1.0167,0.759,-25.347,0.8459,1.092,29.093,0.9313,-0.623
2015-07-03,1.0169,0.768,-24.476,0.7751,1.011,30.435,0.896,-0.725
2015-07-06,1.0173,0.802,-21.164,0.8789,1.041,18.444,0.9481,-2.806
2015-07-07,1.0175,0.834,-18.034,0.7839,0.937,19.531,0.9007,-1.688
2015-07-08,1.0176,0.78,-23.349,0.6178,0.843,36.452,0.8177,-0.758
2015-07-09,1.0178,0.801,-21.301,0.7654,0.906,18.369,0.8916,-4.273
2015-07-10,1.0179,0.836,-17.87,0.9105,0.993,9.061,0.9642,-5.155
2015-07-13,1.0184,0.852,-16.339,0.9268,1.012,9.193,0.9726,-4.174
2015-07-14,1.0185,0.851,-16.446,0.8093,0.925,14.296,0.9139,-2.834
2015-07-15,1.0187,0.857,-15.873,0.6961,0.833,19.667,0.8574,-1.446
2015-07-16,1.0188,0.875,-14.115,0.7008,0.785,12.015,0.8598,-3.466
2015-07-17,1.019,0.883,-13.346,0.7772,0.86,10.654,0.8981,-2.962
2015-07-20,1.0194,0.866,-15.048,0.7386,0.865,17.113,0.879,-1.536
2015-07-21,1.0196,0.851,-16.536,0.751,0.895,19.174,0.8853,-1.389
2015-07-22,1.0197,0.825,-19.094,0.7231,0.896,23.911,0.8714,-1.251
2015-07-23,1.0199,0.82,-19.6,0.7677,0.951,23.877,0.8938,-0.929
2015-07-24,1.02,0.834,-18.235,0.7154,0.903,26.223,0.8677,0.092
2015-07-27,1.0205,0.855,-16.218,0.5543,0.813,46.671,0.7874,5.918
