date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,0.837,-16.384,1.925,2.091,8.623,1.463,0.068
2015-01-06,1.001,0.837,-16.384,1.871,2.024,8.177,1.436,-0.383
2015-01-07,1.001,0.901,-9.99,1.927,2.049,6.331,1.464,0.751
2015-01-08,1.001,0.851,-14.985,1.827,1.96,7.28,1.414,-0.601
2015-01-09,1.001,0.836,-16.484,1.839,2.018,9.734,1.42,0.493
2015-01-12,1.002,0.835,-16.667,1.812,1.985,9.547,1.407,0.213
2015-01-13,1.002,0.832,-16.966,1.75,1.924,9.943,1.376,0.145
2015-01-14,1.002,0.832,-16.966,1.766,1.902,7.701,1.384,-1.228
2015-01-15,1.002,0.837,-16.467,1.892,2.06,8.879,1.447,0.104
2015-01-16,1.003,0.839,-16.351,1.877,2.036,8.471,1.44,-0.174
2015-01-19,1.003,0.865,-13.759,1.615,1.832,13.437,1.309,3.018
2015-01-20,1.003,0.858,-14.457,1.491,1.649,10.597,1.247,0.521
2015-01-21,1.003,0.855,-14.756,1.689,1.814,7.401,1.346,-0.854
2015-01-22,1.003,0.858,-14.457,1.701,1.814,6.643,1.352,-1.183
2015-01-23,1.004,0.86,-14.343,1.758,1.898,7.964,1.381,-0.145
2015-01-26,1.004,0.875,-12.849,1.746,1.883,7.847,1.375,0.291
2015-01-27,1.004,0.872,-13.147,1.708,1.822,6.674,1.356,-0.664
2015-01-28,1.004,0.873,-13.048,1.682,1.792,6.54,1.343,-0.782
2015-01-29,1.005,0.875,-12.935,1.625,1.733,6.646,1.315,-0.837
2015-01-30,1.005,0.862,-14.229,1.571,1.728,9.994,1.288,0.543
2015-02-02,1.005,0.856,-14.826,1.491,1.641,10.06,1.248,0.04
2015-02-03,1.005,0.856,-14.826,1.607,1.763,9.708,1.306,0.268
2015-02-04,1.006,0.859,-14.612,1.562,1.719,10.051,1.284,0.389
2015-02-05,1.006,0.86,-14.513,1.55,1.711,10.387,1.278,0.587
2015-02-06,1.006,0.86,-14.513,1.556,1.703,9.447,1.281,0.039
2015-02-09,1.006,0.865,-14.016,1.658,1.789,7.901,1.332,-0.375
2015-02-10,1.006,0.87,-13.519,1.688,1.804,6.872,1.347,-0.742
2015-02-11,1.007,0.871,-13.505,1.709,1.83,7.08,1.358,-0.552
2015-02-12,1.007,0.878,-12.81,1.701,1.83,7.584,1.354,0
2015-02-13,1.007,0.882,-12.413,1.695,1.829,7.906,1.351,0.333
2015-02-16,1.007,0.886,-12.016,1.691,1.817,7.451,1.349,0.185
2015-02-17,1.008,0.888,-11.905,1.72,1.849,7.5,1.364,0.33
2015-02-25,1.009,0.885,-12.289,1.647,1.777,7.893,1.328,0.226
2015-02-26,1.009,0.884,-12.389,1.759,1.867,6.14,1.384,-0.614
2015-02-27,1.009,0.888,-11.992,1.743,1.856,6.483,1.376,-0.291
2015-03-02,1.01,0.886,-12.277,1.768,1.891,6.957,1.389,-0.036
2015-03-03,1.01,0.877,-13.168,1.658,1.793,8.142,1.334,0.075
2015-03-04,1.01,0.877,-13.168,1.66,1.783,7.41,1.335,-0.375
2015-03-05,1.01,0.878,-13.069,1.648,1.773,7.585,1.329,-0.263
2015-03-06,1.01,0.885,-12.376,1.628,1.752,7.617,1.319,-0.038
2015-03-09,1.011,0.883,-12.661,1.601,1.738,8.557,1.306,0.345
2015-03-10,1.011,0.882,-12.76,1.587,1.707,7.561,1.299,-0.346
2015-03-11,1.011,0.885,-12.463,1.597,1.708,6.951,1.304,-0.575
2015-03-12,1.011,0.883,-12.661,1.671,1.79,7.121,1.341,-0.336
2015-03-13,1.011,0.884,-12.562,1.671,1.799,7.66,1.341,0.037
2015-03-16,1.012,0.884,-12.648,1.752,1.93,10.16,1.382,1.809
2015-03-17,1.012,0.891,-11.957,1.812,2.05,13.135,1.412,4.143
2015-03-18,1.012,0.898,-11.265,1.864,2.021,8.423,1.438,1.495
2015-03-19,1.012,0.895,-11.561,1.828,1.935,5.853,1.42,-0.352
2015-03-20,1.012,0.896,-11.462,1.97,2.064,4.772,1.491,-0.738
2015-03-23,1.013,0.883,-12.833,2.013,2.148,6.706,1.513,0.165
2015-03-24,1,0.874,-12.6,1,2.082,108.2,1,47.8
2015-03-25,1,0.874,-12.6,0.974,2.082,113.758,0.987,49.747
2015-03-26,1,0.9,-10,0.98,1.071,9.286,0.99,-0.455
2015-03-27,1,0.861,-13.9,0.98,1.113,13.571,0.99,-0.303
2015-03-30,1.001,0.85,-15.085,1.037,1.194,15.14,1.019,0.294
2015-03-31,1.001,0.845,-15.584,1.033,1.195,15.682,1.017,0.295
2015-04-01,1.001,0.85,-15.085,1.087,1.245,14.535,1.044,0.335
2015-04-02,1.001,0.854,-14.685,1.063,1.225,15.24,1.032,0.727
2015-04-03,1.002,0.857,-14.471,1.116,1.264,13.262,1.059,0.142
2015-04-07,1.002,0.852,-14.97,1.15,1.311,14,1.076,0.511
