date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-03-09,1.013,0.905,-10.661,1.727,1.814,5.038,1.37,-0.766
2015-03-10,1.013,0.909,-10.267,1.777,1.855,4.389,1.395,-0.932
2015-03-11,1.013,0.912,-9.97,1.773,1.846,4.117,1.393,-1.005
2015-03-12,1.014,0.916,-9.665,1.758,1.83,4.096,1.386,-0.938
2015-03-13,1.014,0.926,-8.679,1.808,1.868,3.319,1.411,-0.992
2015-03-16,1.014,0.926,-8.679,1.932,2.038,5.487,1.473,0.611
2015-03-17,1.014,0.922,-9.073,1.95,2.04,4.615,1.482,-0.067
2015-03-18,1.014,0.924,-8.876,2.018,2.185,8.276,1.516,2.54
2015-03-19,1,0.907,-9.3,1,2.238,123.8,1,57.25
2015-03-20,1,0.907,-9.3,1.036,2.238,116.023,1.018,54.47
2015-03-23,1.001,0.9,-10.09,1.107,1.14,2.981,1.054,-3.226
2015-03-24,1.001,0.869,-13.187,1.141,1.254,9.904,1.071,-0.887
2015-03-25,1.001,0.863,-13.786,1.159,1.379,18.982,1.08,3.796
2015-03-26,1.001,0.868,-13.287,1.107,1.509,36.314,1.054,12.761
2015-03-27,1.001,0.859,-14.186,1.133,1.358,19.859,1.067,3.889
2015-03-30,1.002,0.852,-14.97,1.12,1.277,14.018,1.061,0.33
2015-03-31,1.002,0.85,-15.17,1.14,1.31,14.912,1.071,0.84
2015-04-01,1.002,0.855,-14.671,1.188,1.33,11.953,1.095,-0.228
2015-04-02,1.002,0.858,-14.371,1.212,1.355,11.799,1.107,-0.045
2015-04-03,1.002,0.864,-13.772,1.232,1.357,10.146,1.117,-0.582
2015-04-07,1.003,0.86,-14.257,1.279,1.42,11.024,1.141,-0.088
2015-04-08,1.003,0.851,-15.155,1.247,1.392,11.628,1.125,-0.311
2015-04-09,1.003,0.85,-15.254,1.255,1.425,13.546,1.129,0.753
2015-04-10,1.003,0.854,-14.855,1.303,1.44,10.514,1.153,-0.52
2015-04-13,1.004,0.856,-14.741,1.322,1.432,8.321,1.163,-1.634
2015-04-14,1.004,0.868,-13.546,1.306,1.402,7.351,1.155,-1.732
2015-04-15,1.004,0.87,-13.347,1.206,1.322,9.619,1.105,-0.814
2015-04-16,1.004,0.875,-12.849,1.23,1.342,9.106,1.117,-0.761
2015-04-17,1.004,0.875,-12.849,1.234,1.346,9.076,1.119,-0.76
2015-04-20,1.005,0.874,-13.035,1.177,1.317,11.895,1.091,0.412
2015-04-21,1.005,0.868,-13.632,1.269,1.418,11.742,1.137,0.528
2015-04-22,1.005,0.874,-13.035,1.323,1.449,9.524,1.164,-0.215
2015-04-23,1.005,0.871,-13.333,1.343,1.452,8.116,1.174,-1.065
2015-04-24,1.006,0.869,-13.618,1.328,1.49,12.199,1.167,1.071
2015-04-27,1.006,0.866,-13.917,1.342,1.475,9.911,1.174,-0.298
2015-04-28,1.006,0.859,-14.612,1.266,1.41,11.374,1.136,-0.132
2015-04-29,1.006,0.867,-13.817,1.332,1.453,9.084,1.169,-0.77
2015-04-30,1.006,0.867,-13.817,1.37,1.505,9.854,1.188,-0.168
2015-05-04,1.007,0.868,-13.803,1.359,1.461,7.506,1.183,-1.564
2015-05-05,1.007,0.87,-13.605,1.283,1.399,9.041,1.145,-0.917
2015-05-06,1.007,0.866,-14.002,1.303,1.418,8.826,1.155,-1.126
2015-05-07,1.008,0.866,-14.087,1.28,1.4,9.375,1.144,-0.962
2015-05-08,1.008,0.869,-13.79,1.414,1.54,8.911,1.211,-0.537
2015-05-11,1.008,0.856,-15.079,1.558,1.694,8.729,1.283,-0.624
2015-05-12,1.008,0.85,-15.675,1.64,1.863,13.598,1.324,2.455
2015-05-13,1.008,0.85,-15.675,1.658,1.837,10.796,1.333,0.788
2015-05-14,1.009,0.86,-14.767,1.633,1.793,9.798,1.321,0.416
2015-05-15,1.009,0.863,-14.47,1.633,1.788,9.492,1.321,0.341
2015-05-18,1.009,0.856,-15.164,1.711,1.892,10.579,1.36,1.029
2015-05-19,1.009,0.856,-15.164,1.749,1.885,7.776,1.379,-0.616
2015-05-20,1.01,0.86,-14.851,1.808,1.966,8.739,1.409,0.284
2015-05-21,1.01,0.859,-14.95,1.892,2.042,7.928,1.451,-0.034
2015-05-22,1.01,0.859,-14.95,1.894,2.034,7.392,1.452,-0.379
2015-05-25,1.01,0.853,-15.545,1.896,2.036,7.384,1.453,-0.585
2015-05-26,1.01,0.84,-16.832,2.01,2.24,11.443,1.51,1.987
2015-05-27,1,0.834,-16.6,1,2.464,146.4,1,64.9
2015-05-28,1,0.834,-16.6,0.896,2.464,175,0.948,73.945
2015-05-29,1,0.9,-10,0.924,0.986,6.71,0.962,-1.975
2015-06-01,1.001,0.81,-19.081,1.003,1.085,8.175,1.002,-5.439
2015-06-02,1.001,0.786,-21.479,1.077,1.194,10.864,1.039,-4.716
2015-06-03,1.001,0.8,-20.08,1.107,1.313,18.609,1.054,0.237
2015-06-04,1.001,0.801,-19.98,1.097,1.283,16.955,1.049,-0.667
2015-06-05,1.001,0.803,-19.78,1.073,1.297,20.876,1.037,1.254
2015-06-08,1.002,0.794,-20.758,1.016,1.426,40.354,1.009,10.01
2015-06-09,1.002,0.786,-21.557,1.018,1.346,32.22,1.01,5.545
2015-06-10,1.002,0.776,-22.555,1.074,1.288,19.926,1.038,-0.578
2015-06-11,1.002,0.783,-21.856,1.096,1.28,16.788,1.049,-1.668
2015-06-12,1.002,0.787,-21.457,1.098,1.278,16.393,1.05,-1.667
2015-06-15,1.003,0.789,-21.336,1.011,1.218,20.475,1.007,-0.348
2015-06-16,1.003,0.8,-20.239,0.929,1.127,21.313,0.966,-0.259
2015-06-17,1.003,0.795,-20.738,0.991,1.194,20.484,0.997,-0.251
2015-06-18,1.003,0.8,-20.239,0.885,1.112,25.65,0.944,1.271
2015-06-19,1.004,0.796,-20.717,0.784,1.02,30.102,0.894,1.566
2015-06-23,1.004,0.78,-22.311,0.802,1.059,32.045,0.903,1.827
2015-06-24,1.004,0.781,-22.211,0.806,1.064,32.01,0.905,1.934
2015-06-25,1.004,0.804,-19.92,0.7,0.994,42,0.852,5.516
2015-06-26,1.005,0.838,-16.617,0.563,0.895,58.97,0.784,10.523
2015-06-29,1.005,0.85,-15.423,0.449,0.806,79.51,0.727,13.893
2015-06-30,1.005,0.791,-21.294,0.539,0.858,59.184,0.772,6.801
2015-07-01,1.005,0.808,-19.602,0.471,0.772,63.907,0.738,7.046
2015-07-02,1.006,0.803,-20.179,0.402,0.695,72.886,0.704,6.392
2015-07-03,1.006,0.821,-18.39,0.354,0.626,76.836,0.68,6.397
2015-07-06,1.006,0.845,-16.004,0.304,0.567,86.513,0.655,7.786
2015-07-07,1.006,0.861,-14.414,0.23,0.51,121.739,0.618,10.922
2015-07-08,1,0.775,-22.5,1,0.459,-54.1,1,-38.3
2015-07-09,1,0.775,-22.5,0.998,0.459,-54.008,0.999,-38.238
2015-07-10,1,0.9,-10,1.018,1.098,7.859,1.009,-0.991
2015-07-13,1.001,0.814,-18.681,1.071,1.208,12.792,1.036,-2.413
2015-07-14,1.001,0.83,-17.083,1.109,1.256,13.255,1.055,-1.137
2015-07-15,1.001,0.845,-15.584,0.987,1.13,14.488,0.994,-0.654
2015-07-16,1.001,0.861,-13.986,0.995,1.061,6.633,0.998,-3.707
2015-07-17,1.001,0.86,-14.086,1.119,1.167,4.29,1.06,-4.387
2015-07-20,1.002,0.854,-14.77,1.168,1.284,9.932,1.085,-1.475
2015-07-21,1.002,0.844,-15.768,1.18,1.358,15.085,1.091,0.917
2015-07-22,1.002,0.823,-17.864,1.198,1.385,15.609,1.1,0.364
2015-07-23,1.002,0.817,-18.463,1.252,1.435,14.617,1.127,-0.089
2015-07-24,1.002,0.827,-17.465,1.216,1.382,13.651,1.109,-0.406
2015-07-27,1.003,0.853,-14.955,1.069,1.244,16.37,1.036,1.207
