date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.146,1.122,-2.094,1.632,1.627,-0.306,1.437,-0.835
2015-01-06,1.146,1.122,-2.094,1.657,1.704,2.836,1.453,1.253
2015-01-07,1.146,1.123,-2.007,1.659,1.75,5.485,1.454,3.109
2015-01-08,1.146,1.123,-2.007,1.639,1.756,7.138,1.442,4.216
2015-01-09,1.147,1.125,-1.918,1.624,1.714,5.542,1.433,3.168
2015-01-12,1.147,1.124,-2.005,1.59,1.578,-0.755,1.413,-1.175
2015-01-13,1.147,1.129,-1.569,1.622,1.612,-0.617,1.432,-0.922
2015-01-14,1.147,1.128,-1.656,1.611,1.61,-0.062,1.426,-0.617
2015-01-15,1.148,1.132,-1.394,1.638,1.63,-0.488,1.442,-0.777
2015-01-16,1.148,1.138,-0.871,1.666,1.662,-0.24,1.459,-0.452
2015-01-19,1.148,1.141,-0.61,1.564,1.58,1.023,1.398,0.458
2015-01-20,1.148,1.143,-0.436,1.648,1.624,-1.456,1.448,-1.133
2015-01-21,1.149,1.142,-0.609,1.709,1.695,-0.819,1.485,-0.754
2015-01-22,1.149,1.143,-0.522,1.745,1.737,-0.458,1.507,-0.504
2015-01-23,1.149,1.137,-1.044,1.722,1.733,0.639,1.493,0.107
2015-01-26,1.149,1.143,-0.522,1.776,1.778,0.113,1.525,-0.066
2015-01-27,1.15,1.143,-0.609,1.783,1.779,-0.224,1.53,-0.353
2015-01-28,1.15,1.144,-0.522,1.77,1.761,-0.508,1.522,-0.512
2015-01-29,1.15,1.149,-0.087,1.753,1.798,2.567,1.512,1.746
2015-01-30,1.15,1.138,-1.043,1.725,1.758,1.913,1.495,1.003
2015-02-02,1.151,1.143,-0.695,1.71,1.711,0.058,1.486,-0.148
2015-02-03,1.151,1.144,-0.608,1.731,1.75,1.098,1.499,0.574
2015-02-04,1.151,1.155,0.348,1.726,1.712,-0.811,1.496,-0.455
2015-02-05,1.151,1.16,0.782,1.717,1.715,-0.116,1.491,0.134
2015-02-06,1.151,1.161,0.869,1.652,1.655,0.182,1.452,0.372
2015-02-09,1.152,1.15,-0.174,1.629,1.642,0.798,1.438,0.501
2015-02-10,1.152,1.14,-1.042,1.664,1.647,-1.022,1.459,-1.014
2015-02-11,1.152,1.149,-0.26,1.684,1.669,-0.891,1.471,-0.68
2015-02-12,1.152,1.15,-0.174,1.699,1.675,-1.413,1.48,-1.014
2015-02-13,1.153,1.15,-0.26,1.734,1.714,-1.153,1.502,-0.905
2015-02-16,1.153,1.155,0.173,1.773,1.748,-1.41,1.525,-0.931
2015-02-17,1.153,1.168,1.301,1.791,1.748,-2.401,1.536,-1.302
2015-02-25,1.155,1.19,3.03,1.791,1.752,-2.178,1.536,-0.573
2015-02-26,1.155,1.175,1.732,1.813,1.771,-2.317,1.55,-1.123
2015-02-27,1.155,1.185,2.597,1.833,1.79,-2.346,1.562,-0.896
2015-03-02,1.155,1.2,3.896,1.883,1.825,-3.08,1.592,-1.068
2015-03-03,1.156,1.198,3.633,1.878,1.818,-3.195,1.589,-1.196
2015-03-04,1.156,1.3,12.457,1.911,1.851,-3.14,1.609,1.342
2015-03-05,1.156,1.222,5.709,1.914,1.849,-3.396,1.611,-0.795
2015-03-06,1.156,1.211,4.758,1.885,1.804,-4.297,1.593,-1.645
2015-03-09,1.157,1.239,7.087,1.913,1.833,-4.182,1.61,-0.907
2015-03-10,1.157,1.287,11.236,1.938,1.845,-4.799,1.625,-0.197
2015-03-11,1.157,1.287,11.236,1.937,1.845,-4.75,1.625,-0.197
2015-03-12,1.157,1.287,11.236,1.939,1.845,-4.848,1.626,-0.258
2015-03-13,1.157,1.278,10.458,1.969,1.86,-5.536,1.645,-1.082
2015-03-16,1.158,1.277,10.276,2.045,1.942,-5.037,1.69,-0.828
2015-03-17,1.158,1.25,7.945,2.086,2.005,-3.883,1.715,-0.7
2015-03-18,1.158,1.254,8.29,2.132,2.046,-4.034,1.742,-0.735
