date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.003,0.864,-13.858,1.339,1.46,9.037,1.171,-0.769
2015-01-06,1.004,0.863,-14.044,1.304,1.411,8.206,1.154,-1.473
2015-01-07,1.004,0.867,-13.645,1.312,1.412,7.622,1.158,-1.598
2015-01-08,1.004,0.877,-12.649,1.23,1.342,9.106,1.117,-0.671
2015-01-09,1.004,0.878,-12.55,1.248,1.37,9.776,1.126,-0.178
2015-01-12,1.005,0.867,-13.731,1.227,1.348,9.861,1.116,-0.762
2015-01-13,1.005,0.863,-14.129,1.199,1.34,11.76,1.102,-0.045
2015-01-14,1.005,0.862,-14.229,1.219,1.362,11.731,1.112,0
2015-01-15,1.005,0.866,-13.831,1.309,1.447,10.542,1.157,-0.043
2015-01-16,1.005,0.869,-13.532,1.313,1.458,11.043,1.159,0.388
2015-01-19,1.006,0.885,-12.028,1.1,1.312,19.273,1.053,4.321
2015-01-20,1.006,0.875,-13.022,1.062,1.199,12.9,1.034,0.29
2015-01-21,1.006,0.877,-12.823,1.19,1.308,9.916,1.098,-0.501
2015-01-22,1.006,0.882,-12.326,1.188,1.284,8.081,1.097,-1.276
2015-01-23,1.006,0.896,-10.934,1.22,1.314,7.705,1.113,-0.719
2015-01-26,1.007,0.908,-9.831,1.209,1.3,7.527,1.108,-0.361
2015-01-27,1.007,0.906,-10.03,1.165,1.257,7.897,1.086,-0.414
2015-01-28,1.007,0.9,-10.626,1.139,1.241,8.955,1.073,-0.233
2015-01-29,1.007,0.895,-11.122,1.097,1.203,9.663,1.052,-0.285
2015-01-30,1.007,0.887,-11.917,1.071,1.199,11.951,1.039,0.385
2015-02-02,1.008,0.882,-12.5,1.006,1.139,13.221,1.007,0.348
2015-02-03,1.008,0.886,-12.103,1.076,1.197,11.245,1.042,-0.048
2015-02-04,1.008,0.891,-11.607,1.038,1.153,11.079,1.023,-0.098
2015-02-05,1.008,0.885,-12.202,1.032,1.165,12.888,1.02,0.49
2015-02-06,1.009,0.885,-12.289,1.019,1.148,12.659,1.014,0.247
2015-02-09,1.009,0.893,-11.497,1.067,1.179,10.497,1.038,-0.193
2015-02-10,1.009,0.895,-11.298,1.095,1.205,10.046,1.052,-0.19
2015-02-11,1.009,0.902,-10.605,1.105,1.211,9.593,1.057,-0.047
2015-02-12,1.01,0.91,-9.901,1.096,1.2,9.489,1.053,0.19
2015-02-13,1.01,0.912,-9.703,1.1,1.204,9.455,1.055,0.284
2015-02-16,1.01,0.912,-9.703,1.094,1.196,9.324,1.052,0.19
2015-02-17,1.01,0.915,-9.406,1.108,1.216,9.747,1.059,0.614
