date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-02-26,1.01,0.954,-5.545,1.27,1.306,2.835,1.14,-0.877
2015-02-27,1.01,0.957,-5.248,1.272,1.307,2.752,1.141,-0.789
2015-03-02,1.01,0.953,-5.644,1.29,1.32,2.326,1.15,-1.174
2015-03-03,1.011,0.941,-6.924,1.227,1.27,3.504,1.119,-1.206
2015-03-04,1.011,0.953,-5.737,1.245,1.277,2.57,1.128,-1.152
2015-03-05,1.011,0.953,-5.737,1.221,1.259,3.112,1.116,-0.896
2015-03-06,1.011,0.955,-5.539,1.205,1.245,3.32,1.108,-0.722
2015-03-09,1.012,0.951,-6.028,1.27,1.312,3.307,1.141,-0.833
2015-03-10,1.012,0.963,-4.842,1.268,1.3,2.524,1.14,-0.746
2015-03-11,1.012,0.966,-4.545,1.278,1.335,4.46,1.145,0.48
2015-03-12,1.012,0.957,-5.435,1.328,1.469,10.617,1.17,3.675
2015-03-13,1.012,0.961,-5.04,1.348,1.566,16.172,1.18,7.076
2015-03-16,1.013,0.961,-5.133,1.399,1.66,18.656,1.206,8.665
2015-03-17,1.013,0.96,-5.232,1.409,1.709,21.292,1.211,10.198
2015-03-18,1.013,0.97,-4.245,1.425,1.551,8.842,1.219,3.404
2015-03-19,1.013,0.965,-4.738,1.415,1.449,2.403,1.214,-0.577
2015-03-20,1.014,0.963,-5.03,1.436,1.473,2.577,1.225,-0.571
2015-03-23,1.014,0.959,-5.424,1.486,1.516,2.019,1.25,-1
2015-03-24,1.014,0.952,-6.114,1.49,1.516,1.745,1.252,-1.438
2015-03-25,1.014,0.954,-5.917,1.476,1.502,1.762,1.245,-1.365
2015-03-26,1.015,0.958,-5.616,1.467,1.506,2.658,1.241,-0.725
2015-03-27,1.015,0.957,-5.714,1.495,1.522,1.806,1.255,-1.235
2015-03-30,1.015,0.95,-6.404,1.567,1.661,5.999,1.291,1.123
2015-03-31,1.015,0.942,-7.192,1.555,1.603,3.087,1.285,-0.973
2015-04-01,1.016,0.948,-6.693,1.598,1.639,2.566,1.307,-1.033
2015-04-02,1.016,0.954,-6.102,1.608,1.64,1.99,1.312,-1.143
2015-04-03,1.016,0.956,-5.906,1.63,1.659,1.779,1.323,-1.172
2015-04-07,1.017,0.953,-6.293,1.683,1.72,2.198,1.35,-1
2015-04-08,1.017,0.944,-7.178,1.691,1.744,3.134,1.354,-0.739
2015-04-09,1.017,0.94,-7.571,1.667,1.715,2.879,1.342,-1.08
2015-04-10,1.017,0.952,-6.391,1.733,1.769,2.077,1.375,-1.055
2015-04-13,1.018,0.953,-6.385,1.788,1.801,0.727,1.403,-1.853
2015-04-14,1.018,0.971,-4.617,1.8,1.799,-0.056,1.409,-1.703
2015-04-15,1.018,0.97,-4.715,1.766,1.8,1.925,1.392,-0.503
2015-04-16,1.018,0.979,-3.831,1.848,1.87,1.19,1.433,-0.593
2015-04-17,1.018,0.976,-4.126,1.864,1.892,1.502,1.441,-0.486
2015-04-20,1.019,0.981,-3.729,1.787,1.811,1.343,1.403,-0.499
2015-04-21,1.019,0.999,-1.963,1.867,1.85,-0.911,1.443,-1.282
2015-04-22,1.019,1.01,-0.883,1.933,1.92,-0.673,1.476,-0.745
2015-04-23,1.019,1.009,-0.981,1.929,1.896,-1.711,1.474,-1.459
2015-04-24,1.02,1.005,-1.471,1.894,1.868,-1.373,1.457,-1.407
2015-04-27,1.02,1.027,0.686,1.94,1.905,-1.804,1.48,-0.946
2015-04-28,1.02,1.01,-0.98,1.912,1.88,-1.674,1.466,-1.432
2015-04-29,1.02,1.017,-0.294,1.93,1.885,-2.332,1.475,-1.627
2015-04-30,1.021,1.02,-0.098,1.933,1.904,-1.5,1.477,-1.016
2015-05-04,1.021,1.02,-0.098,1.951,1.92,-1.589,1.486,-1.077
2015-05-05,1.021,1.02,-0.098,1.819,1.806,-0.715,1.42,-0.493
2015-05-06,1.022,1.022,0,1.804,1.767,-2.051,1.413,-1.309
2015-05-07,1.022,1.024,0.196,1.782,1.756,-1.459,1.402,-0.856
2015-05-08,1.022,1.02,-0.196,1.846,1.808,-2.059,1.434,-1.395
2015-05-11,1.022,1.019,-0.294,1.93,1.872,-3.005,1.476,-2.066
2015-05-12,1.023,1.029,0.587,1.963,1.899,-3.26,1.493,-1.942
2015-05-13,1.023,1.034,1.075,1.969,1.908,-3.098,1.496,-1.671
2015-05-14,1.023,1.039,1.564,1.961,1.914,-2.397,1.492,-1.039
2015-05-15,1.023,1.023,0,1.917,1.889,-1.461,1.47,-0.952
2015-05-18,1.024,1.018,-0.586,1.91,1.87,-2.094,1.467,-1.568
2015-05-19,1.024,1.028,0.391,1.996,1.99,-0.301,1.51,-0.066
2015-05-20,1.024,1.02,-0.391,2.024,2.029,0.247,1.524,0.033
2015-05-21,1.024,1.04,1.563,2.092,2.041,-2.438,1.558,-1.123
2015-05-22,1.024,1.026,0.195,2.152,2.117,-1.626,1.588,-1.039
2015-05-25,1.025,1.039,1.366,2.223,2.236,0.585,1.624,0.831
2015-05-26,1.025,1.006,-1.854,2.285,2.3,0.656,1.655,-0.121
2015-05-27,1.025,0.988,-3.61,2.275,2.29,0.659,1.65,-0.667
2015-05-28,1.025,0.967,-5.659,2.099,2.08,-0.905,1.562,-2.465
2015-05-29,1.026,0.97,-5.458,2.126,2.13,0.188,1.576,-1.65
2015-06-01,1.026,0.992,-3.314,2.252,2.298,2.043,1.639,0.366
2015-06-02,1.026,0.957,-6.725,2.314,2.324,0.432,1.67,-1.766
2015-06-03,1.026,0.995,-3.021,2.334,2.298,-1.542,1.68,-1.994
2015-06-04,1.027,1,-2.629,2.335,2.323,-0.514,1.681,-1.16
2015-06-05,1.027,1.002,-2.434,2.367,2.35,-0.718,1.697,-1.237
2015-06-08,1.027,1.023,-0.389,2.415,2.466,2.112,1.721,1.365
2015-06-09,1.027,0.99,-3.603,2.385,2.395,0.419,1.706,-0.791
2015-06-10,1.028,1.019,-0.875,2.414,2.361,-2.196,1.721,-1.801
2015-06-11,1.028,1.02,-0.778,2.422,2.368,-2.23,1.725,-1.797
2015-06-12,1.028,1.038,0.973,2.444,2.375,-2.823,1.736,-1.699
2015-06-15,1.028,0.955,-7.101,2.366,2.375,0.38,1.697,-1.886
2015-06-16,1.029,0.982,-4.568,2.275,2.304,1.275,1.652,-0.545
2015-06-17,1.029,0.98,-4.762,2.309,2.305,-0.173,1.669,-1.588
2015-06-18,1.029,0.993,-3.499,2.179,2.202,1.056,1.604,-0.405
2015-06-19,1.029,1,-2.818,1.999,2,0.05,1.514,-0.925
2015-06-23,1.03,1.016,-1.359,2.088,2.07,-0.862,1.559,-1.026
2015-06-24,1.03,1.019,-1.068,2.14,2.105,-1.636,1.585,-1.451
2015-06-25,1.03,1.01,-1.942,2.04,2.06,0.98,1.535,0
2015-06-26,1.03,1.038,0.777,1.81,1.854,2.431,1.42,1.831
2015-06-29,1.031,0.997,-3.298,1.737,1.815,4.491,1.384,1.59
2015-06-30,1.031,1.002,-2.813,1.921,1.995,3.852,1.476,1.524
2015-07-01,1.031,0.994,-3.589,1.791,1.83,2.178,1.411,0.071
2015-07-02,1.031,0.951,-7.759,1.705,1.845,8.211,1.368,2.193
2015-07-03,1.032,0.913,-11.531,1.582,1.683,6.384,1.307,-0.689
2015-07-06,1.032,0.92,-10.853,1.64,1.776,8.293,1.336,0.898
2015-07-07,1.032,0.931,-9.787,1.562,1.598,2.305,1.297,-2.506
2015-07-08,1.032,0.913,-11.531,1.392,1.438,3.305,1.212,-3.012
2015-07-09,1.033,0.979,-5.227,1.543,1.582,2.528,1.288,-0.582
2015-07-10,1.033,0.98,-5.131,1.671,1.74,4.129,1.352,0.592
2015-07-13,1.033,0.973,-5.808,1.741,1.825,4.825,1.387,0.865
2015-07-14,1.033,0.93,-9.971,1.703,1.691,-0.705,1.368,-4.203
2015-07-15,1.034,0.994,-3.868,1.6,1.595,-0.313,1.317,-1.708
2015-07-16,1.034,0.985,-4.739,1.612,1.599,-0.806,1.323,-2.343
2015-07-17,1.034,0.964,-6.77,1.722,1.728,0.348,1.378,-2.322
2015-07-20,1.034,0.955,-7.64,1.728,1.745,0.984,1.381,-2.245
2015-07-21,1.035,0.95,-8.213,1.727,1.755,1.621,1.381,-2.064
2015-07-22,1.035,0.976,-5.7,1.729,1.743,0.81,1.382,-1.628
2015-07-23,1.035,0.978,-5.507,1.803,1.823,1.109,1.419,-1.304
2015-07-24,1.035,0.966,-6.667,1.769,1.781,0.678,1.402,-2.033
2015-07-27,1.036,0.96,-7.336,1.532,1.603,4.634,1.284,-0.195
