date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-03-17,1.012,0.83,-17.984,0.4816,0.652,35.382,0.7468,-0.777
2015-03-18,1.0121,0.836,-17.399,0.5195,0.695,33.782,0.7658,-0.039
2015-03-19,1.0123,0.829,-18.107,0.5113,0.714,39.644,0.7618,1.273
2015-03-20,1.0124,0.826,-18.412,0.5288,0.718,35.779,0.7706,0.182
2015-03-23,1.0129,0.828,-18.255,0.5559,0.731,31.498,0.7844,-0.625
2015-03-24,1.0131,0.838,-17.284,0.5583,0.717,28.426,0.7857,-1.044
2015-03-25,1.0132,0.843,-16.798,0.5536,0.705,27.348,0.7834,-1.2
2015-03-26,1.0134,0.853,-15.828,0.5468,0.699,27.835,0.7801,-0.526
2015-03-27,1.0135,0.851,-16.034,0.5665,0.713,25.861,0.79,-1.013
2015-03-30,1.014,0.851,-16.075,0.604,0.761,25.993,0.809,-0.371
2015-03-31,1.0142,0.845,-16.683,0.601,0.758,26.123,0.8076,-0.755
2015-04-01,1.0143,0.847,-16.494,0.6303,0.785,24.544,0.8223,-0.766
2015-04-02,1.0145,0.849,-16.313,0.6343,0.786,23.916,0.8244,-0.837
2015-04-03,1.0147,0.852,-16.034,0.6437,0.793,23.194,0.8292,-0.808
2015-04-07,1.0153,0.864,-14.902,0.6753,0.811,20.095,0.8453,-0.923
2015-04-08,1.0154,0.875,-13.827,0.6808,0.8,17.509,0.8481,-1.25
2015-04-09,1.0156,0.884,-12.958,0.6754,0.787,16.524,0.8455,-1.183
2015-04-10,1.0158,0.882,-13.172,0.6996,0.822,17.496,0.8577,-0.665
2015-04-13,1.0162,0.88,-13.403,0.7194,0.834,15.93,0.8678,-1.245
2015-04-14,1.0164,0.875,-13.912,0.7058,0.826,17.03,0.8611,-1.231
2015-04-15,1.0165,0.87,-14.412,0.6575,0.785,19.392,0.837,-1.135
2015-04-16,1.0167,0.869,-14.527,0.6963,0.833,19.632,0.8565,-0.642
2015-04-17,1.0169,0.869,-14.544,0.7175,0.85,18.467,0.8672,-0.888
2015-04-20,1.0173,0.878,-13.693,0.6845,0.813,18.773,0.8509,-0.635
2015-04-21,1.0175,0.882,-13.317,0.7533,0.872,15.757,0.8854,-0.949
2015-04-22,1.0176,0.88,-13.522,0.7898,0.92,16.485,0.9037,-0.409
2015-04-23,1.0178,0.875,-14.03,0.7894,0.921,16.671,0.9036,-0.62
2015-04-24,1.018,0.875,-14.047,0.769,0.902,17.295,0.8935,-0.56
2015-04-27,1.0184,0.875,-14.081,0.7884,0.914,15.931,0.9034,-0.985
2015-04-28,1.0186,0.88,-13.607,0.7738,0.897,15.921,0.8962,-0.859
2015-04-29,1.0187,0.88,-13.615,0.7915,0.912,15.224,0.9051,-1.005
2015-04-30,1.0189,0.879,-13.73,0.7879,0.908,15.243,0.9034,-1.096
2015-05-04,1.0195,0.879,-13.781,0.7919,0.911,15.04,0.9057,-1.181
2015-05-05,1.0197,0.862,-15.465,0.7177,0.882,22.893,0.8687,0.38
2015-05-06,1.0198,0.855,-16.16,0.7062,0.869,23.053,0.863,-0.116
2015-05-07,1.02,0.852,-16.471,0.703,0.865,23.044,0.8615,-0.348
2015-05-08,1.0202,0.859,-15.801,0.7458,0.896,20.139,0.883,-0.623
2015-05-11,1.0206,0.864,-15.344,0.799,0.933,16.771,0.9098,-1.242
2015-05-12,1.0208,0.88,-13.793,0.8122,0.934,14.996,0.9165,-1.037
2015-05-13,1.021,0.886,-13.222,0.826,0.939,13.68,0.9235,-1.191
2015-05-14,1.0211,0.883,-13.525,0.8101,0.933,15.171,0.9156,-0.83
2015-05-15,1.0213,0.88,-13.835,0.7665,0.91,18.721,0.8939,0.123
2015-05-18,1.0217,0.878,-14.065,0.7625,0.898,17.77,0.8921,-0.46
2015-05-19,1.0219,0.879,-13.984,0.8165,0.958,17.33,0.9192,-0.076
2015-05-20,1.0221,0.873,-14.588,0.8365,1.035,23.73,0.9293,2.658
2015-05-21,1.0222,0.859,-15.966,0.898,1.139,26.837,0.9601,4.052
2015-05-22,1.0224,0.851,-16.764,0.9184,1.253,36.433,0.9704,8.409
2015-05-25,1.0228,0.833,-18.557,0.951,1.198,25.973,0.9869,2.898
2015-05-26,1.023,0.816,-20.235,1.015,1.2,18.227,1.019,-1.079
2015-05-27,1.0232,0.812,-20.641,1.021,1.2,17.532,1.0221,-1.575
2015-05-28,1.0233,0.822,-19.672,0.8913,1.08,21.171,0.9573,-0.658
2015-05-29,1.0235,0.811,-20.762,0.9103,1.111,22.048,0.9669,-0.61
2015-06-01,1.0239,0.812,-20.695,1.0075,1.222,21.29,1.0157,0.128
2015-06-02,1.0241,0.809,-21.004,1.0759,1.287,19.621,1.05,-0.19
2015-06-03,1.0243,0.815,-20.433,1.0795,1.27,17.647,1.0519,-0.894
2015-06-04,1.0244,0.826,-19.367,1.0718,1.259,17.466,1.0481,-0.534
2015-06-05,1.0246,0.834,-18.602,1.0938,1.263,15.469,1.0592,-1.01
2015-06-08,1.025,0.834,-18.634,1.0668,1.24,16.235,1.0459,-0.851
2015-06-09,1.0252,0.832,-18.845,1.0622,1.222,15.044,1.0437,-1.6
2015-06-10,1.0254,0.833,-18.763,1.095,1.263,15.342,1.0602,-1.151
2015-06-11,1.0255,0.836,-18.479,1.1153,1.276,14.409,1.0704,-1.345
2015-06-12,1.0257,0.839,-18.202,1.1405,1.289,13.021,1.0831,-1.763
2015-06-15,1.0261,0.848,-17.357,1.0797,1.248,15.588,1.0529,-0.465
2015-06-16,1.0263,0.844,-17.763,1.0011,1.179,17.77,1.0137,-0.217
2015-06-17,1.0265,0.84,-18.169,1.0379,1.218,17.352,1.0322,-0.31
2015-06-18,1.0266,0.833,-18.858,0.9644,1.166,20.904,0.9955,0.402
2015-06-19,1.0268,0.814,-20.725,0.8482,1.075,26.739,0.9375,0.747
2015-06-23,1.0274,0.804,-21.744,0.884,1.141,29.072,0.9557,1.758
2015-06-24,1.0276,0.809,-21.273,0.9128,1.141,25,0.9702,0.495
2015-06-25,1.0277,0.814,-20.794,0.8415,1.068,26.916,0.9346,0.685
2015-06-26,1.0279,0.824,-19.837,0.6857,0.961,40.149,0.8568,4.167
2015-06-29,1.0284,0.81,-21.237,0.587,0.89,51.618,0.8077,5.237
2015-06-30,1.0285,0.804,-21.828,0.6843,0.979,43.066,0.8564,4.099
2015-07-01,1.0287,0.797,-22.524,0.5987,0.915,52.831,0.8137,5.198
2015-07-02,1.0288,0.776,-24.572,0.5038,0.849,68.519,0.7663,6.029
2015-07-03,1.029,0.776,-24.587,0.4216,0.767,81.926,0.7253,6.37
2015-07-06,1.0295,0.796,-22.681,0.4005,0.79,97.253,0.715,10.909
2015-07-07,1.0296,0.833,-19.095,0.3202,0.711,122.049,0.6749,14.387
2015-07-08,1.0298,0.75,-27.17,0.2786,0.64,129.72,0.6542,6.237
2015-07-09,1.0299,0.787,-23.585,0.3329,0.704,111.475,0.6814,9.407
2015-07-10,1.0301,0.826,-19.814,0.3851,0.742,92.677,0.7076,10.797
2015-07-13,1.0306,0.798,-22.569,0.435,0.698,60.46,0.7328,2.074
2015-07-14,1.0307,0.81,-21.413,0.4433,0.628,41.665,0.737,-2.442
2015-07-15,1.0309,0.831,-19.391,0.3773,0.565,49.748,0.7041,-0.866
2015-07-16,1.031,0.838,-18.72,0.4066,0.545,34.038,0.7188,-3.798
2015-07-17,1.0312,0.843,-18.251,0.4902,0.6,22.399,0.7607,-5.153
2015-07-20,1.0317,0.849,-17.709,0.5147,0.66,28.23,0.7732,-2.419
2015-07-21,1.0318,0.842,-18.395,0.5286,0.698,32.047,0.7802,-1.307
2015-07-22,1.032,0.818,-20.736,0.5402,0.741,37.171,0.7861,-0.84
2015-07-23,1.0321,0.817,-20.841,0.5825,0.799,37.167,0.8073,0.087
2015-07-24,1.0323,0.828,-19.791,0.5543,0.749,35.125,0.7933,-0.605
2015-07-27,1.0328,0.836,-19.055,0.4292,0.674,57.036,0.731,3.283
