date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1,1.05,5,2.0686,2.134,3.162,1.5343,3.761
2015-01-06,1.0002,1.05,4.979,1.9774,2.01,1.649,1.4888,2.767
2015-01-07,1.0004,0.971,-2.939,1.978,1.977,-0.051,1.4892,-1.021
2015-01-08,1.0006,0.979,-2.159,1.8908,1.876,-0.783,1.4457,-1.259
2015-01-09,1.0007,0.989,-1.169,1.8611,1.847,-0.758,1.4309,-0.902
2015-01-12,1.0013,0.999,-0.23,1.7931,1.773,-1.121,1.3972,-0.802
2015-01-13,1.0015,1.005,0.349,1.8005,1.77,-1.694,1.401,-0.964
2015-01-14,1.0017,1.007,0.529,1.8159,1.795,-1.151,1.4088,-0.554
2015-01-15,1.0018,1.005,0.319,1.9238,1.913,-0.561,1.4628,-0.26
2015-01-16,1.002,1.004,0.2,1.9292,1.9,-1.514,1.4656,-0.928
2015-01-19,1.0026,1.005,0.239,1.7162,1.71,-0.361,1.3594,-0.14
2015-01-20,1.0028,1.022,1.915,1.818,1.759,-3.245,1.4104,-1.411
2015-01-21,1.003,1,-0.299,1.9482,1.917,-1.601,1.4756,-1.159
2015-01-22,1.0031,1.012,0.887,1.9931,1.966,-1.36,1.4981,-0.607
2015-01-23,1.0033,1.017,1.365,2.0097,2.002,-0.383,1.5065,0.199
2015-01-26,1.0039,1.028,2.401,2.0595,1.995,-3.132,1.5317,-1.319
2015-01-27,1.0041,1.054,4.97,1.9981,1.92,-3.909,1.5011,-0.939
2015-01-28,1.0043,1.056,5.148,1.9401,1.87,-3.613,1.4722,-0.625
2015-01-29,1.0044,1.068,6.332,1.928,1.832,-4.979,1.4662,-1.105
2015-01-30,1.0046,1.076,7.107,1.9334,1.835,-5.089,1.469,-0.919
2015-02-02,1.0052,1.07,6.446,1.902,1.841,-3.207,1.4536,0.131
2015-02-03,1.0054,1.058,5.232,1.9294,1.865,-3.338,1.4674,-0.402
2015-02-04,1.0055,1.043,3.729,1.9311,1.858,-3.785,1.4683,-1.212
2015-02-05,1.0057,1.032,2.615,1.9033,1.882,-1.119,1.4545,0.172
2015-02-06,1.0059,1.036,2.992,1.8011,1.782,-1.06,1.4035,0.392
2015-02-09,1.0065,1.046,3.924,1.7657,1.751,-0.833,1.3861,0.895
2015-02-10,1.0067,1.032,2.513,1.8315,1.788,-2.375,1.4191,-0.641
2015-02-11,1.0068,1.032,2.503,1.8572,1.813,-2.38,1.432,-0.663
2015-02-12,1.007,1.037,2.979,1.871,1.826,-2.405,1.439,-0.521
