date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1,0.972,-2.8,1.3144,1.365,3.85,1.1572,0.976
2015-01-06,1.0002,0.972,-2.819,1.3196,1.369,3.744,1.1599,0.914
2015-01-07,1.0004,0.96,-4.038,1.2898,1.342,4.047,1.1451,0.515
2015-01-08,1.0006,0.965,-3.558,1.292,1.316,1.858,1.1463,-0.506
2015-01-09,1.0007,0.965,-3.568,1.2749,1.31,2.753,1.1378,-0.026
2015-01-12,1.0013,0.963,-3.825,1.2557,1.297,3.289,1.1285,0.133
2015-01-13,1.0015,0.964,-3.744,1.2489,1.29,3.291,1.1252,0.16
2015-01-14,1.0017,0.964,-3.764,1.2139,1.244,2.48,1.1078,-0.343
2015-01-15,1.0018,0.976,-2.575,1.234,1.266,2.593,1.1179,0.277
2015-01-16,1.002,0.976,-2.595,1.2488,1.278,2.338,1.1254,0.142
2015-01-19,1.0026,0.986,-1.656,1.147,1.176,2.528,1.0748,0.577
2015-01-20,1.0028,0.986,-1.675,1.193,1.213,1.676,1.0979,0.146
2015-01-21,1.003,0.982,-2.094,1.241,1.249,0.645,1.122,-0.579
2015-01-22,1.0031,0.984,-1.904,1.2415,1.262,1.651,1.1223,0.062
2015-01-23,1.0033,0.988,-1.525,1.2233,1.234,0.875,1.1133,-0.207
2015-01-26,1.0039,0.998,-0.588,1.2629,1.269,0.483,1.1334,0.009
2015-01-27,1.0041,1.005,0.09,1.2557,1.253,-0.215,1.1299,-0.08
2015-01-28,1.0043,1.004,-0.03,1.2363,1.24,0.299,1.1203,0.152
2015-01-29,1.0044,1,-0.438,1.215,1.216,0.082,1.1097,-0.153
2015-01-30,1.0046,1.002,-0.259,1.2116,1.211,-0.05,1.1081,-0.144
2015-02-02,1.0052,0.999,-0.617,1.1832,1.192,0.744,1.0942,0.119
2015-02-03,1.0054,1.001,-0.438,1.2082,1.206,-0.182,1.1068,-0.298
2015-02-04,1.0055,1,-0.547,1.1969,1.197,0.008,1.1012,-0.245
2015-02-05,1.0057,1.002,-0.368,1.1781,1.171,-0.603,1.0919,-0.495
2015-02-06,1.0059,1.006,0.01,1.1477,1.125,-1.978,1.0768,-1.049
2015-02-09,1.0065,1.017,1.043,1.1865,1.151,-2.992,1.0965,-1.14
2015-02-10,1.0067,1.017,1.023,1.2001,1.168,-2.675,1.1034,-0.988
2015-02-11,1.0068,1.018,1.112,1.2058,1.174,-2.637,1.1063,-0.931
2015-02-12,1.007,1.027,1.986,1.2248,1.19,-2.841,1.1159,-0.663
2015-02-13,1.0072,1.03,2.264,1.2342,1.193,-3.338,1.1207,-0.821
2015-02-16,1.0078,1.039,3.096,1.244,1.194,-4.019,1.1259,-0.835
2015-02-17,1.008,1.039,3.075,1.2358,1.19,-3.706,1.1219,-0.66
2015-02-25,1.0094,1.04,3.032,1.2222,1.163,-4.844,1.1158,-1.282
2015-02-26,1.0096,1.044,3.407,1.2548,1.209,-3.65,1.1322,-0.503
2015-02-27,1.0098,1.044,3.387,1.2672,1.217,-3.961,1.1385,-0.703
2015-03-02,1.0104,1.042,3.127,1.2694,1.215,-4.285,1.1399,-1
2015-03-03,1.0105,1.039,2.82,1.2403,1.205,-2.846,1.1254,-0.302
2015-03-04,1.0107,1.04,2.899,1.2671,1.227,-3.165,1.1389,-0.474
2015-03-05,1.0109,1.041,2.978,1.2591,1.204,-4.376,1.135,-1.101
2015-03-06,1.0111,1.05,3.847,1.2575,1.203,-4.334,1.1343,-0.688
2015-03-09,1.0117,1.059,4.675,1.2929,1.227,-5.097,1.1523,-0.807
2015-03-10,1.0118,1.056,4.368,1.2856,1.215,-5.492,1.1487,-1.149
2015-03-11,1.012,1.06,4.743,1.2926,1.22,-5.617,1.1523,-1.067
2015-03-12,1.0122,1.064,5.118,1.3002,1.235,-5.015,1.1562,-0.579
2015-03-13,1.0124,1.063,4.998,1.3048,1.234,-5.426,1.1586,-0.872
