date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-04-20,1.005,1.104,9.851,1.003,1.102,9.87,1.004,9.861
2015-04-21,1.005,1.131,12.537,1.005,1.212,20.597,1.005,16.567
2015-04-22,1.005,1.101,9.552,1.005,1.091,8.557,1.005,9.055
2015-04-23,1.005,1.097,9.154,1.005,0.982,-2.289,1.005,3.433
2015-04-24,1.006,1.094,8.748,1.006,0.95,-5.567,1.006,1.59
2015-04-27,1.006,1.081,7.455,1.006,0.992,-1.392,1.006,3.032
2015-04-28,1.006,1.082,7.555,1.004,0.95,-5.378,1.005,1.095
2015-04-29,1.006,1.078,7.157,1.004,0.97,-3.386,1.005,1.891
2015-04-30,1.007,1.076,6.852,1.003,0.95,-5.284,1.005,0.796
2015-05-04,1.007,1.072,6.455,1.007,0.965,-4.171,1.007,1.142
2015-05-05,1.008,1.065,5.655,1.004,0.933,-7.072,1.006,-0.696
2015-05-06,1.008,1.064,5.556,1.002,0.925,-7.685,1.005,-1.045
2015-05-07,1.008,1.067,5.853,1,0.931,-6.9,1.004,-0.498
2015-05-08,1.008,1.079,7.044,1.004,0.938,-6.574,1.006,0.249
2015-05-11,1.009,1.077,6.739,1.005,0.96,-4.478,1.007,1.142
2015-05-12,1.009,1.07,6.046,1.009,1,-0.892,1.009,2.577
2015-05-13,1.009,1.066,5.649,1.009,0.978,-3.072,1.009,1.288
2015-05-14,1.009,1.071,6.145,1.009,0.951,-5.748,1.009,0.198
2015-05-15,1.01,1.088,7.723,1.01,0.947,-6.238,1.01,0.743
2015-05-18,1.01,1.082,7.129,1.012,0.938,-7.312,1.011,-0.099
2015-05-19,1.01,1.077,6.634,1.012,0.949,-6.225,1.011,0.198
2015-05-20,1.011,1.072,6.034,1.015,0.944,-6.995,1.013,-0.494
2015-05-21,1.011,1.073,6.133,1.017,0.938,-7.768,1.014,-0.838
2015-05-22,1.011,1.07,5.836,1.019,0.952,-6.575,1.015,-0.394
2015-05-25,1.012,1.058,4.545,1.022,1.013,-0.881,1.017,1.819
2015-05-26,1.012,1.055,4.249,1.03,1.114,8.155,1.021,6.219
2015-05-27,1.012,1.03,1.779,1.03,1.195,16.019,1.021,8.962
2015-05-28,1.012,1.024,1.186,1.022,1.076,5.284,1.017,3.245
2015-05-29,1.013,1.007,-0.592,1.023,1.029,0.587,1.018,0
2015-06-01,1.013,1.015,0.197,1.025,1.067,4.098,1.019,2.159
2015-06-02,1.013,1.025,1.185,1.027,1.048,2.045,1.02,1.618
2015-06-03,1.014,1.037,2.268,1.022,1.01,-1.174,1.018,0.54
2015-06-04,1.014,1.031,1.677,1.02,1.028,0.784,1.017,1.229
2015-06-05,1.014,1.026,1.183,1.022,1.046,2.348,1.018,1.768
2015-06-08,1.015,1.012,-0.296,1.019,1.029,0.981,1.017,0.344
2015-06-09,1.015,1.006,-0.887,1.019,1.033,1.374,1.017,0.246
2015-06-10,1.015,1.009,-0.591,1.021,1.027,0.588,1.018,0
2015-06-11,1.015,1.017,0.197,1.023,1.018,-0.489,1.019,-0.147
2015-06-12,1.015,1.015,0,1.023,1.019,-0.391,1.019,-0.196
2015-06-15,1.016,1.02,0.394,1.022,1,-2.153,1.019,-0.883
2015-06-16,1.016,1.037,2.067,1.016,0.975,-4.035,1.016,-0.984
2015-06-17,1.016,1.033,1.673,1.016,0.986,-2.953,1.016,-0.64
2015-06-18,1.017,1.046,2.852,1.013,0.961,-5.133,1.015,-1.133
2015-06-19,1.017,1.052,3.441,1.011,0.951,-5.935,1.014,-1.233
2015-06-23,1.018,1.036,1.768,1.016,1.015,-0.098,1.017,0.836
2015-06-24,1.018,1.026,0.786,1.018,1.01,-0.786,1.018,0
2015-06-25,1.018,1.048,2.947,1.016,0.972,-4.331,1.017,-0.688
2015-06-26,1.018,1.055,3.635,1.01,0.946,-6.337,1.014,-1.331
2015-06-29,1.019,1.039,1.963,1.003,0.961,-4.187,1.011,-1.088
2015-06-30,1.019,1.023,0.393,1.005,1.006,0.1,1.012,0.247
2015-07-01,1.019,1.044,2.453,1.001,0.955,-4.595,1.01,-1.04
2015-07-02,1.02,1.042,2.157,0.994,0.946,-4.829,1.007,-1.291
2015-07-03,1.02,1.042,2.157,0.99,0.924,-6.667,1.005,-2.189
2015-07-06,1.02,1.06,3.922,0.988,0.909,-7.996,1.004,-1.942
2015-07-07,1.021,1.113,9.011,0.983,0.837,-14.852,1.002,-2.695
2015-07-08,1.021,1.126,10.284,0.981,0.799,-18.552,1.001,-3.846
2015-07-09,1.021,1.08,5.779,0.985,0.879,-10.761,1.003,-2.343
2015-07-10,1.021,1.066,4.407,0.991,0.967,-2.422,1.006,1.044
2015-07-13,1.022,1.066,4.305,0.996,0.95,-4.618,1.009,-0.099
2015-07-14,1.022,1.088,6.458,1.002,0.92,-8.184,1.012,-0.791
2015-07-15,1.022,1.1,7.632,0.998,0.884,-11.423,1.01,-1.782
2015-07-16,1.022,1.11,8.611,1.004,0.905,-9.861,1.013,-0.543
2015-07-17,1.023,1.095,7.038,1.015,0.947,-6.7,1.019,0.196
2015-07-20,1.023,1.097,7.234,1.023,0.943,-7.82,1.023,-0.293
2015-07-21,1.023,1.103,7.82,1.021,0.929,-9.011,1.022,-0.587
2015-07-22,1.024,1.098,7.227,1.028,0.949,-7.685,1.026,-0.244
2015-07-23,1.024,1.082,5.664,1.032,0.956,-7.364,1.028,-0.875
2015-07-24,1.024,1.098,7.227,1.034,0.941,-8.994,1.029,-0.923
