date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-07-01,1.007,0.862,-14.399,0.505,0.77,52.475,0.756,7.937
2015-07-02,1.007,0.826,-17.974,0.449,0.723,61.024,0.728,6.387
2015-07-03,1.007,0.828,-17.776,0.427,0.697,63.232,0.717,6.346
2015-07-06,1.008,0.839,-16.766,0.382,0.633,65.707,0.695,5.899
2015-07-07,1.008,0.851,-15.575,0.326,0.57,74.847,0.667,6.522
2015-07-08,1.008,0.766,-24.008,0.33,0.513,55.455,0.669,-4.41
2015-07-09,1.008,0.812,-19.444,0.36,0.564,56.667,0.684,0.585
2015-07-10,1.008,0.82,-18.651,0.4,0.62,55,0.704,2.273
2015-07-13,1.009,0.839,-16.848,0.463,0.644,39.093,0.736,0.747
2015-07-14,1.009,0.866,-14.172,0.461,0.58,25.813,0.735,-1.633
2015-07-15,1.009,0.884,-12.389,0.381,0.522,37.008,0.695,1.151
2015-07-16,1.009,0.895,-11.298,0.401,0.47,17.207,0.705,-3.191
2015-07-17,1.01,0.896,-11.287,0.484,0.517,6.818,0.747,-5.422
2015-07-20,1.01,0.904,-10.495,0.512,0.569,11.133,0.761,-3.219
2015-07-21,1.01,0.898,-11.089,0.532,0.624,17.293,0.771,-1.297
2015-07-22,1.01,0.866,-14.257,0.538,0.671,24.721,0.774,-0.711
2015-07-23,1.011,0.856,-15.331,0.573,0.733,27.923,0.792,0.316
2015-07-24,1.011,0.869,-14.045,0.539,0.689,27.829,0.775,0.516
2015-07-27,1.011,0.901,-10.88,0.429,0.62,44.522,0.72,5.625
