date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.0331,0.951,-7.947,1.4601,1.516,3.829,1.2466,-1.051
2015-01-06,1.0333,0.969,-6.223,1.4879,1.6,7.534,1.2606,1.896
2015-01-07,1.0335,0.953,-7.789,1.4793,1.55,4.779,1.2564,-0.39
2015-01-08,1.0336,0.968,-6.347,1.4498,1.525,5.187,1.2417,0.387
2015-01-09,1.0338,0.962,-6.945,1.4254,1.511,6.005,1.2296,0.561
2015-01-12,1.0343,0.959,-7.28,1.4173,1.463,3.224,1.2258,-1.207
2015-01-13,1.0345,0.979,-5.365,1.4309,1.463,2.243,1.2327,-0.949
2015-01-14,1.0347,0.96,-7.219,1.4107,1.455,3.14,1.2227,-1.243
2015-01-15,1.0348,0.976,-5.682,1.4566,1.49,2.293,1.2457,-1.02
2015-01-16,1.035,0.97,-6.28,1.4754,1.517,2.82,1.2552,-0.932
2015-01-19,1.0355,0.96,-7.291,1.3197,1.373,4.039,1.1776,-0.943
2015-01-20,1.0357,0.974,-5.957,1.3723,1.427,3.986,1.204,-0.291
2015-01-21,1.0359,0.96,-7.327,1.4531,1.481,1.92,1.2445,-1.928
2015-01-22,1.036,0.96,-7.336,1.4786,1.52,2.8,1.2573,-1.376
2015-01-23,1.0362,0.96,-7.354,1.4666,1.52,3.641,1.2514,-0.911
2015-01-26,1.0367,0.966,-6.82,1.5103,1.566,3.688,1.2735,-0.589
2015-01-27,1.0369,0.971,-6.355,1.4893,1.54,3.404,1.2631,-0.602
2015-01-28,1.0371,0.985,-5.024,1.4525,1.533,5.542,1.2448,1.141
2015-01-29,1.0372,0.986,-4.936,1.431,1.469,2.655,1.2341,-0.535
2015-01-30,1.0374,0.987,-4.858,1.4082,1.46,3.678,1.2228,0.057
2015-02-02,1.0379,0.986,-5,1.3733,1.419,3.328,1.2056,-0.257
2015-02-03,1.0381,0.988,-4.826,1.4241,1.515,6.383,1.2311,1.657
2015-02-04,1.0383,0.984,-5.23,1.4071,1.47,4.47,1.2227,0.352
2015-02-05,1.0384,1.009,-2.831,1.3952,1.482,6.221,1.2168,2.359
2015-02-06,1.0386,0.997,-4.005,1.3422,1.404,4.604,1.1904,0.848
2015-02-09,1.0391,1.003,-3.474,1.3443,1.42,5.631,1.1917,1.661
2015-02-10,1.0393,1.002,-3.589,1.4003,1.453,3.763,1.2198,0.631
2015-02-11,1.0395,0.999,-3.896,1.4267,1.49,4.437,1.2331,0.924
2015-02-12,1.0397,1.002,-3.626,1.4351,1.469,2.362,1.2374,-0.154
2015-02-13,1.0398,1.008,-3.058,1.4654,1.505,2.702,1.2526,0.311
2015-02-16,1.0403,1.009,-3.009,1.4997,1.52,1.354,1.27,-0.433
2015-02-17,1.0405,1.01,-2.931,1.5193,1.522,0.178,1.2799,-1.086
2015-02-25,1.0419,1.001,-3.926,1.4863,1.491,0.316,1.2641,-1.432
2015-02-26,1.0421,1.01,-3.08,1.5317,1.54,0.542,1.2869,-0.925
2015-02-27,1.0422,1.01,-3.09,1.542,1.554,0.778,1.2921,-0.782
2015-03-02,1.0428,1.005,-3.625,1.5778,1.592,0.9,1.3103,-0.901
2015-03-03,1.0429,0.999,-4.209,1.5163,1.536,1.299,1.2796,-0.946
2015-03-04,1.0431,1.014,-2.79,1.5483,1.551,0.174,1.2957,-1.019
2015-03-05,1.0433,1.017,-2.521,1.5347,1.546,0.736,1.289,-0.582
2015-03-06,1.0435,1.013,-2.923,1.4965,1.566,4.644,1.27,1.535
2015-03-09,1.044,1.008,-3.448,1.5262,1.56,2.215,1.2851,-0.086
2015-03-10,1.0442,1.027,-1.647,1.5418,1.55,0.532,1.293,-0.348
2015-03-11,1.0443,1.05,0.546,1.5293,1.544,0.961,1.2868,0.793
2015-03-12,1.0445,1.036,-0.814,1.5439,1.527,-1.095,1.2942,-0.981
2015-03-13,1.0447,1.04,-0.45,1.5639,1.56,-0.249,1.3043,-0.33
2015-03-16,1.0452,1.07,2.373,1.6296,1.71,4.934,1.3374,3.933
2015-03-17,1.0454,1.049,0.344,1.6572,1.718,3.669,1.3513,2.383
2015-03-18,1.0455,1.048,0.239,1.7153,1.72,0.274,1.3804,0.261
2015-03-19,1.0457,1.047,0.124,1.7073,1.7,-0.428,1.3765,-0.218
2015-03-20,1.0459,1.045,-0.086,1.7309,1.733,0.121,1.3884,0.043
2015-03-23,1.0464,1.039,-0.707,1.7878,1.78,-0.436,1.4171,-0.536
2015-03-24,1.0466,1.033,-1.299,1.803,1.8,-0.166,1.4248,-0.583
2015-03-25,1.0468,1.026,-1.987,1.8044,1.852,2.638,1.4256,0.94
2015-03-26,1.0469,1.029,-1.71,1.7817,1.918,7.65,1.4143,4.186
2015-03-27,1.0471,1.018,-2.779,1.8121,1.86,2.643,1.4296,0.658
2015-03-30,1.0476,1.022,-2.444,1.8702,1.901,1.647,1.4589,0.178
2015-03-31,1.0478,1.02,-2.653,1.8666,1.906,2.111,1.4572,0.398
2015-04-01,1.048,1.039,-0.859,1.925,1.933,0.416,1.4865,-0.034
2015-04-02,1.0482,1.041,-0.687,1.9428,1.919,-1.225,1.4955,-1.036
2015-04-03,1.0483,1.044,-0.41,1.9709,1.945,-1.314,1.5096,-1
2015-04-07,1.049,1.04,-0.858,2.0234,2.001,-1.107,1.5362,-1.022
2015-04-08,1.0492,1.029,-1.925,2.0144,2.045,1.519,1.5318,0.339
2015-04-09,1.0494,1.024,-2.42,1.9902,1.982,-0.412,1.5198,-1.105
2015-04-10,1.0495,1.015,-3.287,2.0477,2.079,1.529,1.5486,-0.103
2015-04-13,1.0501,1.031,-1.819,2.0827,2.136,2.559,1.5664,1.092
2015-04-14,1.0502,1.014,-3.447,2.0704,2.13,2.879,1.5603,0.75
2015-04-15,1.0504,1.017,-3.18,1.982,2.04,2.926,1.5162,0.811
2015-04-16,1.0506,1.024,-2.532,2.0444,2.077,1.595,1.5475,0.194
2015-04-17,1.0508,1.024,-2.55,2.0772,2.093,0.761,1.564,-0.352
2015-04-20,1.0513,1.026,-2.407,2.0183,2.05,1.571,1.5348,0.208
2015-04-21,1.0515,1.037,-1.379,2.1383,2.101,-1.744,1.5949,-1.624
2015-04-22,1.0516,1.032,-1.864,2.2168,2.195,-0.983,1.6342,-1.267
2015-04-23,1.0518,1.031,-1.978,2.2354,2.24,0.206,1.6436,-0.493
2015-04-24,1.052,1.033,-1.806,2.2146,2.187,-1.246,1.6333,-1.427
2015-04-27,1.0525,1.047,-0.523,2.2405,2.333,4.129,1.6465,2.642
2015-04-28,1.0527,1.031,-2.061,2.1833,2.27,3.971,1.618,2.009
2015-04-29,1.0529,1.046,-0.655,2.2271,2.258,1.387,1.64,0.732
2015-04-30,1.053,1.031,-2.089,2.217,2.262,2.03,1.635,0.703
2015-05-04,1.0537,1.054,0.028,2.2365,2.246,0.425,1.6451,0.298
2015-05-05,1.0539,1.04,-1.319,2.1135,2.154,1.916,1.5837,0.84
2015-05-06,1.0541,1.032,-2.097,2.0935,2.215,5.804,1.5738,3.158
2015-05-07,1.0543,1.026,-2.684,2.0657,2.141,3.645,1.56,1.506
2015-05-08,1.0544,1.032,-2.124,2.1528,2.23,3.586,1.6036,1.709
2015-05-11,1.055,1.035,-1.896,2.264,2.3,1.59,1.6595,0.482
2015-05-12,1.0551,1.037,-1.715,2.3023,2.325,0.986,1.6787,0.137
