date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,0.921,-7.992,1.535,1.675,9.121,1.268,2.366
2015-01-06,1.001,0.921,-7.992,1.535,1.649,7.427,1.268,1.341
2015-01-07,1.001,0.901,-9.99,1.537,1.625,5.725,1.269,-0.473
2015-01-08,1.001,0.891,-10.989,1.481,1.574,6.28,1.241,-0.685
2015-01-09,1.001,0.884,-11.688,1.473,1.58,7.264,1.237,-0.404
2015-01-12,1.002,0.883,-11.876,1.45,1.558,7.448,1.226,-0.449
2015-01-13,1.002,0.889,-11.277,1.45,1.554,7.172,1.226,-0.367
2015-01-14,1.002,0.883,-11.876,1.442,1.536,6.519,1.222,-1.023
2015-01-15,1.002,0.888,-11.377,1.508,1.596,5.836,1.255,-1.036
2015-01-16,1.003,0.891,-11.167,1.529,1.618,5.821,1.266,-0.908
2015-01-19,1.003,0.89,-11.266,1.343,1.456,8.414,1.173,0
2015-01-20,1.003,0.887,-11.565,1.371,1.485,8.315,1.187,-0.084
2015-01-21,1.003,0.894,-10.867,1.471,1.579,7.342,1.237,-0.04
2015-01-22,1.003,0.903,-9.97,1.483,1.564,5.462,1.243,-0.764
2015-01-23,1.004,0.893,-11.056,1.484,1.583,6.671,1.244,-0.482
2015-01-26,1.004,0.904,-9.96,1.508,1.58,4.775,1.256,-1.115
2015-01-27,1.004,0.913,-9.064,1.486,1.561,5.047,1.245,-0.643
2015-01-28,1.004,0.911,-9.263,1.452,1.536,5.785,1.228,-0.366
2015-01-29,1.005,0.915,-8.955,1.423,1.524,7.098,1.214,0.453
2015-01-30,1.005,0.908,-9.652,1.393,1.517,8.902,1.199,1.126
2015-02-02,1.005,0.893,-11.144,1.339,1.469,9.709,1.172,0.768
2015-02-03,1.005,0.893,-11.144,1.393,1.505,8.04,1.199,0
2015-02-04,1.006,0.89,-11.531,1.37,1.485,8.394,1.188,-0.042
2015-02-05,1.006,0.889,-11.63,1.346,1.495,11.07,1.176,1.361
2015-02-06,1.006,0.897,-10.835,1.31,1.438,9.771,1.158,0.82
2015-02-09,1.006,0.889,-11.63,1.332,1.44,8.108,1.169,-0.385
2015-02-10,1.006,0.89,-11.531,1.372,1.452,5.831,1.189,-1.514
2015-02-11,1.007,0.901,-10.526,1.389,1.485,6.911,1.198,-0.417
2015-02-12,1.007,0.903,-10.328,1.395,1.476,5.806,1.201,-0.958
2015-02-13,1.007,0.913,-9.335,1.411,1.497,6.095,1.209,-0.331
2015-02-16,1.007,0.915,-9.136,1.431,1.496,4.542,1.219,-1.107
2015-02-17,1.008,0.914,-9.325,1.444,1.52,5.263,1.226,-0.734
2015-02-25,1.009,0.911,-9.713,1.415,1.475,4.24,1.212,-1.568
2015-02-26,1.009,0.914,-9.415,1.471,1.55,5.37,1.24,-0.645
2015-02-27,1.009,0.925,-8.325,1.475,1.548,4.949,1.242,-0.443
2015-03-02,1.01,0.925,-8.416,1.494,1.56,4.418,1.252,-0.759
2015-03-03,1.01,0.924,-8.515,1.432,1.517,5.936,1.221,-0.041
2015-03-04,1.01,0.916,-9.307,1.446,1.525,5.463,1.228,-0.611
2015-03-05,1.01,0.916,-9.307,1.424,1.503,5.548,1.217,-0.616
2015-03-06,1.01,0.916,-9.307,1.412,1.498,6.091,1.211,-0.33
2015-03-09,1.011,0.922,-8.803,1.451,1.536,5.858,1.231,-0.162
2015-03-10,1.011,0.921,-8.902,1.439,1.52,5.629,1.225,-0.367
2015-03-11,1.011,0.921,-8.902,1.441,1.503,4.303,1.226,-1.142
2015-03-12,1.011,0.916,-9.397,1.485,1.564,5.32,1.248,-0.641
2015-03-13,1.011,0.92,-9.001,1.501,1.589,5.863,1.256,-0.119
2015-03-16,1.012,0.918,-9.289,1.556,1.634,5.013,1.284,-0.623
2015-03-17,1.012,0.923,-8.794,1.59,1.662,4.528,1.301,-0.653
2015-03-18,1.012,0.914,-9.684,1.646,1.727,4.921,1.329,-0.64
2015-03-19,1.012,0.923,-8.794,1.642,1.725,5.055,1.327,-0.226
2015-03-20,1.012,0.923,-8.794,1.676,1.751,4.475,1.344,-0.521
2015-03-23,1.013,0.919,-9.279,1.725,1.808,4.812,1.369,-0.402
2015-03-24,1.013,0.927,-8.49,1.725,1.808,4.812,1.369,-0.11
2015-03-25,1.013,0.92,-9.181,1.705,1.791,5.044,1.359,-0.258
2015-03-26,1.013,0.922,-8.983,1.711,1.786,4.383,1.362,-0.587
2015-03-27,1.014,0.93,-8.284,1.722,1.788,3.833,1.368,-0.658
2015-03-30,1.014,0.922,-9.073,1.798,1.893,5.284,1.406,0.107
2015-03-31,1.014,0.915,-9.763,1.774,1.862,4.961,1.394,-0.395
2015-04-01,1.014,0.916,-9.665,1.82,1.888,3.736,1.417,-1.059
2015-04-02,1.014,0.926,-8.679,1.82,1.897,4.231,1.417,-0.388
2015-04-03,1.015,0.929,-8.473,1.849,1.902,2.866,1.432,-1.152
2015-04-07,1.015,0.933,-8.079,1.907,1.962,2.884,1.461,-0.924
2015-04-08,1.015,0.93,-8.374,1.929,2,3.681,1.472,-0.476
2015-04-09,1.016,0.918,-9.646,1.906,2,4.932,1.461,-0.137
2015-04-10,1.016,0.925,-8.957,1.958,2.015,2.911,1.487,-1.143
2015-04-13,1.016,0.924,-9.055,2.008,2.098,4.482,1.512,-0.066
2015-04-14,1.016,0.954,-6.102,2.018,2.092,3.667,1.517,0.396
2015-04-15,1.017,0.937,-7.866,1.977,2.053,3.844,1.497,-0.134
2015-04-16,1.017,0.932,-8.358,2.061,2.11,2.377,1.539,-1.17
2015-04-17,1.017,0.93,-8.555,2.113,2.2,4.117,1.565,0
2015-04-20,1.017,0.922,-9.341,2.065,2.175,5.327,1.541,0.487
2015-04-21,1.017,0.94,-7.571,2.127,2.236,5.125,1.572,1.018
2015-04-22,1.018,0.934,-8.251,2.204,2.279,3.403,1.611,-0.279
2015-04-23,1.018,0.934,-8.251,2.204,2.28,3.448,1.611,-0.248
2015-04-24,1.018,0.93,-8.644,2.18,2.249,3.165,1.599,-0.594
2015-04-27,1.018,0.935,-8.153,2.246,2.281,1.558,1.632,-1.471
2015-04-28,1.019,0.934,-8.342,2.203,2.26,2.587,1.611,-0.869
2015-04-29,1.019,0.94,-7.753,2.225,2.273,2.157,1.622,-0.956
2015-04-30,1.019,0.934,-8.342,2.211,2.28,3.121,1.615,-0.495
2015-05-04,1.02,0.937,-8.137,2.234,2.264,1.343,1.627,-1.629
2015-05-05,1.02,0.931,-8.725,2.114,2.198,3.974,1.567,-0.16
2015-05-06,1.02,0.931,-8.725,2.086,2.163,3.691,1.553,-0.386
2015-05-07,1.02,0.931,-8.725,2.032,2.101,3.396,1.526,-0.655
2015-05-08,1.02,0.943,-7.549,2.088,2.135,2.251,1.554,-0.965
2015-05-11,1.021,0.94,-7.933,2.173,2.22,2.163,1.597,-1.064
2015-05-12,1.021,0.944,-7.542,2.209,2.25,1.856,1.615,-1.115
2015-05-13,1.021,0.938,-8.129,2.191,2.221,1.369,1.606,-1.65
2015-05-14,1.021,0.951,-6.856,2.179,2.2,0.964,1.6,-1.531
2015-05-15,1.021,0.953,-6.66,2.125,2.151,1.224,1.573,-1.335
2015-05-18,1.022,0.942,-7.828,2.096,2.225,6.155,1.559,1.572
2015-05-19,1.022,0.944,-7.632,2.196,2.25,2.459,1.609,-0.746
2015-05-20,1.022,0.98,-4.11,2.222,2.27,2.16,1.622,0.185
2015-05-21,1.022,0.99,-3.131,2.288,2.289,0.044,1.655,-0.937
2015-05-22,1.022,0.989,-3.229,2.362,2.429,2.837,1.692,1.005
2015-05-25,1.023,0.981,-4.106,2.463,2.672,8.486,1.743,4.791
2015-05-26,1.023,0.966,-5.572,2.531,2.917,15.251,1.777,9.257
2015-05-27,1.023,0.908,-11.241,2.525,2.678,6.059,1.774,1.071
2015-05-28,1.023,0.906,-11.437,2.317,2.41,4.014,1.67,-0.719
2015-05-29,1.023,0.875,-14.467,2.321,2.441,5.17,1.672,-0.837
2015-06-01,1.024,0.886,-13.477,2.48,2.593,4.556,1.752,-0.713
2015-06-02,1.024,0.884,-13.672,2.54,2.68,5.512,1.782,0
2015-06-03,1.024,0.88,-14.063,2.526,2.62,3.721,1.775,-1.408
2015-06-04,1.024,0.882,-13.867,2.55,2.632,3.216,1.787,-1.679
2015-06-05,1.025,0.888,-13.366,2.585,2.704,4.603,1.805,-0.499
2015-06-08,1.025,0.88,-14.146,2.659,2.838,6.732,1.842,0.923
2015-06-09,1.025,0.879,-14.244,2.621,2.769,5.647,1.823,0.055
2015-06-10,1.025,0.881,-14.049,2.615,2.758,5.468,1.82,-0.027
2015-06-11,1.026,0.884,-13.84,2.61,2.738,4.904,1.818,-0.385
2015-06-12,1.026,0.887,-13.548,2.63,2.735,3.992,1.828,-0.93
2015-06-15,1.026,0.886,-13.645,2.556,2.703,5.751,1.791,0.195
2015-06-16,1.026,0.887,-13.548,2.448,2.568,4.902,1.737,-0.547
2015-06-17,1.026,0.895,-12.768,2.496,2.584,3.526,1.761,-1.221
2015-06-18,1.027,0.899,-12.463,2.359,2.49,5.553,1.693,0.089
2015-06-19,1.027,0.906,-11.782,2.165,2.377,9.792,1.596,2.851
2015-06-23,1.027,0.88,-14.314,2.261,2.447,8.226,1.644,1.186
2015-06-24,1.028,0.907,-11.77,2.322,2.475,6.589,1.675,0.955
2015-06-25,1.028,0.891,-13.327,2.21,2.375,7.466,1.619,0.865
2015-06-26,1.028,0.9,-12.451,1.968,2.138,8.638,1.498,1.402
2015-06-29,1.028,0.887,-13.716,1.87,1.964,5.027,1.449,-1.622
2015-06-30,1.029,0.888,-13.703,2.049,2.16,5.417,1.539,-0.975
2015-07-01,1.029,0.887,-13.8,1.903,2.084,9.511,1.466,1.33
2015-07-02,1.029,0.894,-13.12,1.805,2.021,11.967,1.417,2.858
2015-07-03,1.029,0.877,-14.772,1.659,1.939,16.878,1.344,4.762
2015-07-06,1.029,0.876,-14.869,1.759,1.95,10.858,1.394,1.363
2015-07-07,1.03,0.87,-15.534,1.688,1.8,6.635,1.359,-1.766
2015-07-08,1.03,0.835,-18.932,1.532,1.62,5.744,1.281,-4.176
2015-07-09,1.03,0.891,-13.495,1.676,1.782,6.325,1.353,-1.22
2015-07-10,1.03,0.9,-12.621,1.806,1.942,7.53,1.418,0.212
2015-07-13,1.031,0.914,-11.348,1.861,2.006,7.792,1.446,0.968
2015-07-14,1.031,0.895,-13.191,1.813,1.89,4.247,1.422,-2.075
2015-07-15,1.031,0.98,-4.947,1.745,1.75,0.287,1.388,-1.657
2015-07-16,1.031,0.978,-5.141,1.783,1.77,-0.729,1.407,-2.345
2015-07-17,1.031,1.029,-0.194,1.887,1.873,-0.742,1.459,-0.548
2015-07-20,1.032,1.052,1.938,1.892,1.901,0.476,1.462,0.992
2015-07-21,1.032,1.026,-0.581,1.898,1.879,-1.001,1.465,-0.853
2015-07-22,1.032,0.98,-5.039,1.894,1.92,1.373,1.463,-0.889
2015-07-23,1.032,1.05,1.744,1.958,2.005,2.4,1.495,2.174
2015-07-24,1.032,1.035,0.291,1.908,1.958,2.621,1.47,1.803
2015-07-27,1.033,1.05,1.646,1.667,1.818,9.058,1.35,6.222
