date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-07-08,1.016,0.818,-19.488,0.444,0.725,63.288,0.73,5.685
2015-07-09,1.016,0.82,-19.291,0.524,0.798,52.29,0.77,5.065
2015-07-10,1.016,0.818,-19.488,0.614,0.86,40.065,0.815,2.945
2015-07-13,1.016,0.818,-19.488,0.73,0.891,22.055,0.873,-2.119
2015-07-14,1.016,0.87,-14.37,0.77,0.867,12.597,0.893,-2.744
2015-07-15,1.017,0.884,-13.078,0.655,0.78,19.084,0.836,-0.478
2015-07-16,1.017,0.92,-9.538,0.695,0.732,5.324,0.856,-3.505
2015-07-17,1.017,0.917,-9.833,0.803,0.805,0.249,0.91,-5.385
2015-07-20,1.017,0.917,-9.833,0.859,0.886,3.143,0.938,-3.891
2015-07-21,1.017,0.925,-9.046,0.895,0.955,6.704,0.956,-1.674
2015-07-22,1.018,0.886,-12.967,0.918,1.051,14.488,0.968,0.052
2015-07-23,1.018,0.836,-17.878,0.982,1.156,17.719,1,-0.4
2015-07-24,1.018,0.837,-17.78,0.948,1.173,23.734,0.983,2.238
2015-07-27,1.018,0.875,-14.047,0.948,1.056,11.392,0.896,7.757
