date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.0009,0.957,-4.386,1.0841,1.173,8.2,1.0425,2.158
2015-01-06,1.001,0.957,-4.396,1.1558,1.29,11.611,1.0784,4.182
2015-01-07,1.0012,0.901,-10.008,1.1406,1.419,24.408,1.0709,8.32
2015-01-08,1.0014,0.895,-10.625,1.1518,1.538,33.53,1.0766,12.995
2015-01-09,1.0015,0.885,-11.633,1.1555,1.445,25.054,1.0785,8.02
2015-01-12,1.0021,0.884,-11.785,1.1671,1.301,11.473,1.0846,0.728
2015-01-13,1.0022,0.886,-11.594,1.2174,1.306,7.278,1.1098,-1.243
2015-01-14,1.0024,0.898,-10.415,1.202,1.285,6.905,1.1022,-0.971
2015-01-15,1.0026,0.903,-9.934,1.1958,1.279,6.958,1.0992,-0.746
2015-01-16,1.0027,0.903,-9.943,1.2405,1.327,6.973,1.1216,-0.588
2015-01-19,1.0033,0.913,-9,1.2105,1.284,6.072,1.1069,-0.759
2015-01-20,1.0034,0.916,-8.71,1.3104,1.385,5.693,1.1569,-0.553
2015-01-21,1.0036,0.911,-9.227,1.3482,1.422,5.474,1.1759,-0.799
2015-01-22,1.0038,0.917,-8.647,1.375,1.44,4.727,1.1894,-0.916
2015-01-23,1.0039,0.92,-8.357,1.3287,1.397,5.14,1.1663,-0.669
2015-01-26,1.0045,0.927,-7.715,1.3755,1.429,3.889,1.19,-1.008
2015-01-27,1.0046,0.934,-7.028,1.3772,1.425,3.471,1.1909,-0.957
2015-01-28,1.0048,0.936,-6.847,1.35,1.401,3.778,1.1774,-0.756
2015-01-29,1.005,0.933,-7.164,1.3246,1.378,4.031,1.1648,-0.798
2015-01-30,1.0051,0.934,-7.074,1.2959,1.356,4.638,1.1505,-0.478
2015-02-02,1.0057,0.929,-7.627,1.2929,1.35,4.416,1.1493,-0.853
2015-02-03,1.0058,0.934,-7.139,1.3476,1.396,3.592,1.1767,-0.994
2015-02-04,1.006,0.935,-7.058,1.3336,1.384,3.779,1.1698,-0.88
2015-02-05,1.0062,0.933,-7.275,1.3322,1.395,4.714,1.1692,-0.445
