date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-06-03,1.022,1.03,0.783,1.992,1.936,-2.811,1.313,-0.853
2015-06-04,1.022,1.009,-1.272,2.015,2,-0.744,1.32,-1.038
2015-06-05,1.022,1.008,-1.37,2.019,2.05,1.535,1.321,-0.03
2015-06-08,1.023,1.009,-1.369,2.116,2.02,-4.537,1.351,-2.865
2015-06-09,1.023,1.029,0.587,2.08,1.999,-3.894,1.34,-1.493
2015-06-10,1.023,1.03,0.684,1.946,1.945,-0.051,1.3,0.346
2015-06-11,1.023,1.025,0.196,1.866,1.843,-1.233,1.276,-0.439
2015-06-12,1.023,1.029,0.587,1.903,1.853,-2.627,1.287,-0.839
2015-06-15,1.024,1.027,0.293,1.824,1.746,-4.276,1.264,-1.685
2015-06-16,1.024,1.027,0.293,1.564,1.621,3.645,1.186,1.619
2015-06-17,1.024,1.014,-0.977,1.564,1.773,13.363,1.186,4.696
2015-06-18,1.024,1.004,-1.953,1.397,1.614,15.533,1.136,4.489
2015-06-19,1.024,0.998,-2.539,1.104,1.529,38.496,1.048,10.429
2015-06-23,1.025,0.988,-3.61,1.088,1.494,37.316,1.044,9.176
2015-06-24,1.025,0.996,-2.829,1.178,1.414,20.034,1.071,4.706
2015-06-25,1.025,0.997,-2.732,1.042,1.273,22.169,1.03,4.835
2015-06-26,1.025,1,-2.439,0.705,1.146,62.553,0.929,12.357
2015-06-29,1.026,0.989,-3.606,0.579,1.031,78.066,0.892,12.287
2015-06-30,1.026,0.978,-4.678,0.796,1.08,35.678,0.957,5.392
2015-07-01,1.026,0.993,-3.216,0.579,0.972,67.876,0.892,10.617
2015-07-02,1.026,0.975,-4.971,0.459,0.875,90.632,0.856,10.397
2015-07-03,1.027,0.956,-6.913,0.517,0.788,52.418,0.874,3.616
2015-07-06,1.027,0.97,-5.55,0.54,0.709,31.296,0.881,1.215
2015-07-07,1.027,0.932,-9.25,0.317,0.638,101.262,0.814,3.661
2015-07-08,1,0.881,-11.9,1,0.574,-42.6,1,-21.11
2015-07-09,1,0.881,-11.9,1.293,0.574,-55.607,1.088,-27.491
2015-07-10,1,0.978,-2.2,1.437,1.422,-1.044,1.131,-1.751
2015-07-13,1.001,0.978,-2.298,1.458,1.46,0.137,1.138,-1.353
2015-07-14,1.001,0.992,-0.899,1.408,1.322,-6.108,1.123,-2.85
2015-07-15,1.001,0.996,-0.5,1.231,1.19,-3.331,1.07,-1.477
2015-07-16,1.001,0.994,-0.699,1.268,1.187,-6.388,1.081,-2.692
2015-07-17,1.001,1.014,1.299,1.474,1.306,-11.398,1.143,-3.622
2015-07-20,1.002,1.02,1.796,1.559,1.437,-7.826,1.169,-2.044
2015-07-21,1.002,1.021,1.896,1.612,1.578,-2.109,1.185,0.262
2015-07-22,1.002,1.012,0.998,1.612,1.594,-1.117,1.185,0.135
2015-07-23,1.002,1.004,0.2,1.789,1.749,-2.236,1.238,-0.848
2015-07-24,1.002,0.985,-1.697,1.642,1.689,2.862,1.194,0.184
