date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.0433,1.008,-3.383,1.1245,1.194,6.181,1.0839,1.578
2015-01-06,1.0435,1.014,-2.827,1.1669,1.313,12.52,1.1052,5.275
2015-01-07,1.0436,1.007,-3.507,1.1536,1.32,14.424,1.0986,5.908
2015-01-08,1.0438,1.004,-3.813,1.156,1.227,6.142,1.0999,1.418
2015-01-09,1.044,1.001,-4.119,1.1506,1.18,2.555,1.0973,-0.62
2015-01-12,1.0445,1.005,-3.782,1.1547,1.176,1.845,1.0996,-0.828
2015-01-13,1.0447,1.007,-3.609,1.2087,1.23,1.762,1.1267,-0.728
2015-01-14,1.0449,1.008,-3.531,1.1933,1.215,1.818,1.1191,-0.679
2015-01-15,1.0451,1.014,-2.976,1.1953,1.216,1.732,1.1202,-0.464
2015-01-16,1.0452,1.012,-3.176,1.2322,1.259,2.175,1.1387,-0.281
2015-01-19,1.0458,1.015,-2.945,1.177,1.223,3.908,1.1114,0.684
2015-01-20,1.0459,1.015,-2.954,1.2559,1.284,2.237,1.1509,-0.122
2015-01-21,1.0461,1.014,-3.069,1.2997,1.326,2.024,1.1729,-0.247
2015-01-22,1.0463,1.017,-2.8,1.3237,1.332,0.627,1.185,-0.886
2015-01-23,1.0465,1.023,-2.246,1.2901,1.299,0.69,1.1683,-0.625
2015-01-26,1.047,1.027,-1.91,1.343,1.359,1.191,1.195,-0.167
2015-01-27,1.0472,1.027,-1.929,1.3518,1.358,0.459,1.1995,-0.584
2015-01-28,1.0474,1.027,-1.948,1.3272,1.331,0.286,1.1873,-0.699
2015-01-29,1.0475,1.024,-2.243,1.3169,1.319,0.159,1.1822,-0.905
2015-01-30,1.0477,1.025,-2.167,1.2831,1.285,0.148,1.1654,-0.892
2015-02-02,1.0483,1.027,-2.032,1.2733,1.281,0.605,1.1608,-0.586
2015-02-03,1.0484,1.029,-1.85,1.3348,1.339,0.315,1.1916,-0.638
