date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-03-31,1.017,0.893,-12.193,1.527,1.689,10.609,1.272,1.494
2015-04-01,1.017,0.899,-11.603,1.563,1.688,7.997,1.29,0.271
2015-04-02,1.018,0.9,-11.591,1.612,1.732,7.444,1.315,0.076
2015-04-03,1.018,0.907,-10.904,1.63,1.717,5.337,1.324,-0.906
2015-04-07,1.018,0.913,-10.314,1.714,1.797,4.842,1.366,-0.805
2015-04-08,1.019,0.9,-11.678,1.665,1.757,5.526,1.342,-1.006
2015-04-09,1.019,0.901,-11.58,1.595,1.721,7.9,1.307,0.306
2015-04-10,1.019,0.897,-11.973,1.655,1.776,7.311,1.337,-0.037
2015-04-13,1.019,0.888,-12.856,1.701,1.779,4.586,1.36,-1.949
2015-04-14,1.02,0.903,-11.471,1.67,1.735,3.892,1.345,-1.933
2015-04-15,1.02,0.915,-10.294,1.612,1.688,4.715,1.316,-1.102
2015-04-16,1.02,0.929,-8.922,1.664,1.728,3.846,1.342,-1.006
2015-04-17,1.02,0.929,-8.922,1.74,1.8,3.448,1.38,-1.123
2015-04-20,1.021,0.93,-8.913,1.761,1.829,3.861,1.391,-0.827
2015-04-21,1.021,0.932,-8.717,1.811,1.862,2.816,1.416,-1.342
2015-04-22,1.021,0.928,-9.109,1.889,1.973,4.447,1.455,-0.309
2015-04-23,1.021,0.914,-10.48,2.011,2.156,7.21,1.516,1.253
2015-04-24,1,0.908,-9.2,1,2.122,112.2,1,51.5
2015-04-27,1,0.908,-9.2,1.018,2.122,108.448,1.009,50.149
2015-04-28,1.001,0.9,-10.09,0.963,1.117,15.992,0.982,2.699
2015-04-29,1.001,0.87,-13.087,1.031,1.165,12.997,1.016,0.148
2015-04-30,1.001,0.869,-13.187,0.979,1.125,14.913,0.99,0.707
2015-05-04,1.002,0.865,-13.673,0.97,1.11,14.433,0.986,0.152
2015-05-05,1.002,0.864,-13.772,0.884,1.042,17.873,0.943,1.06
2015-05-06,1.002,0.861,-14.072,0.848,1.009,18.986,0.925,1.081
2015-05-07,1.002,0.858,-14.371,0.824,0.983,19.296,0.913,0.821
2015-05-08,1.002,0.869,-13.273,0.86,1.007,17.093,0.931,0.752
2015-05-11,1.003,0.865,-13.759,0.919,1.078,17.301,0.961,1.093
2015-05-12,1.003,0.862,-14.058,0.927,1.079,16.397,0.965,0.57
2015-05-13,1.003,0.865,-13.759,0.949,1.129,18.967,0.976,2.152
2015-05-14,1.003,0.871,-13.161,1.005,1.222,21.592,1.004,4.233
2015-05-15,1.003,0.871,-13.161,0.969,1.161,19.814,0.986,3.043
2015-05-18,1.004,0.864,-13.944,0.936,1.081,15.491,0.97,0.258
2015-05-19,1.004,0.863,-14.044,0.976,1.098,12.5,0.99,-0.96
2015-05-20,1.004,0.87,-13.347,0.974,1.103,13.244,0.989,-0.253
2015-05-21,1.004,0.871,-13.247,0.994,1.104,11.066,0.999,-1.151
2015-05-22,1.005,0.877,-12.736,1.055,1.155,9.479,1.03,-1.359
2015-05-25,1.005,0.871,-13.333,1.105,1.215,9.955,1.055,-1.137
2015-05-26,1.005,0.851,-15.323,1.151,1.315,14.248,1.078,0.464
2015-05-27,1.005,0.82,-18.408,1.197,1.42,18.63,1.101,1.726
2015-05-28,1.006,0.83,-17.495,1.048,1.33,26.908,1.027,5.161
2015-05-29,1.006,0.81,-19.483,1.052,1.285,22.148,1.029,1.798
2015-06-01,1.006,0.811,-19.384,1.154,1.36,17.851,1.08,0.509
2015-06-02,1.006,0.828,-17.694,1.204,1.34,11.296,1.105,-1.9
2015-06-03,1.007,0.852,-15.392,1.203,1.321,9.809,1.105,-1.674
2015-06-04,1.007,0.855,-15.094,1.235,1.36,10.121,1.121,-1.204
2015-06-05,1.007,0.86,-14.598,1.333,1.454,9.077,1.17,-1.111
2015-06-08,1.007,0.838,-16.783,1.317,1.471,11.693,1.162,-0.645
2015-06-09,1.007,0.827,-17.875,1.329,1.481,11.437,1.168,-1.199
2015-06-10,1.008,0.838,-16.865,1.306,1.445,10.643,1.157,-1.34
2015-06-11,1.008,0.856,-15.079,1.328,1.447,8.961,1.168,-1.413
2015-06-12,1.008,0.858,-14.881,1.324,1.426,7.704,1.166,-2.058
2015-06-15,1.008,0.862,-14.484,1.294,1.4,8.192,1.151,-1.738
2015-06-16,1.009,0.855,-15.263,1.189,1.325,11.438,1.099,-0.819
2015-06-17,1.009,0.86,-14.767,1.237,1.357,9.701,1.123,-1.291
2015-06-18,1.009,0.865,-14.272,1.167,1.3,11.397,1.088,-0.506
2015-06-19,1.009,0.864,-14.371,1.009,1.17,15.956,1.009,0.793
2015-06-23,1.01,0.846,-16.238,1.02,1.182,15.882,1.015,-0.099
2015-06-24,1.01,0.846,-16.238,1.092,1.225,12.179,1.051,-1.475
2015-06-25,1.01,0.851,-15.743,0.994,1.15,15.694,1.002,-0.15
2015-06-26,1.01,0.846,-16.238,0.826,1.035,25.303,0.918,2.451
2015-06-29,1.011,0.823,-18.595,0.699,0.932,33.333,0.855,2.632
2015-06-30,1.011,0.798,-21.068,0.797,1.01,26.725,0.904,0
2015-07-01,1.011,0.795,-21.365,0.665,0.909,36.692,0.838,1.671
2015-07-02,1.011,0.78,-22.849,0.531,0.818,54.049,0.771,3.632
2015-07-03,1.011,0.79,-21.86,0.407,0.736,80.835,0.709,7.616
2015-07-06,1.012,0.826,-18.379,0.384,0.662,72.396,0.698,6.59
2015-07-07,1.012,0.85,-16.008,0.288,0.596,106.944,0.65,11.231
2015-07-08,1.012,0.768,-24.111,0.202,0.536,165.347,0.607,7.414
2015-07-09,1,0.845,-15.5,1,0.486,-51.4,1,-33.45
2015-07-10,1,0.845,-15.5,1.034,0.486,-52.998,1.017,-34.562
2015-07-13,1.001,0.9,-10.09,1.085,1.137,4.793,1.043,-2.349
2015-07-14,1.001,0.833,-16.783,1.091,1.192,9.258,1.046,-3.203
2015-07-15,1.001,0.854,-14.685,1.033,1.073,3.872,1.017,-5.261
2015-07-16,1.001,0.89,-11.089,1.069,1.142,6.829,1.035,-1.836
2015-07-17,1.001,0.915,-8.591,1.177,1.199,1.869,1.089,-2.938
2015-07-20,1.002,0.892,-10.978,1.19,1.248,4.874,1.096,-2.372
2015-07-21,1.002,0.916,-8.583,1.218,1.262,3.612,1.11,-1.892
2015-07-22,1.002,0.905,-9.681,1.224,1.284,4.902,1.113,-1.662
2015-07-23,1.002,0.915,-8.683,1.304,1.383,6.058,1.153,-0.347
2015-07-24,1.002,0.876,-12.575,1.29,1.402,8.682,1.146,-0.611
2015-07-27,1.003,0.905,-9.771,1.095,1.262,15.251,1.049,3.289
