date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-04-27,1.006,0.868,-13.718,1.474,1.585,7.531,1.24,-1.089
2015-04-28,1.006,0.868,-13.718,1.414,1.521,7.567,1.21,-1.281
2015-04-29,1.006,0.87,-13.519,1.45,1.58,8.966,1.228,-0.244
2015-04-30,1.007,0.86,-14.598,1.517,1.672,10.218,1.262,0.317
2015-05-04,1.007,0.859,-14.697,1.507,1.643,9.025,1.257,-0.477
2015-05-05,1.007,0.852,-15.392,1.379,1.53,10.95,1.193,-0.168
2015-05-06,1.008,0.849,-15.774,1.334,1.46,9.445,1.171,-1.409
2015-05-07,1.008,0.845,-16.171,1.316,1.47,11.702,1.162,-0.387
2015-05-08,1.008,0.853,-15.377,1.372,1.529,11.443,1.19,0.084
2015-05-11,1.008,0.849,-15.774,1.444,1.569,8.657,1.226,-1.387
2015-05-12,1.009,0.857,-15.064,1.455,1.571,7.973,1.232,-1.461
2015-05-13,1.009,0.867,-14.073,1.515,1.632,7.723,1.262,-0.99
2015-05-14,1.009,0.878,-12.983,1.483,1.581,6.608,1.246,-1.324
2015-05-15,1.009,0.888,-11.992,1.435,1.532,6.76,1.222,-0.982
2015-05-18,1.009,0.887,-12.091,1.431,1.522,6.359,1.22,-1.27
2015-05-19,1.01,0.891,-11.782,1.512,1.59,5.159,1.261,-1.626
2015-05-20,1.01,0.891,-11.782,1.522,1.608,5.65,1.266,-1.303
2015-05-21,1.01,0.896,-11.287,1.574,1.66,5.464,1.292,-1.084
2015-05-22,1.01,0.895,-11.386,1.642,1.727,5.177,1.326,-1.131
2015-05-25,1.011,0.89,-11.968,1.711,1.806,5.552,1.361,-0.955
2015-05-26,1.011,0.869,-14.045,1.787,1.914,7.107,1.399,-0.536
2015-05-27,1.011,0.857,-15.232,1.773,1.886,6.373,1.392,-1.473
2015-05-28,1.011,0.858,-15.134,1.573,1.72,9.345,1.292,-0.232
2015-05-29,1.011,0.855,-15.43,1.571,1.701,8.275,1.291,-1.007
2015-06-01,1.012,0.855,-15.514,1.692,1.819,7.506,1.352,-1.109
2015-06-02,1.012,0.869,-14.13,1.766,1.863,5.493,1.389,-1.656
2015-06-03,1.012,0.87,-14.032,1.806,1.91,5.759,1.409,-1.348
2015-06-04,1.012,0.876,-13.439,1.8,1.899,5.5,1.406,-1.316
2015-06-05,1.012,0.86,-15.02,1.904,2.035,6.88,1.458,-0.72
2015-06-08,1.013,0.837,-17.374,1.939,2.187,12.79,1.476,2.439
2015-06-09,1.013,0.826,-18.46,1.917,2.116,10.381,1.465,0.41
2015-06-10,1.013,0.802,-20.829,1.975,2.214,12.101,1.494,0.937
2015-06-11,1.013,0.8,-21.027,2.005,2.278,13.616,1.509,1.988
2015-06-12,1,0.792,-20.8,1,2.27,127,1,53.1
2015-06-15,1,0.792,-20.8,0.98,2.27,131.633,0.99,54.646
2015-06-16,1.001,0.9,-10.09,0.925,1.078,16.541,0.963,2.7
2015-06-17,1.001,0.81,-19.081,0.941,1.138,20.935,0.971,0.309
2015-06-18,1.001,0.776,-22.478,0.897,1.111,23.857,0.949,-0.58
2015-06-19,1.001,0.774,-22.677,0.761,1,31.406,0.881,0.681
2015-06-23,1.002,0.781,-22.056,0.78,0.995,27.564,0.891,-0.337
2015-06-24,1.002,0.797,-20.459,0.826,1.002,21.308,0.914,-1.586
2015-06-25,1.002,0.823,-17.864,0.78,0.955,22.436,0.891,-0.224
2015-06-26,1.002,0.828,-17.365,0.614,0.86,40.065,0.808,4.455
2015-06-29,1.003,0.808,-19.442,0.545,0.869,59.45,0.774,8.333
2015-06-30,1.003,0.78,-22.233,0.625,0.924,47.84,0.814,4.668
2015-07-01,1.003,0.777,-22.532,0.525,0.832,58.476,0.764,5.301
2015-07-02,1.003,0.772,-23.031,0.431,0.749,73.782,0.717,6.067
2015-07-03,1.003,0.82,-18.245,0.325,0.674,107.385,0.664,12.5
2015-07-06,1.004,0.838,-16.534,0.346,0.607,75.434,0.675,7.037
2015-07-07,1.004,0.863,-14.044,0.288,0.546,89.583,0.646,9.056
2015-07-08,1.004,0.777,-22.61,0.222,0.491,121.171,0.613,3.426
2015-07-09,1,0.855,-14.5,1,0.486,-51.4,1,-32.95
2015-07-10,1,0.855,-14.5,1.068,0.486,-54.494,1.034,-35.155
2015-07-13,1.001,0.9,-10.09,1.151,1.175,2.085,1.076,-3.578
2015-07-14,1.001,0.83,-17.083,1.185,1.29,8.861,1.093,-3.019
2015-07-15,1.001,0.855,-14.585,1.073,1.164,8.481,1.037,-2.652
2015-07-16,1.001,0.872,-12.887,1.093,1.163,6.404,1.047,-2.818
2015-07-17,1.001,0.87,-13.087,1.219,1.268,4.02,1.11,-3.694
2015-07-20,1.002,0.863,-13.872,1.262,1.336,5.864,1.132,-2.871
2015-07-21,1.002,0.861,-14.072,1.258,1.343,6.757,1.13,-2.478
2015-07-22,1.002,0.85,-15.17,1.266,1.435,13.349,1.134,0.75
2015-07-23,1.002,0.826,-17.565,1.344,1.548,15.179,1.173,1.194
2015-07-24,1.002,0.828,-17.365,1.346,1.544,14.71,1.174,1.022
