date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.022,1.027,0.489,1.738,1.877,7.998,1.38,5.217
2015-01-06,1.022,1.026,0.391,1.776,1.855,4.448,1.399,2.966
2015-01-07,1.022,1.021,-0.098,1.766,1.83,3.624,1.394,2.26
2015-01-08,1.023,1.022,-0.098,1.743,1.788,2.582,1.383,1.591
2015-01-09,1.023,1.014,-0.88,1.721,1.78,3.428,1.372,1.822
2015-01-12,1.023,1.023,0,1.711,1.747,2.104,1.367,1.317
2015-01-13,1.024,1.026,0.195,1.734,1.754,1.153,1.379,0.798
2015-01-14,1.024,1.027,0.293,1.71,1.754,2.573,1.367,1.719
2015-01-15,1.024,1.03,0.586,1.74,1.803,3.621,1.382,2.496
2015-01-16,1.024,1.028,0.391,1.774,1.809,1.973,1.399,1.394
2015-01-19,1.025,1.03,0.488,1.645,1.694,2.979,1.335,2.022
2015-01-20,1.025,1.03,0.488,1.733,1.736,0.173,1.379,0.29
2015-01-21,1.025,1.027,0.195,1.813,1.813,0,1.419,0.07
2015-01-22,1.025,1.031,0.585,1.847,1.887,2.166,1.436,1.602
2015-01-23,1.026,1.031,0.487,1.816,1.883,3.689,1.421,2.533
2015-01-26,1.026,1.041,1.462,1.866,1.951,4.555,1.446,3.458
2015-01-27,1.026,1.041,1.462,1.86,1.942,4.409,1.443,3.361
2015-01-28,1.026,1.036,0.975,1.828,1.906,4.267,1.427,3.083
2015-01-29,1.027,1.033,0.584,1.805,1.849,2.438,1.416,1.766
2015-01-30,1.027,1.031,0.389,1.781,1.823,2.358,1.404,1.638
2015-02-02,1.027,1.03,0.292,1.759,1.812,3.013,1.393,2.01
2015-02-03,1.028,1.03,0.195,1.808,1.855,2.6,1.418,1.728
2015-02-04,1.028,1.033,0.486,1.798,1.839,2.28,1.413,1.628
2015-02-05,1.028,1.033,0.486,1.784,1.83,2.578,1.406,1.814
