date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-03-26,1.019,0.913,-10.402,1.373,1.48,7.793,1.196,0.042
2015-03-27,1.019,0.905,-11.187,1.465,1.557,6.28,1.242,-0.886
2015-03-30,1.02,0.915,-10.294,1.626,1.713,5.351,1.323,-0.68
2015-03-31,1.02,0.895,-12.255,1.568,1.722,9.821,1.294,1.121
2015-04-01,1.02,0.898,-11.961,1.59,1.684,5.912,1.305,-1.073
2015-04-02,1.02,0.899,-11.863,1.58,1.67,5.696,1.3,-1.192
2015-04-03,1.02,0.942,-7.647,1.602,1.648,2.871,1.311,-1.22
2015-04-07,1.021,0.97,-4.995,1.643,1.687,2.678,1.332,-0.263
2015-04-08,1.021,0.945,-7.444,1.635,1.715,4.893,1.328,0.151
2015-04-09,1.021,0.919,-9.99,1.755,1.878,7.009,1.388,0.756
2015-04-10,1.021,0.942,-7.738,1.733,1.826,5.366,1.377,0.508
2015-04-13,1.022,0.927,-9.295,1.774,1.827,2.988,1.398,-1.502
2015-04-14,1.022,0.928,-9.198,1.742,1.79,2.755,1.382,-1.664
2015-04-15,1.022,0.93,-9.002,1.656,1.746,5.435,1.339,-0.075
2015-04-16,1.022,0.938,-8.219,1.726,1.803,4.461,1.374,-0.255
2015-04-17,1.022,0.934,-8.611,1.766,1.833,3.794,1.394,-0.753
2015-04-20,1.023,0.913,-10.753,1.687,1.822,8.002,1.355,0.923
2015-04-21,1.023,0.912,-10.85,1.743,1.858,6.598,1.383,0.145
2015-04-22,1.023,0.912,-10.85,1.803,1.89,4.825,1.413,-0.849
2015-04-23,1.023,0.912,-10.85,1.823,1.89,3.675,1.423,-1.546
2015-04-24,1.023,0.933,-8.798,1.775,1.839,3.606,1.399,-0.929
2015-04-27,1.024,0.934,-8.789,1.804,1.872,3.769,1.414,-0.778
2015-04-28,1.024,0.937,-8.496,1.788,1.83,2.349,1.406,-1.6
2015-04-29,1.024,0.95,-7.227,1.824,1.866,2.303,1.424,-1.124
2015-04-30,1.024,0.941,-8.105,1.912,2.026,5.962,1.468,1.056
2015-05-04,1.025,0.918,-10.439,1.915,2.049,6.997,1.47,0.918
2015-05-05,1.025,0.899,-12.293,1.737,1.88,8.233,1.381,0.615
2015-05-06,1.025,0.88,-14.146,1.681,1.812,7.793,1.353,-0.517
2015-05-07,1.026,0.89,-13.255,1.69,1.815,7.396,1.358,-0.405
2015-05-08,1.026,0.89,-13.255,1.726,1.855,7.474,1.376,-0.254
2015-05-11,1.026,0.88,-14.23,1.788,1.929,7.886,1.407,-0.178
2015-05-12,1.026,0.881,-14.133,1.8,1.909,6.056,1.413,-1.274
2015-05-13,1.026,0.928,-9.552,1.87,2.035,8.824,1.448,2.314
2015-05-14,1.027,0.916,-10.808,1.811,1.933,6.737,1.419,0.388
2015-05-15,1.027,0.909,-11.49,1.773,1.865,5.189,1.4,-0.929
2015-05-18,1.027,0.913,-11.1,1.733,1.815,4.732,1.38,-1.159
2015-05-19,1.027,0.91,-11.392,1.781,1.87,4.997,1.404,-0.997
2015-05-20,1.028,0.918,-10.7,1.78,1.869,5,1.404,-0.748
2015-05-21,1.028,0.923,-10.214,1.814,1.894,4.41,1.421,-0.88
2015-05-22,1.028,0.929,-9.63,1.886,1.945,3.128,1.457,-1.373
2015-05-25,1.028,0.909,-11.576,1.958,2.098,7.15,1.493,0.703
2015-05-26,1.029,0.898,-12.731,2.031,2.28,12.26,1.53,3.856
2015-05-27,1,0.874,-12.6,1,2.196,119.6,1,53.5
2015-05-28,1,0.874,-12.6,0.862,2.196,154.756,0.931,64.876
2015-05-29,1,0.9,-10,0.864,0.948,9.722,0.932,-0.858
2015-06-01,1.001,0.81,-19.081,0.945,1.043,10.37,0.973,-4.779
2015-06-02,1.001,0.787,-21.379,0.989,1.147,15.976,0.995,-2.814
2015-06-03,1.001,0.805,-19.58,1.025,1.176,14.732,1.013,-2.221
2015-06-04,1.001,0.818,-18.282,1.011,1.173,16.024,1.006,-1.044
2015-06-05,1.001,0.811,-18.981,1.069,1.236,15.622,1.035,-1.111
2015-06-08,1.002,0.797,-20.459,1.128,1.341,18.883,1.065,0.376
2015-06-09,1.002,0.79,-21.158,1.084,1.286,18.635,1.043,-0.479
2015-06-10,1.002,0.795,-20.659,1.122,1.306,16.399,1.062,-1.083
2015-06-11,1.002,0.808,-19.361,1.136,1.311,15.405,1.069,-0.889
2015-06-12,1.003,0.81,-19.242,1.145,1.303,13.799,1.074,-1.629
2015-06-15,1.003,0.826,-17.647,1.179,1.298,10.093,1.091,-2.658
2015-06-16,1.003,0.85,-15.254,1.137,1.27,11.697,1.07,-0.935
2015-06-17,1.003,0.856,-14.656,1.117,1.253,12.175,1.06,-0.519
2015-06-18,1.003,0.84,-16.251,1.091,1.22,11.824,1.047,-1.624
2015-06-19,1.004,0.856,-14.741,0.938,1.1,17.271,0.971,0.721
2015-06-23,1.004,0.86,-14.343,0.974,1.109,13.86,0.989,-0.455
2015-06-24,1.004,0.86,-14.343,1.02,1.135,11.275,1.012,-1.433
2015-06-25,1.005,0.886,-11.841,0.993,1.097,10.473,0.999,-0.751
2015-06-26,1.005,0.901,-10.348,0.817,0.987,20.808,0.911,3.622
2015-06-29,1.005,0.821,-18.308,0.797,1.084,36.01,0.901,5.716
2015-06-30,1.005,0.8,-20.398,0.895,1.151,28.603,0.95,2.684
2015-07-01,1.006,0.784,-22.068,0.786,1.036,31.807,0.896,1.563
2015-07-02,1.006,0.782,-22.266,0.674,0.941,39.614,0.84,2.56
2015-07-03,1.006,0.779,-22.565,0.548,0.847,54.562,0.777,4.633
2015-07-06,1.006,0.823,-18.191,0.59,0.77,30.508,0.798,-0.188
2015-07-07,1.006,0.899,-10.636,0.532,0.693,30.263,0.769,3.511
2015-07-08,1.007,0.83,-17.577,0.409,0.624,52.567,0.708,2.684
2015-07-09,1.007,0.893,-11.321,0.519,0.668,28.709,0.763,2.294
2015-07-10,1.007,0.882,-12.413,0.615,0.731,18.862,0.811,-0.555
2015-07-13,1.007,0.9,-10.626,0.675,0.752,11.407,0.841,-1.784
2015-07-14,1.008,0.918,-8.929,0.67,0.725,8.209,0.839,-2.086
2015-07-15,1.008,0.917,-9.028,0.584,0.653,11.815,0.796,-1.382
2015-07-16,1.008,0.948,-5.952,0.592,0.615,3.885,0.8,-2.313
2015-07-17,1.008,0.98,-2.778,0.674,0.661,-1.929,0.841,-2.438
2015-07-20,1.009,0.989,-1.982,0.693,0.7,1.01,0.851,-0.764
2015-07-21,1.009,0.967,-4.163,0.671,0.696,3.726,0.84,-1.012
2015-07-22,1.009,0.966,-4.262,0.667,0.701,5.097,0.838,-0.537
2015-07-23,1.009,0.935,-7.334,0.709,0.771,8.745,0.859,-0.698
2015-07-24,1.009,0.912,-9.613,0.707,0.833,17.822,0.858,1.69
