date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.071,1.054,-1.587,1.127,1.193,5.856,1.088,0.708
2015-01-06,1.072,1.055,-1.586,1.13,1.312,16.106,1.089,3.958
2015-01-07,1.072,1.054,-1.679,1.127,1.443,28.039,1.088,7.601
2015-01-08,1.072,1.05,-2.052,1.123,1.587,41.318,1.087,11.417
2015-01-09,1.072,1.047,-2.332,1.127,1.498,32.919,1.088,8.667
2015-01-12,1.072,1.047,-2.332,1.12,1.348,20.357,1.086,4.724
2015-01-13,1.072,1.048,-2.239,1.123,1.213,8.014,1.087,0.966
2015-01-14,1.072,1.049,-2.146,1.127,1.193,5.856,1.088,0.386
2015-01-15,1.073,1.053,-1.864,1.123,1.188,5.788,1.088,0.506
2015-01-16,1.073,1.054,-1.771,1.127,1.2,6.477,1.089,0.808
2015-01-19,1.073,1.055,-1.678,1.127,1.199,6.389,1.089,0.845
2015-01-20,1.073,1.055,-1.678,1.13,1.22,7.965,1.09,1.33
2015-01-21,1.073,1.057,-1.491,1.13,1.254,10.973,1.09,2.394
2015-01-22,1.073,1.056,-1.584,1.127,1.299,15.262,1.089,3.664
2015-01-23,1.074,1.055,-1.769,1.123,1.244,10.775,1.089,2.084
2015-01-26,1.074,1.057,-1.583,1.12,1.192,6.429,1.088,0.873
2015-01-27,1.074,1.058,-1.49,1.12,1.157,3.304,1.088,-0.028
2015-01-28,1.074,1.06,-1.304,1.12,1.151,2.768,1.088,-0.064
2015-01-29,1.074,1.064,-0.931,1.12,1.13,0.893,1.088,-0.386
2015-01-30,1.074,1.062,-1.117,1.12,1.136,1.429,1.088,-0.349
2015-02-02,1.075,1.061,-1.302,1.117,1.14,2.059,1.088,-0.303
2015-02-03,1.075,1.06,-1.395,1.117,1.146,2.596,1.088,-0.202
2015-02-04,1.075,1.06,-1.395,1.117,1.141,2.149,1.088,-0.34
2015-02-05,1.075,1.061,-1.302,1.12,1.136,1.429,1.089,-0.505
2015-02-06,1.075,1.062,-1.209,1.12,1.128,0.714,1.089,-0.661
2015-02-09,1.075,1.063,-1.116,1.12,1.134,1.25,1.089,-0.432
2015-02-10,1.076,1.063,-1.208,1.12,1.133,1.161,1.089,-0.459
2015-02-11,1.076,1.062,-1.301,1.123,1.147,2.137,1.09,-0.229
2015-02-12,1.076,1.064,-1.115,1.123,1.142,1.692,1.09,-0.239
2015-02-13,1.076,1.067,-0.836,1.127,1.154,2.396,1.091,0.192
2015-02-16,1.076,1.068,-0.743,1.13,1.154,2.124,1.092,0.165
2015-02-17,1.076,1.068,-0.743,1.13,1.157,2.389,1.092,0.247
2015-02-25,1.077,1.069,-0.743,1.13,1.143,1.15,1.093,-0.165
2015-02-26,1.077,1.069,-0.743,1.13,1.156,2.301,1.093,0.192
2015-02-27,1.078,1.07,-0.742,1.127,1.151,2.13,1.093,0.119
2015-03-02,1.078,1.069,-0.835,1.13,1.154,2.124,1.094,0.046
2015-03-03,1.078,1.067,-1.02,1.127,1.149,1.952,1.093,-0.128
2015-03-04,1.078,1.068,-0.928,1.127,1.141,1.242,1.093,-0.284
2015-03-05,1.078,1.067,-1.02,1.127,1.138,0.976,1.093,-0.43
2015-03-06,1.078,1.068,-0.928,1.13,1.138,0.708,1.094,-0.457
2015-03-09,1.079,1.068,-1.019,1.13,1.137,0.619,1.094,-0.484
2015-03-10,1.079,1.068,-1.019,1.13,1.138,0.708,1.094,-0.457
2015-03-11,1.079,1.067,-1.112,1.13,1.139,0.796,1.094,-0.494
2015-03-12,1.079,1.068,-1.019,1.133,1.138,0.441,1.095,-0.548
2015-03-13,1.079,1.07,-0.834,1.133,1.138,0.441,1.095,-0.42
2015-03-16,1.08,1.071,-0.833,1.133,1.141,0.706,1.096,-0.365
2015-03-17,1.08,1.073,-0.648,1.133,1.158,2.207,1.096,0.228
2015-03-18,1.08,1.072,-0.741,1.133,1.274,12.445,1.096,3.339
2015-03-19,1.08,1.071,-0.833,1.133,1.23,8.561,1.096,2.071
2015-03-20,1.08,1.071,-0.833,1.133,1.191,5.119,1.096,1.004
2015-03-23,1.08,1.07,-0.926,1.133,1.208,6.62,1.096,1.405
2015-03-24,1.08,1.07,-0.926,1.133,1.176,3.795,1.096,0.529
2015-03-25,1.081,1.07,-1.018,1.127,1.153,2.307,1.095,-0.009
2015-03-26,1.081,1.069,-1.11,1.133,1.156,2.03,1.097,-0.173
2015-03-27,1.081,1.07,-1.018,1.13,1.155,2.212,1.096,-0.046
2015-03-30,1.081,1.069,-1.11,1.13,1.159,2.566,1.096,0
2015-03-31,1.081,1.069,-1.11,1.13,1.16,2.655,1.096,0.027
2015-04-01,1.081,1.07,-1.018,1.127,1.151,2.13,1.095,-0.064
2015-04-02,1.081,1.071,-0.925,1.127,1.144,1.508,1.095,-0.192
2015-04-03,1.082,1.073,-0.832,1.127,1.141,1.242,1.095,-0.146
2015-04-07,1.082,1.073,-0.832,1.127,1.163,3.194,1.095,0.457
