date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.112,1.015,-8.723,1.722,1.783,3.542,1.478,-0.149
2015-01-06,1.112,1.018,-8.453,1.717,1.752,2.038,1.475,-1.125
2015-01-07,1.113,1.023,-8.086,1.72,1.748,1.628,1.477,-1.286
2015-01-08,1.113,1.035,-7.008,1.651,1.677,1.575,1.436,-1.1
2015-01-09,1.113,1.022,-8.176,1.655,1.676,1.269,1.438,-1.641
2015-01-12,1.113,1.023,-8.086,1.631,1.683,3.188,1.424,-0.351
2015-01-13,1.114,1.028,-7.72,1.621,1.662,2.529,1.418,-0.677
2015-01-14,1.114,1.033,-7.271,1.619,1.655,2.224,1.417,-0.762
2015-01-15,1.114,1.035,-7.092,1.701,1.755,3.175,1.466,0.068
2015-01-16,1.114,1.034,-7.181,1.712,1.761,2.862,1.473,-0.19
2015-01-19,1.115,1.028,-7.803,1.507,1.585,5.176,1.35,0.904
2015-01-20,1.115,1.028,-7.803,1.513,1.568,3.635,1.354,-0.148
2015-01-21,1.115,1.03,-7.623,1.627,1.665,2.336,1.422,-0.774
2015-01-22,1.115,1.032,-7.444,1.63,1.658,1.718,1.424,-1.152
2015-01-23,1.115,1.043,-6.457,1.643,1.678,2.13,1.432,-0.559
2015-01-26,1.116,1.044,-6.452,1.651,1.682,1.878,1.437,-0.71
2015-01-27,1.116,1.06,-5.018,1.619,1.642,1.421,1.418,-0.621
2015-01-28,1.116,1.058,-5.197,1.586,1.607,1.324,1.398,-0.758
2015-01-29,1.116,1.061,-4.928,1.551,1.571,1.289,1.377,-0.726
2015-01-30,1.117,1.051,-5.909,1.517,1.552,2.307,1.357,-0.398
2015-02-02,1.117,1.049,-6.088,1.454,1.5,3.164,1.319,0.045
2015-02-03,1.117,1.057,-5.372,1.512,1.559,3.108,1.354,0.31
2015-02-04,1.118,1.052,-5.903,1.488,1.518,2.016,1.34,-0.627
2015-02-05,1.118,1.048,-6.261,1.465,1.507,2.867,1.326,-0.196
2015-02-06,1.118,1.062,-5.009,1.433,1.461,1.954,1.307,-0.428
2015-02-09,1.118,1.053,-5.814,1.461,1.492,2.122,1.324,-0.574
2015-02-10,1.119,1.055,-5.719,1.497,1.536,2.605,1.346,-0.178
2015-02-11,1.119,1.065,-4.826,1.507,1.535,1.858,1.352,-0.37
2015-02-12,1.119,1.068,-4.558,1.511,1.536,1.655,1.354,-0.384
2015-02-13,1.119,1.068,-4.558,1.522,1.544,1.445,1.361,-0.544
2015-02-16,1.12,1.07,-4.464,1.527,1.549,1.441,1.364,-0.484
2015-02-17,1.12,1.072,-4.286,1.542,1.57,1.816,1.373,-0.16
2015-02-25,1.121,1.072,-4.371,1.509,1.526,1.127,1.354,-0.709
2015-02-26,1.121,1.082,-3.479,1.568,1.6,2.041,1.389,0.274
2015-02-27,1.122,1.078,-3.922,1.564,1.589,1.598,1.387,-0.173
2015-03-02,1.122,1.074,-4.278,1.57,1.592,1.401,1.391,-0.446
2015-03-03,1.122,1.074,-4.278,1.504,1.522,1.197,1.351,-0.607
2015-03-04,1.123,1.076,-4.185,1.506,1.52,0.93,1.353,-0.783
2015-03-05,1.123,1.071,-4.63,1.48,1.502,1.486,1.337,-0.553
2015-03-06,1.123,1.074,-4.363,1.478,1.499,1.421,1.336,-0.524
2015-03-09,1.123,1.068,-4.898,1.521,1.56,2.564,1.362,0.088
2015-03-10,1.124,1.067,-5.071,1.496,1.524,1.872,1.347,-0.431
2015-03-11,1.124,1.069,-4.893,1.502,1.53,1.864,1.351,-0.4
2015-03-12,1.124,1.068,-4.982,1.557,1.603,2.954,1.384,0.361
2015-03-13,1.124,1.068,-4.982,1.569,1.602,2.103,1.391,-0.187
2015-03-16,1.125,1.066,-5.244,1.617,1.657,2.474,1.42,0.042
2015-03-17,1.125,1.076,-4.356,1.648,1.67,1.335,1.439,-0.459
2015-03-18,1.125,1.089,-3.2,1.707,1.727,1.172,1.474,-0.149
2015-03-19,1.125,1.09,-3.111,1.7,1.7,0,1.47,-0.952
2015-03-20,1.125,1.087,-3.378,1.735,1.746,0.634,1.491,-0.577
