date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-02-26,1.028,0.979,-4.767,1.535,1.655,7.818,1.18,0.153
2015-02-27,1.028,0.974,-5.253,1.541,1.657,7.528,1.182,-0.262
2015-03-02,1.028,0.975,-5.156,1.545,1.651,6.861,1.183,-0.44
2015-03-03,1.028,0.978,-4.864,1.535,1.649,7.427,1.18,-0.059
2015-03-04,1.029,0.982,-4.568,1.536,1.677,9.18,1.181,0.804
2015-03-05,1.029,0.98,-4.762,1.529,1.665,8.895,1.179,0.551
2015-03-06,1.029,0.979,-4.859,1.522,1.631,7.162,1.177,-0.204
2015-03-09,1.029,0.978,-4.956,1.529,1.631,6.671,1.179,-0.433
2015-03-10,1.029,0.976,-5.151,1.529,1.637,7.063,1.179,-0.399
2015-03-11,1.029,0.972,-5.539,1.536,1.604,4.427,1.181,-1.643
2015-03-12,1.029,0.977,-5.053,1.549,1.65,6.52,1.185,-0.515
2015-03-13,1.03,0.978,-5.049,1.55,1.651,6.516,1.186,-0.514
2015-03-16,1.03,0.979,-4.951,1.577,1.665,5.58,1.194,-0.771
2015-03-17,1.03,0.982,-4.66,1.587,1.666,4.978,1.197,-0.819
2015-03-18,1.03,0.991,-3.786,1.6,1.725,7.813,1.201,0.849
2015-03-19,1.03,0.989,-3.981,1.593,1.671,4.896,1.199,-0.45
2015-03-20,1.03,0.99,-3.883,1.603,1.698,5.926,1.202,0.033
2015-03-23,1.031,0.992,-3.783,1.611,1.684,4.531,1.205,-0.448
2015-03-24,1.031,1.001,-2.91,1.604,1.65,2.868,1.203,-0.607
2015-03-25,1.031,0.998,-3.201,1.604,1.652,2.993,1.203,-0.732
2015-03-26,1.031,1.003,-2.716,1.611,1.656,2.793,1.205,-0.506
2015-03-27,1.031,1.007,-2.328,1.608,1.653,2.799,1.204,-0.266
2015-03-30,1.031,1.001,-2.91,1.624,1.694,4.31,1.209,-0.008
2015-03-31,1.032,1,-3.101,1.605,1.673,4.237,1.204,-0.174
2015-04-01,1.032,0.999,-3.198,1.619,1.689,4.324,1.208,-0.166
2015-04-02,1.032,1.001,-3.004,1.625,1.66,2.154,1.21,-0.934
2015-04-03,1.032,1.012,-1.938,1.622,1.669,2.898,1.209,0.008
2015-04-07,1.032,1.011,-2.035,1.625,1.69,4,1.21,0.388
2015-04-08,1.032,1.011,-2.035,1.615,1.652,2.291,1.207,-0.307
2015-04-09,1.033,1.005,-2.711,1.61,1.658,2.981,1.206,-0.423
2015-04-10,1.033,1.009,-2.323,1.626,1.654,1.722,1.211,-0.702
2015-04-13,1.033,1.01,-2.227,1.633,1.819,11.39,1.213,3.273
2015-04-14,1.033,0.997,-3.485,1.63,1.985,21.779,1.212,6.716
2015-04-15,1.033,0.98,-5.131,1.623,1.787,10.105,1.21,1
2015-04-16,1.033,0.984,-4.743,1.643,1.716,4.443,1.216,-1.02
2015-04-17,1.033,0.994,-3.775,1.64,1.733,5.671,1.215,0.058
2015-04-20,1.034,0.994,-3.868,1.624,1.694,4.31,1.211,-0.578
2015-04-21,1.034,0.997,-3.578,1.637,1.698,3.726,1.215,-0.634
2015-04-22,1.034,0.998,-3.482,1.647,1.726,4.797,1.218,-0.131
2015-04-23,1.034,0.998,-3.482,1.651,1.713,3.755,1.219,-0.533
2015-04-24,1.034,1,-3.288,1.647,1.717,4.25,1.218,-0.238
2015-04-27,1.035,1.003,-3.092,1.648,1.715,4.066,1.219,-0.197
2015-04-28,1.035,1.004,-2.995,1.628,1.671,2.641,1.213,-0.734
2015-04-29,1.035,1.01,-2.415,1.635,1.676,2.508,1.215,-0.428
2015-04-30,1.035,1,-3.382,1.642,1.683,2.497,1.217,-0.994
2015-05-04,1.035,1.01,-2.415,1.638,1.708,4.274,1.216,0.28
2015-05-05,1.035,1.004,-2.995,1.632,1.698,4.044,1.214,-0.148
2015-05-06,1.036,1.014,-2.124,1.629,1.684,3.376,1.214,0.082
2015-05-07,1.036,1.006,-2.896,1.633,1.665,1.96,1.215,-0.93
2015-05-08,1.036,1.007,-2.799,1.639,1.692,3.234,1.217,-0.37
2015-05-11,1.036,1.008,-2.703,1.659,1.715,3.376,1.223,-0.237
2015-05-12,1.036,1.007,-2.799,1.666,1.705,2.341,1.225,-0.702
2015-05-13,1.036,1.007,-2.799,1.669,1.721,3.116,1.226,-0.392
2015-05-14,1.036,1.001,-3.378,1.683,1.83,8.734,1.23,1.602
2015-05-15,1.036,1.002,-3.282,1.689,1.753,3.789,1.232,-0.381
2015-05-18,1.037,1.001,-3.472,1.694,1.75,3.306,1.234,-0.673
2015-05-19,1.037,1.001,-3.472,1.704,1.773,4.049,1.237,-0.356
2015-05-20,1.037,1.001,-3.472,1.72,1.762,2.442,1.242,-1.023
2015-05-21,1.037,1.003,-3.279,1.734,1.77,2.076,1.246,-1.035
2015-05-22,1.037,1.008,-2.797,1.734,1.81,4.383,1.246,0.209
2015-05-25,1.038,1.011,-2.601,1.745,1.799,3.095,1.25,-0.208
2015-05-26,1.038,1.005,-3.179,1.755,1.934,10.199,1.253,2.45
2015-05-27,1.038,0.988,-4.817,1.748,2.101,20.195,1.251,5.667
2015-05-28,1.038,0.991,-4.528,1.725,2,15.942,1.244,3.995
2015-05-29,1.038,0.983,-5.299,1.728,1.901,10.012,1.245,1.076
2015-06-01,1.038,0.978,-5.78,1.745,1.887,8.138,1.25,0.056
2015-06-02,1.038,1.001,-3.565,1.765,1.923,8.952,1.256,1.72
2015-06-03,1.039,0.995,-4.235,1.776,1.881,5.912,1.26,0.063
2015-06-04,1.039,0.995,-4.235,1.769,1.869,5.653,1.258,-0.064
2015-06-05,1.039,0.998,-3.946,1.766,1.85,4.757,1.257,-0.27
2015-06-08,1.039,1,-3.754,1.762,1.841,4.484,1.256,-0.295
2015-06-09,1.039,1,-3.754,1.746,1.828,4.696,1.251,-0.208
2015-06-10,1.039,0.992,-4.524,1.752,1.926,9.932,1.253,1.532
2015-06-11,1.039,0.991,-4.62,1.756,1.848,5.239,1.254,-0.47
2015-06-12,1.04,0.992,-4.615,1.75,1.841,5.2,1.253,-0.503
2015-06-15,1.04,0.988,-5,1.74,1.838,5.632,1.25,-0.56
2015-06-16,1.04,0.987,-5.096,1.727,1.836,6.312,1.246,-0.345
2015-06-17,1.04,0.988,-5,1.733,1.853,6.924,1.248,-0.04
2015-06-18,1.04,0.981,-5.673,1.72,1.896,10.233,1.244,0.924
2015-06-19,1.04,0.977,-6.058,1.69,1.836,8.639,1.235,-0.024
2015-06-23,1.04,0.979,-5.865,1.69,1.838,8.757,1.235,0.138
2015-06-24,1.041,0.986,-5.283,1.714,1.89,10.268,1.243,1.142
2015-06-25,1.041,0.988,-5.091,1.704,1.888,10.798,1.24,1.452
2015-06-26,1.041,0.988,-5.091,1.671,1.794,7.361,1.23,-0.016
2015-06-29,1.041,0.986,-5.283,1.648,1.735,5.279,1.223,-1.006
2015-06-30,1.042,0.986,-5.374,1.655,1.762,6.465,1.226,-0.587
2015-07-01,1.042,0.988,-5.182,1.635,1.745,6.728,1.22,-0.402
2015-07-02,1.042,0.989,-5.086,1.615,1.677,3.839,1.214,-1.532
2015-07-03,1.042,0.989,-5.086,1.599,1.689,5.629,1.209,-0.827
2015-07-06,1.042,0.989,-5.086,1.602,1.66,3.62,1.21,-1.628
2015-07-07,1.042,1,-4.031,1.609,1.666,3.543,1.212,-1.007
2015-07-08,1.042,1.009,-3.167,1.609,1.649,2.486,1.212,-0.908
2015-07-09,1.043,0.996,-4.506,1.606,1.814,12.951,1.212,2.426
2015-07-10,1.043,0.998,-4.314,1.606,1.849,15.131,1.212,3.408
2015-07-13,1.043,0.992,-4.89,1.61,1.837,14.099,1.213,2.679
2015-07-14,1.043,0.991,-4.986,1.613,1.726,7.006,1.214,-0.206
2015-07-15,1.043,1,-4.123,1.613,1.7,5.394,1.214,-0.329
2015-07-16,1.043,0.999,-4.219,1.613,1.698,5.27,1.214,-0.437
2015-07-17,1.043,1.004,-3.739,1.613,1.709,5.952,1.214,0.124
2015-07-20,1.044,0.999,-4.31,1.614,1.707,5.762,1.215,-0.296
2015-07-21,1.044,1.007,-3.544,1.617,1.702,5.257,1.216,-0.041
2015-07-22,1.044,1.007,-3.544,1.617,1.701,5.195,1.216,-0.066
2015-07-23,1.044,1.001,-4.119,1.621,1.71,5.49,1.217,-0.271
2015-07-24,1.044,1.001,-4.119,1.624,1.71,5.296,1.218,-0.353
2015-07-27,1.044,1,-4.215,1.624,1.702,4.803,1.218,-0.608
