date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.056,1.05,-0.568,1.043,1.04,-0.288,1.048,-0.382
2015-01-06,1.057,1.039,-1.703,1.059,1.084,2.361,1.058,0.756
2015-01-07,1.057,1.037,-1.892,1.059,1.057,-0.189,1.058,-0.851
2015-01-08,1.057,1.04,-1.608,1.044,1.042,-0.192,1.049,-0.744
2015-01-09,1.057,1.045,-1.135,1.034,1.011,-2.224,1.043,-1.764
2015-01-12,1.058,1.066,0.756,1.011,0.992,-1.879,1.03,-0.816
2015-01-13,1.058,1.068,0.945,1.033,1.012,-2.033,1.043,-0.825
2015-01-14,1.058,1.075,1.607,1.023,0.996,-2.639,1.037,-0.906
2015-01-15,1.058,1.077,1.796,1.045,1.015,-2.871,1.05,-0.971
2015-01-16,1.058,1.077,1.796,1.065,1.042,-2.16,1.062,-0.565
2015-01-19,1.059,1.062,0.283,0.996,0.975,-2.108,1.021,-1.097
2015-01-20,1.059,1.076,1.605,1.057,1.031,-2.46,1.058,-0.851
2015-01-21,1.059,1.09,2.927,1.099,1.065,-3.094,1.083,-0.739
2015-01-22,1.059,1.104,4.249,1.122,1.073,-4.367,1.097,-1.057
2015-01-23,1.059,1.1,3.872,1.106,1.047,-5.335,1.087,-1.73
2015-01-26,1.06,1.134,6.981,1.143,1.075,-5.949,1.11,-1.027
2015-01-27,1.06,1.138,7.358,1.152,1.109,-3.733,1.115,0.502
2015-01-28,1.06,1.119,5.566,1.138,1.088,-4.394,1.107,-0.596
2015-01-29,1.06,1.138,7.358,1.123,1.07,-4.72,1.098,-0.073
2015-01-30,1.061,1.13,6.503,1.106,1.05,-5.063,1.088,-0.551
2015-02-02,1.061,1.138,7.257,1.098,1.038,-5.464,1.083,-0.462
2015-02-03,1.061,1.137,7.163,1.128,1.067,-5.408,1.101,-0.545
2015-02-04,1.061,1.143,7.729,1.118,1.043,-6.708,1.095,-1.096
2015-02-05,1.062,1.13,6.403,1.11,1.045,-5.856,1.091,-1.1
2015-02-06,1,1.145,14.5,1.075,1.007,-6.326,1.045,1.646
2015-02-09,1,1.145,14.5,1.067,0.999,-6.373,1.04,1.673
2015-02-10,1.001,1.09,8.891,1.089,1.023,-6.061,1.054,-0.398
2015-02-11,1.001,1.099,9.79,1.109,1.03,-7.124,1.066,-0.788
2015-02-12,1.001,1.103,10.19,1.121,1.037,-7.493,1.073,-0.895
2015-02-13,1.001,1.148,14.685,1.146,1.062,-7.33,1.088,0.772
2015-02-16,1.002,1.118,11.577,1.175,1.09,-7.234,1.106,-0.434
2015-02-17,1.002,1.118,11.577,1.187,1.093,-7.919,1.113,-0.898
2015-02-25,1.003,1.125,12.164,1.186,1.083,-8.685,1.113,-1.186
2015-02-26,1.003,1.115,11.167,1.205,1.107,-8.133,1.124,-1.228
2015-02-27,1.003,1.106,10.269,1.221,1.14,-6.634,1.134,-0.67
2015-03-02,1.004,1.098,9.363,1.256,1.177,-6.29,1.155,-0.831
2015-03-03,1.004,1.1,9.562,1.244,1.163,-6.511,1.148,-0.889
2015-03-04,1.004,1.105,10.06,1.274,1.186,-6.907,1.166,-1.063
2015-03-05,1.004,1.107,10.259,1.274,1.181,-7.3,1.166,-1.252
2015-03-06,1.005,1.109,10.348,1.25,1.163,-6.96,1.152,-0.92
2015-03-09,1.005,1.11,10.448,1.273,1.185,-6.913,1.166,-0.943
2015-03-10,1.005,1.113,10.746,1.295,1.2,-7.336,1.179,-1.17
2015-03-11,1.005,1.113,10.746,1.292,1.199,-7.198,1.177,-1.054
2015-03-12,1.006,1.113,10.636,1.289,1.199,-6.982,1.176,-0.969
2015-03-13,1.006,1.12,11.332,1.314,1.22,-7.154,1.191,-0.924
2015-03-16,1.006,1.118,11.133,1.373,1.3,-5.317,1.226,0.098
2015-03-17,1.006,1.104,9.742,1.404,1.337,-4.772,1.245,-0.096
2015-03-18,1.007,1.089,8.143,1.434,1.377,-3.975,1.263,-0.095
2015-03-19,1.007,1.094,8.64,1.447,1.41,-2.557,1.271,0.991
2015-03-20,1.007,1.07,6.256,1.469,1.427,-2.859,1.284,0.016
2015-03-23,1.007,1.065,5.76,1.52,1.486,-2.237,1.315,0.198
2015-03-24,1.007,1.077,6.951,1.527,1.469,-3.798,1.319,-0.516
2015-03-25,1.008,1.089,8.036,1.556,1.475,-5.206,1.337,-1.227
2015-03-26,1.008,1.097,8.829,1.536,1.464,-4.688,1.325,-0.589
2015-03-27,1.008,1.097,8.829,1.556,1.487,-4.434,1.337,-0.449
2015-03-30,1.008,1.083,7.44,1.59,1.531,-3.711,1.357,-0.383
2015-03-31,1.009,1.082,7.235,1.587,1.525,-3.907,1.356,-0.605
2015-04-01,1.009,1.092,8.226,1.654,1.566,-5.32,1.396,-1.404
2015-04-02,1.009,1.088,7.83,1.701,1.63,-4.174,1.424,-0.758
2015-04-03,1.009,1.085,7.532,1.737,1.679,-3.339,1.446,-0.318
2015-04-07,1.01,1.079,6.832,1.793,1.726,-3.737,1.48,-0.865
2015-04-08,1.01,1.081,7.03,1.775,1.699,-4.282,1.469,-1.171
2015-04-09,1.01,1.099,8.812,1.757,1.671,-4.895,1.458,-1.084
2015-04-10,1.01,1.098,8.713,1.815,1.747,-3.747,1.493,-0.375
2015-04-13,1.011,1.088,7.616,1.871,1.811,-3.207,1.527,-0.341
2015-04-14,1.011,1.064,5.242,1.878,1.823,-2.929,1.531,-0.758
2015-04-15,1.011,1.068,5.638,1.789,1.733,-3.13,1.478,-0.744
2015-04-16,1.011,1.085,7.319,1.821,1.755,-3.624,1.497,-0.668
2015-04-17,1.011,1.088,7.616,1.836,1.762,-4.031,1.506,-0.903
2015-04-20,1.012,1.091,7.806,1.785,1.704,-4.538,1.476,-1.165
2015-04-21,1.012,1.063,5.04,1.869,1.822,-2.515,1.526,-0.498
2015-04-22,1.012,1.032,1.976,1.932,1.95,0.932,1.564,1.202
2015-04-23,1.012,1.015,0.296,1.952,2.065,5.789,1.576,4.378
2015-04-24,1.013,1.008,-0.494,1.955,2.007,2.66,1.578,1.863
2015-04-27,1.013,0.98,-3.258,1.975,1.983,0.405,1.59,-0.516
2015-04-28,1.013,0.992,-2.073,1.896,1.89,-0.316,1.543,-0.791
2015-04-29,1.013,0.985,-2.764,1.94,1.971,1.598,1.569,0.484
2015-04-30,1.014,0.979,-3.452,1.946,1.945,-0.051,1.573,-0.915
2015-05-04,1.014,0.988,-2.564,1.964,1.937,-1.375,1.584,-1.679
2015-05-05,1.014,1.005,-0.888,1.872,1.865,-0.374,1.529,-0.523
2015-05-06,1.015,0.993,-2.167,1.838,1.83,-0.435,1.509,-0.915
2015-05-07,1.015,0.97,-4.433,1.787,1.805,1.007,1.478,-0.474
2015-05-08,1.015,0.993,-2.167,1.877,1.886,0.479,1.532,-0.209
2015-05-11,1.015,0.983,-3.153,1.983,2.059,3.833,1.596,2.043
2015-05-12,1.015,0.972,-4.236,2.037,2.062,1.227,1.628,-0.123
2015-05-13,1.016,0.99,-2.559,2.063,2.042,-1.018,1.644,-1.387
2015-05-14,1.016,1.02,0.394,2.061,2.015,-2.232,1.643,-1.582
2015-05-15,1.016,1.026,0.984,2.038,2.007,-1.521,1.629,-0.884
2015-05-18,1.016,1.038,2.165,2.086,2.04,-2.205,1.658,-1.134
2015-05-19,1.017,1.045,2.753,2.152,2.12,-1.487,1.698,-0.471
2015-05-20,1.017,1.032,1.475,2.204,2.214,0.454,1.729,0.706
2015-05-21,1.017,1.02,0.295,2.305,2.28,-1.085,1.79,-0.782
2015-05-22,1.017,1.04,2.262,2.35,2.321,-1.234,1.817,-0.462
2015-05-25,1.018,1.031,1.277,2.426,2.497,2.927,1.863,2.555
2015-05-26,1.018,1.013,-0.491,2.533,2.68,5.803,1.927,4.473
2015-05-27,1.018,0.998,-1.965,2.568,2.685,4.556,1.948,3.193
2015-05-28,1.018,0.94,-7.662,2.393,2.484,3.803,1.843,1.27
2015-05-29,1.018,0.913,-10.314,2.418,2.51,3.805,1.858,0.71
