date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.041,1.07,2.786,1.374,1.335,-2.838,1.241,-0.967
2015-01-06,1.041,1.068,2.594,1.383,1.344,-2.82,1.246,-0.995
2015-01-07,1.041,1.067,2.498,1.383,1.347,-2.603,1.246,-0.883
2015-01-08,1.041,1.054,1.249,1.341,1.32,-1.566,1.221,-0.606
2015-01-09,1.041,1.054,1.249,1.329,1.314,-1.129,1.214,-0.329
2015-01-12,1.042,1.068,2.495,1.314,1.28,-2.588,1.205,-0.813
2015-01-13,1.042,1.07,2.687,1.324,1.288,-2.719,1.211,-0.842
2015-01-14,1.042,1.066,2.303,1.315,1.271,-3.346,1.206,-1.41
2015-01-15,1.043,1.064,2.013,1.36,1.33,-2.206,1.233,-0.762
2015-01-16,1.043,1.059,1.534,1.38,1.348,-2.319,1.245,-1.012
2015-01-19,1.043,1.052,0.863,1.255,1.224,-2.47,1.17,-1.265
2015-01-20,1.043,1.054,1.055,1.296,1.262,-2.623,1.195,-1.356
2015-01-21,1.044,1.053,0.862,1.367,1.34,-1.975,1.238,-1.034
2015-01-22,1.044,1.054,0.958,1.379,1.345,-2.466,1.245,-1.317
2015-01-23,1.044,1.053,0.862,1.367,1.349,-1.317,1.238,-0.598
2015-01-26,1.045,1.055,0.957,1.393,1.368,-1.795,1.254,-0.893
2015-01-27,1.045,1.053,0.766,1.385,1.364,-1.516,1.249,-0.753
2015-01-28,1.045,1.051,0.574,1.362,1.344,-1.322,1.235,-0.664
2015-01-29,1.045,1.051,0.574,1.337,1.316,-1.571,1.22,-0.82
2015-01-30,1.045,1.045,0,1.31,1.309,-0.076,1.204,-0.05
2015-02-02,1.046,1.049,0.287,1.278,1.259,-1.487,1.185,-0.844
2015-02-03,1.046,1.055,0.86,1.336,1.297,-2.919,1.22,-1.623
2015-02-04,1.046,1.053,0.669,1.321,1.296,-1.893,1.211,-1.007
2015-02-05,1.046,1.056,0.956,1.311,1.29,-1.602,1.205,-0.714
2015-02-06,1.046,1.057,1.052,1.279,1.25,-2.267,1.186,-1.113
2015-02-09,1.047,1.054,0.669,1.29,1.266,-1.86,1.193,-0.989
2015-02-10,1.047,1.057,0.955,1.339,1.293,-3.435,1.222,-1.915
2015-02-11,1.047,1.054,0.669,1.377,1.332,-3.268,1.245,-1.944
2015-02-12,1.048,1.06,1.145,1.388,1.352,-2.594,1.252,-1.342
2015-02-13,1.048,1.059,1.05,1.406,1.391,-1.067,1.263,-0.38
2015-02-16,1.048,1.056,0.763,1.431,1.403,-1.957,1.278,-1.08
2015-02-17,1.048,1.057,0.859,1.44,1.426,-0.972,1.283,-0.359
2015-02-25,1.05,1.058,0.762,1.417,1.393,-1.694,1.27,-0.866
2015-02-26,1.05,1.06,0.952,1.452,1.433,-1.309,1.291,-0.558
2015-02-27,1.05,1.06,0.952,1.462,1.431,-2.12,1.297,-1.11
2015-03-02,1.051,1.062,1.047,1.496,1.459,-2.473,1.318,-1.351
2015-03-03,1.051,1.058,0.666,1.451,1.432,-1.309,1.291,-0.666
2015-03-04,1.051,1.058,0.666,1.468,1.456,-0.817,1.301,-0.323
2015-03-05,1.051,1.06,0.856,1.454,1.429,-1.719,1.293,-0.897
2015-03-06,1.051,1.059,0.761,1.429,1.414,-1.05,1.278,-0.469
2015-03-09,1.052,1.06,0.76,1.462,1.443,-1.3,1.298,-0.632
2015-03-10,1.052,1.058,0.57,1.462,1.441,-1.436,1.298,-0.786
2015-03-11,1.052,1.057,0.475,1.459,1.444,-1.028,1.296,-0.525
2015-03-12,1.053,1.061,0.76,1.481,1.465,-1.08,1.31,-0.504
2015-03-13,1.053,1.061,0.76,1.503,1.472,-2.063,1.323,-1.164
2015-03-16,1.053,1.06,0.665,1.566,1.533,-2.107,1.361,-1.264
2015-03-17,1.053,1.059,0.57,1.593,1.571,-1.381,1.377,-0.784
2015-03-18,1.054,1.062,0.759,1.639,1.616,-1.403,1.405,-0.754
2015-03-19,1.054,1.061,0.664,1.639,1.62,-1.159,1.405,-0.612
2015-03-20,1.054,1.056,0.19,1.664,1.652,-0.721,1.42,-0.451
2015-03-23,1.054,1.061,0.664,1.722,1.69,-1.858,1.455,-1.141
2015-03-24,1.055,1.061,0.569,1.72,1.693,-1.57,1.454,-0.949
2015-03-25,1.055,1.058,0.284,1.72,1.673,-2.733,1.454,-1.857
2015-03-26,1.055,1.059,0.379,1.718,1.688,-1.746,1.453,-1.142
2015-03-27,1.055,1.059,0.379,1.737,1.705,-1.842,1.464,-1.189
2015-03-30,1.056,1.058,0.189,1.784,1.778,-0.336,1.493,-0.201
2015-03-31,1.056,1.056,0,1.771,1.775,0.226,1.485,0.162
2015-04-01,1.056,1.054,-0.189,1.814,1.794,-1.103,1.511,-0.86
2015-04-02,1.056,1.055,-0.095,1.829,1.805,-1.312,1.52,-0.987
2015-04-03,1.056,1.059,0.284,1.854,1.831,-1.241,1.535,-0.834
2015-04-07,1.057,1.063,0.568,1.909,1.877,-1.676,1.568,-1.059
2015-04-08,1.057,1.059,0.189,1.91,1.886,-1.257,1.569,-0.88
2015-04-09,1.058,1.058,0,1.888,1.849,-2.066,1.556,-1.504
2015-04-10,1.058,1.057,-0.095,1.94,1.918,-1.134,1.587,-0.844
2015-04-13,1.058,1.057,-0.095,1.986,1.95,-1.813,1.615,-1.375
2015-04-14,1.058,1.057,-0.095,1.99,1.954,-1.809,1.617,-1.348
2015-04-15,1.059,1.056,-0.283,1.932,1.94,0.414,1.583,0.215
2015-04-16,1.059,1.06,0.094,1.997,1.973,-1.202,1.622,-0.875
2015-04-17,1.059,1.059,0,2.036,2.015,-1.031,1.645,-0.754
2015-04-20,1.059,1.056,-0.283,1.991,2.027,1.808,1.618,1.273
2015-04-21,1.06,1.06,0,2.058,2.016,-2.041,1.659,-1.531
2015-04-22,1.06,1.063,0.283,2.132,2.088,-2.064,1.703,-1.468
2015-04-23,1.06,1.058,-0.189,2.138,2.108,-1.403,1.707,-1.113
2015-04-24,1.06,1.058,-0.189,2.118,2.104,-0.661,1.695,-0.555
2015-04-27,1.061,1.056,-0.471,2.168,2.143,-1.153,1.725,-0.974
2015-04-28,1.061,1.058,-0.283,2.118,2.1,-0.85,1.695,-0.696
2015-04-29,1.061,1.06,-0.094,2.144,2.117,-1.259,1.711,-0.982
2015-04-30,1.061,1.059,-0.189,2.138,2.115,-1.076,1.707,-0.844
2015-05-04,1.062,1.06,-0.188,2.159,2.117,-1.945,1.72,-1.5
2015-05-05,1.062,1.058,-0.377,2.047,2.026,-1.026,1.653,-0.859
2015-05-06,1.062,1.057,-0.471,2.02,2.03,0.495,1.637,0.232
2015-05-07,1.063,1.054,-0.847,1.968,1.97,0.102,1.606,-0.149
2015-05-08,1.063,1.061,-0.188,2.03,2.003,-1.33,1.643,-1.023
2015-05-11,1.063,1.056,-0.659,2.115,2.109,-0.284,1.694,-0.366
2015-05-12,1.063,1.054,-0.847,2.151,2.135,-0.744,1.716,-0.781
2015-05-13,1.064,1.058,-0.564,2.146,2.118,-1.305,1.713,-1.109
2015-05-14,1.064,1.058,-0.564,2.137,2.107,-1.404,1.708,-1.206
2015-05-15,1.064,1.06,-0.376,2.092,2.07,-1.052,1.681,-0.892
2015-05-18,1.064,1.059,-0.47,2.092,2.062,-1.434,1.681,-1.202
2015-05-19,1.065,1.07,0.469,2.182,2.152,-1.375,1.735,-0.911
2015-05-20,1.065,1.058,-0.657,2.21,2.19,-0.905,1.752,-0.845
