date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.3849,1.36,-1.798,1.8696,1.875,0.289,1.6757,-0.4
2015-01-06,1.3903,1.38,-0.741,1.8769,1.89,0.698,1.6823,0.22
2015-01-07,1.3808,1.38,-0.058,1.8641,1.866,0.102,1.6708,0.048
2015-01-08,1.3678,1.363,-0.351,1.8465,1.835,-0.623,1.655,-0.532
2015-01-09,1.3671,1.34,-1.982,1.8456,1.847,0.076,1.6542,-0.605
2015-01-12,1.3627,1.33,-2.4,1.8397,1.805,-1.886,1.6489,-2.056
2015-01-13,1.3717,1.35,-1.582,1.8518,1.824,-1.501,1.6598,-1.53
2015-01-14,1.3664,1.35,-1.2,1.8447,1.824,-1.122,1.6534,-1.149
2015-01-15,1.3843,1.384,-0.022,1.8688,1.856,-0.685,1.675,-0.466
2015-01-16,1.3921,1.37,-1.588,1.8793,1.872,-0.388,1.6844,-0.784
2015-01-19,1.3365,1.35,1.01,1.8043,1.746,-3.231,1.6172,-1.83
2015-01-20,1.3689,1.35,-1.381,1.848,1.839,-0.487,1.6564,-0.785
2015-01-21,1.4035,1.432,2.031,1.8947,1.89,-0.248,1.6982,0.506
2015-01-22,1.4079,1.44,2.28,1.9006,1.877,-1.242,1.7035,-0.076
2015-01-23,1.4043,1.4,-0.306,1.8958,1.878,-0.939,1.6992,-0.73
2015-01-26,1.4184,1.423,0.324,1.9149,1.882,-1.718,1.7163,-1.043
2015-01-27,1.4122,1.417,0.34,1.9065,1.88,-1.39,1.7088,-0.819
2015-01-28,1.3979,1.398,0.007,1.8871,1.854,-1.754,1.6914,-1.171
2015-01-29,1.3791,1.396,1.225,1.8618,1.84,-1.171,1.6687,-0.378
2015-01-30,1.3677,1.379,0.826,1.8464,1.825,-1.159,1.6549,-0.502
2015-02-02,1.3602,1.365,0.353,1.8362,1.81,-1.427,1.6458,-0.838
2015-02-03,1.383,1.416,2.386,1.867,1.828,-2.089,1.6734,-0.61
2015-02-04,1.3742,1.39,1.15,1.8552,1.828,-1.466,1.6628,-0.601
2015-02-05,1.3636,1.395,2.303,1.8409,1.813,-1.516,1.65,-0.255
2015-02-06,1.3474,1.365,1.306,1.8189,1.767,-2.853,1.6303,-1.478
2015-02-09,1.3557,1.384,2.087,1.8302,1.8,-1.65,1.6404,-0.415
2015-02-10,1.3637,1.394,2.222,1.841,1.813,-1.521,1.6501,-0.285
2015-02-11,1.3782,1.371,-0.522,1.8605,1.835,-1.371,1.6676,-1.091
2015-02-12,1.3897,1.38,-0.698,1.8761,1.836,-2.137,1.6815,-1.659
2015-02-13,1.4079,1.398,-0.703,1.9007,1.861,-2.089,1.7036,-1.632
2015-02-16,1.4412,1.41,-2.165,1.9456,1.879,-3.423,1.7438,-3.005
2015-02-17,1.463,1.42,-2.939,1.975,1.945,-1.519,1.7702,-1.988
2015-02-25,1.446,1.442,-0.277,1.952,1.925,-1.383,1.7496,-1.017
2015-02-26,1.4563,1.516,4.099,1.966,1.949,-0.865,1.7621,0.777
2015-02-27,1.4745,1.48,0.373,1.9905,1.951,-1.984,1.7841,-1.205
2015-03-02,1.4909,1.51,1.281,2.0127,1.979,-1.674,1.804,-0.698
2015-03-03,1.4657,1.488,1.521,1.9787,1.95,-1.45,1.7735,-0.468
2015-03-04,1.4854,1.479,-0.431,2.0053,1.96,-2.259,1.7973,-1.652
2015-03-05,1.4976,1.48,-1.175,2.0218,1.963,-2.908,1.8121,-2.334
2015-03-06,1.4635,1.49,1.811,1.9757,1.977,0.066,1.7708,0.644
2015-03-09,1.4873,1.479,-0.558,2.0078,1.977,-1.534,1.7996,-1.211
2015-03-10,1.5154,1.495,-1.346,2.0458,1.989,-2.776,1.8336,-2.301
2015-03-11,1.5084,1.528,1.299,2.0364,2.006,-1.493,1.8252,-0.57
2015-03-12,1.504,1.54,2.394,2.0304,2.017,-0.66,1.8198,0.352
2015-03-13,1.518,1.567,3.228,2.0493,2.024,-1.235,1.8368,0.24
2015-03-16,1.5607,1.56,-0.045,2.107,2.059,-2.278,1.8885,-1.541
2015-03-17,1.564,1.595,1.982,2.1114,2.08,-1.487,1.8924,-0.338
2015-03-18,1.592,1.639,2.952,2.1492,2.092,-2.661,1.9263,-0.805
2015-03-19,1.5911,1.617,1.628,2.148,2.103,-2.095,1.9252,-0.862
2015-03-20,1.6017,1.639,2.329,2.1622,2.12,-1.952,1.938,-0.537
2015-03-23,1.6266,1.669,2.607,2.1959,2.15,-2.09,1.9682,-0.539
2015-03-24,1.6464,1.663,1.008,2.2226,2.137,-3.851,1.9921,-2.244
2015-03-25,1.6702,1.679,0.527,2.2547,2.173,-3.624,2.0209,-2.251
2015-03-26,1.6595,1.715,3.344,2.2403,2.209,-1.397,2.008,0.169
