date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1,0.951,-4.9,1,2.215,121.5,1,58.3
2015-01-06,1,0.951,-4.9,0.999,2.215,121.722,0.999,58.458
2015-01-07,1,0.9,-10,0.999,1.099,10.01,1,-0.05
2015-01-08,1.001,0.895,-10.589,0.955,1.209,26.597,0.978,7.566
2015-01-09,1.001,0.885,-11.588,0.952,1.33,39.706,0.976,13.473
2015-01-12,1.001,0.885,-11.588,0.943,1.197,26.935,0.972,7.099
2015-01-13,1.001,0.884,-11.688,0.939,1.077,14.696,0.97,1.082
2015-01-14,1.002,0.891,-11.078,0.933,1.049,12.433,0.967,0.31
2015-01-15,1.002,0.9,-10.18,0.988,1.09,10.324,0.995,0
2015-01-16,1.002,0.903,-9.88,1.006,1.111,10.437,1.004,0.299
2015-01-19,1.002,0.911,-9.082,0.844,1,18.483,0.923,3.521
2015-01-20,1.003,0.911,-9.172,0.866,0.956,10.393,0.934,-0.054
2015-01-21,1.003,0.91,-9.272,0.95,1.04,9.474,0.976,-0.102
2015-01-22,1.003,0.913,-8.973,0.96,1.045,8.854,0.982,-0.305
2015-01-23,1.003,0.914,-8.873,0.963,1.051,9.138,0.983,-0.051
2015-01-26,1.004,0.924,-7.968,0.978,1.062,8.589,0.991,0.202
2015-01-27,1.004,0.929,-7.47,0.959,1.054,9.906,0.982,0.967
2015-01-28,1.004,0.928,-7.57,0.932,1.018,9.227,0.968,0.517
2015-01-29,1.004,0.924,-7.968,0.908,0.987,8.7,0.956,-0.052
2015-01-30,1.004,0.924,-7.968,0.882,0.974,10.431,0.943,0.636
2015-02-02,1.005,0.921,-8.358,0.838,0.937,11.814,0.921,0.869
2015-02-03,1.005,0.921,-8.358,0.883,0.969,9.74,0.944,0.106
2015-02-04,1.005,0.924,-8.06,0.863,0.948,9.849,0.934,0.214
2015-02-05,1.005,0.924,-8.06,0.845,0.954,12.899,0.925,1.514
2015-02-06,1.005,0.925,-7.96,0.814,0.926,13.759,0.91,1.703
