date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-05-27,1.007,0.83,-17.577,1.411,1.658,17.505,1.209,2.895
2015-05-28,1.007,0.863,-14.3,1.293,1.492,15.391,1.15,2.391
2015-05-29,1.007,0.838,-16.783,1.339,1.491,11.352,1.173,-0.725
2015-06-01,1.008,0.837,-16.964,1.47,1.64,11.565,1.239,-0.04
2015-06-02,1.008,0.837,-16.964,1.522,1.655,8.739,1.265,-1.502
2015-06-03,1.008,0.852,-15.476,1.51,1.611,6.689,1.259,-2.184
2015-06-04,1.008,0.855,-15.179,1.48,1.61,8.784,1.244,-0.924
2015-06-05,1.008,0.86,-14.683,1.492,1.62,8.579,1.25,-0.8
2015-06-08,1.009,0.855,-15.263,1.465,1.59,8.532,1.237,-1.172
2015-06-09,1.009,0.85,-15.758,1.429,1.567,9.657,1.219,-0.861
2015-06-10,1.009,0.854,-15.362,1.471,1.598,8.634,1.24,-1.129
2015-06-11,1.009,0.85,-15.758,1.523,1.668,9.521,1.266,-0.553
2015-06-12,1.01,0.856,-15.248,1.54,1.651,7.208,1.275,-1.686
2015-06-15,1.01,0.858,-15.05,1.478,1.601,8.322,1.244,-1.166
2015-06-16,1.01,0.866,-14.257,1.39,1.52,9.353,1.2,-0.583
2015-06-17,1.01,0.878,-13.069,1.41,1.532,8.652,1.21,-0.413
2015-06-18,1.011,0.89,-11.968,1.323,1.435,8.466,1.167,-0.386
2015-06-19,1.011,0.877,-13.254,1.199,1.319,10.008,1.105,-0.633
2015-06-23,1.011,0.895,-11.474,1.257,1.371,9.069,1.134,-0.088
2015-06-24,1.012,0.9,-11.067,1.286,1.373,6.765,1.149,-1.088
2015-06-25,1.012,0.909,-10.178,1.194,1.28,7.203,1.103,-0.771
2015-06-26,1.012,0.879,-13.142,0.992,1.152,16.129,1.002,1.347
2015-06-29,1.012,0.849,-16.107,0.884,1.037,17.308,0.948,-0.527
2015-06-30,1.013,0.87,-14.116,0.995,1.14,14.573,1.004,0.1
2015-07-01,1.013,0.85,-16.091,0.925,1.09,17.838,0.969,0.103
2015-07-02,1.013,0.838,-17.275,0.819,0.981,19.78,0.916,-0.71
2015-07-03,1.013,0.829,-18.164,0.733,0.899,22.647,0.873,-1.031
2015-07-06,1.014,0.841,-17.061,0.726,0.861,18.595,0.87,-2.184
2015-07-07,1.014,0.855,-15.68,0.608,0.775,27.467,0.811,0.493
2015-07-08,1.014,0.821,-19.034,0.526,0.698,32.7,0.77,-1.364
2015-07-09,1.014,0.839,-17.258,0.608,0.768,26.316,0.811,-0.925
2015-07-10,1.014,0.857,-15.483,0.704,0.845,20.028,0.859,-0.931
2015-07-13,1.015,0.858,-15.468,0.813,0.93,14.391,0.914,-2.188
2015-07-14,1.015,0.859,-15.369,0.839,0.994,18.474,0.927,-0.054
2015-07-15,1.015,0.869,-14.384,0.731,0.895,22.435,0.873,1.031
2015-07-16,1.015,0.904,-10.936,0.781,0.835,6.914,0.898,-3.174
2015-07-17,1.015,0.9,-11.33,0.883,0.919,4.077,0.949,-4.162
2015-07-20,1.016,0.904,-11.024,0.892,0.976,9.417,0.954,-1.468
2015-07-21,1.016,0.909,-10.531,0.926,1.007,8.747,0.971,-1.339
2015-07-22,1.016,0.9,-11.417,0.934,1.016,8.779,0.975,-1.744
2015-07-23,1.016,0.902,-11.22,0.986,1.099,11.46,1.001,-0.05
2015-07-24,1.016,0.875,-13.878,0.94,1.06,12.766,0.978,-1.074
2015-07-27,1.017,0.892,-12.291,0.771,0.954,23.735,0.894,3.244
