date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,1.041,3.996,0.875,0.857,-2.057,0.938,1.173
2015-01-06,1.001,1.041,3.996,0.869,0.87,0.115,0.935,2.193
2015-01-07,1.001,0.981,-1.998,0.887,0.881,-0.676,0.944,-1.377
2015-01-08,1.001,0.989,-1.199,0.863,0.845,-2.086,0.932,-1.609
2015-01-09,1.002,0.99,-1.198,0.834,0.824,-1.199,0.918,-1.198
2015-01-12,1.002,0.99,-1.198,0.8,0.798,-0.25,0.901,-0.777
2015-01-13,1.002,0.984,-1.796,0.81,0.811,0.123,0.906,-0.938
2015-01-14,1.002,0.981,-2.096,0.782,0.785,0.384,0.892,-1.009
2015-01-15,1.003,0.987,-1.595,0.809,0.807,-0.247,0.906,-0.993
2015-01-16,1.003,0.981,-2.193,0.835,0.845,1.198,0.919,-0.653
2015-01-19,1.003,0.982,-2.094,0.739,0.762,3.112,0.871,0.115
2015-01-20,1.003,0.982,-2.094,0.785,0.796,1.401,0.894,-0.559
2015-01-21,1.004,0.984,-1.992,0.836,0.848,1.435,0.92,-0.435
2015-01-22,1.004,0.988,-1.594,0.87,0.88,1.149,0.937,-0.32
2015-01-23,1.004,0.989,-1.494,0.856,0.874,2.103,0.93,0.161
2015-01-26,1.004,0.99,-1.394,0.89,0.891,0.112,0.947,-0.686
2015-01-27,1.005,0.994,-1.095,0.889,0.884,-0.562,0.947,-0.845
2015-01-28,1.005,0.994,-1.095,0.863,0.862,-0.116,0.934,-0.642
2015-01-29,1.005,0.994,-1.095,0.853,0.841,-1.407,0.929,-1.238
2015-01-30,1.005,0.994,-1.095,0.841,0.84,-0.119,0.923,-0.65
2015-02-02,1.006,0.991,-1.491,0.822,0.83,0.973,0.914,-0.383
2015-02-03,1.006,0.989,-1.69,0.85,0.856,0.706,0.928,-0.593
2015-02-04,1.006,0.987,-1.889,0.844,0.85,0.711,0.925,-0.703
2015-02-05,1.006,0.99,-1.59,0.816,0.834,2.206,0.911,0.11
2015-02-06,1.006,0.99,-1.59,0.776,0.791,1.933,0.891,-0.056
2015-02-09,1.007,0.99,-1.688,0.773,0.797,3.105,0.89,0.393
2015-02-10,1.007,0.995,-1.192,0.791,0.805,1.77,0.899,0.111
2015-02-11,1.007,0.994,-1.291,0.795,0.809,1.761,0.901,0.055
2015-02-12,1.007,0.997,-0.993,0.799,0.807,1.001,0.903,-0.111
2015-02-13,1.008,1.001,-0.694,0.824,0.837,1.578,0.916,0.328
2015-02-16,1.008,1.005,-0.298,0.84,0.849,1.071,0.924,0.325
2015-02-17,1.008,1.006,-0.198,0.85,0.855,0.588,0.929,0.161
2015-02-25,1.01,1.008,-0.198,0.848,0.835,-1.533,0.929,-0.807
2015-02-26,1.01,1.008,-0.198,0.886,0.877,-1.016,0.948,-0.58
2015-02-27,1.01,1.006,-0.396,0.896,0.891,-0.558,0.953,-0.472
2015-03-02,1.01,1.004,-0.594,0.932,0.927,-0.536,0.971,-0.566
2015-03-03,1.011,1.008,-0.297,0.921,0.91,-1.194,0.966,-0.725
2015-03-04,1.011,1.011,0,0.949,0.918,-3.267,0.98,-1.582
2015-03-05,1.011,1.017,0.593,0.939,0.907,-3.408,0.975,-1.333
2015-03-06,1.011,1.019,0.791,0.939,0.925,-1.491,0.975,-0.308
2015-03-09,1.012,1.018,0.593,0.95,0.93,-2.105,0.981,-0.714
2015-03-10,1.012,1.018,0.593,0.962,0.934,-2.911,0.987,-1.114
2015-03-11,1.012,1.024,1.186,0.95,0.93,-2.105,0.981,-0.408
2015-03-12,1.012,1.021,0.889,0.95,0.928,-2.316,0.981,-0.663
2015-03-13,1.012,1.018,0.593,0.97,0.955,-1.546,0.991,-0.454
2015-03-16,1.013,1.022,0.888,1.011,0.985,-2.572,1.012,-0.84
2015-03-17,1.013,1.022,0.888,1.037,0.996,-3.954,1.025,-1.561
2015-03-18,1.013,1.032,1.876,1.073,1.048,-2.33,1.043,-0.288
2015-03-19,1.013,1.023,0.987,1.093,1.128,3.202,1.053,2.137
2015-03-20,1.014,1.012,-0.197,1.09,1.128,3.486,1.052,1.711
2015-03-23,1.014,1.009,-0.493,1.138,1.17,2.812,1.076,1.255
2015-03-24,1.014,1.004,-0.986,1.146,1.171,2.182,1.08,0.694
2015-03-25,1.014,1.005,-0.888,1.144,1.127,-1.486,1.079,-1.205
2015-03-26,1.015,1.006,-0.887,1.145,1.135,-0.873,1.08,-0.88
2015-03-27,1.015,1.009,-0.591,1.153,1.145,-0.694,1.084,-0.646
2015-03-30,1.015,1.01,-0.493,1.177,1.192,1.274,1.096,0.456
2015-03-31,1.015,1.002,-1.281,1.161,1.19,2.498,1.088,0.735
2015-04-01,1.016,1.004,-1.181,1.2,1.208,0.667,1.108,-0.181
2015-04-02,1.016,1.005,-1.083,1.248,1.254,0.481,1.132,-0.221
2015-04-03,1.016,1.004,-1.181,1.276,1.28,0.313,1.146,-0.349
2015-04-07,1.017,1.005,-1.18,1.333,1.347,1.05,1.175,0.085
2015-04-08,1.017,1.002,-1.475,1.305,1.346,3.142,1.161,1.12
2015-04-09,1.017,0.998,-1.868,1.269,1.32,4.019,1.143,1.4
2015-04-10,1.017,0.997,-1.967,1.321,1.349,2.12,1.169,0.342
2015-04-13,1.018,1.002,-1.572,1.358,1.349,-0.663,1.188,-1.052
2015-04-14,1.018,1.011,-0.688,1.348,1.311,-2.745,1.183,-1.86
2015-04-15,1.018,1.016,-0.196,1.282,1.273,-0.702,1.15,-0.478
2015-04-16,1.018,1.016,-0.196,1.32,1.302,-1.364,1.169,-0.855
2015-04-17,1.018,1.015,-0.295,1.362,1.335,-1.982,1.19,-1.261
2015-04-20,1.019,1.015,-0.393,1.331,1.306,-1.878,1.175,-1.234
2015-04-21,1.019,1.024,0.491,1.401,1.364,-2.641,1.21,-1.322
2015-04-22,1.019,1.023,0.393,1.469,1.439,-2.042,1.244,-1.045
2015-04-23,1.019,1.008,-1.079,1.527,1.509,-1.179,1.273,-1.139
2015-04-24,1.02,1.012,-0.784,1.526,1.513,-0.852,1.273,-0.825
2015-04-27,1.02,1.017,-0.294,1.562,1.54,-1.408,1.291,-0.968
2015-04-28,1.02,1.019,-0.098,1.49,1.464,-1.745,1.255,-1.076
2015-04-29,1.02,1.03,0.98,1.554,1.508,-2.96,1.287,-1.399
2015-04-30,1.021,1.029,0.784,1.505,1.469,-2.392,1.263,-1.108
2015-05-04,1.021,1.028,0.686,1.511,1.466,-2.978,1.266,-1.501
2015-05-05,1.021,1.025,0.392,1.411,1.397,-0.992,1.216,-0.411
2015-05-06,1.022,1.021,-0.098,1.36,1.344,-1.176,1.191,-0.714
2015-05-07,1.022,1.022,0,1.316,1.302,-1.064,1.169,-0.599
2015-05-08,1.022,1.028,0.587,1.368,1.35,-1.316,1.195,-0.502
2015-05-11,1.022,1.025,0.294,1.44,1.427,-0.903,1.231,-0.406
2015-05-12,1.023,1.027,0.391,1.467,1.43,-2.522,1.245,-1.325
2015-05-13,1.023,1.022,-0.098,1.487,1.482,-0.336,1.255,-0.239
2015-05-14,1.023,1.022,-0.098,1.509,1.52,0.729,1.266,0.395
2015-05-15,1.023,1.017,-0.587,1.467,1.49,1.568,1.245,0.683
2015-05-18,1.024,1.016,-0.781,1.47,1.456,-0.952,1.247,-0.882
2015-05-19,1.024,1.015,-0.879,1.524,1.509,-0.984,1.274,-0.942
2015-05-20,1.024,1.025,0.098,1.538,1.511,-1.756,1.281,-1.015
2015-05-21,1.024,1.032,0.781,1.618,1.58,-2.349,1.321,-1.136
2015-05-22,1.024,1.033,0.879,1.682,1.641,-2.438,1.353,-1.183
2015-05-25,1.025,1.033,0.78,1.751,1.737,-0.8,1.388,-0.216
2015-05-26,1.025,1.022,-0.293,1.821,1.802,-1.043,1.423,-0.773
2015-05-27,1.025,1.008,-1.659,1.885,1.916,1.645,1.455,0.481
2015-05-28,1.025,1.027,0.195,1.699,1.724,1.471,1.362,0.991
2015-05-29,1.026,1.024,-0.195,1.708,1.679,-1.698,1.367,-1.134
2015-06-01,1.026,1.029,0.292,1.858,1.847,-0.592,1.442,-0.277
2015-06-02,1.026,1.015,-1.072,1.946,1.926,-1.028,1.486,-1.043
2015-06-03,1.026,1.027,0.097,1.94,1.88,-3.093,1.483,-1.989
2015-06-04,1.027,1.048,2.045,1.985,1.95,-1.763,1.506,-0.465
2015-06-05,1.027,1.04,1.266,2.061,2.017,-2.135,1.544,-1.004
2015-06-08,1.027,1.045,1.753,2.041,1.998,-2.107,1.534,-0.815
2015-06-09,1.027,1.032,0.487,2.057,1.996,-2.965,1.542,-1.816
2015-06-10,1.028,1.061,3.21,2.062,1.984,-3.783,1.545,-1.456
2015-06-11,1.028,1.087,5.739,2.082,1.972,-5.283,1.555,-1.64
2015-06-12,1.028,1.09,6.031,2.124,2.018,-4.991,1.576,-1.396
2015-06-15,1.028,1.085,5.545,2.076,1.965,-5.347,1.552,-1.74
2015-06-16,1.029,1.081,5.053,1.967,1.88,-4.423,1.498,-1.168
2015-06-17,1.029,1.085,5.442,2.035,1.954,-3.98,1.532,-0.816
2015-06-18,1.029,1.08,4.956,1.943,1.856,-4.478,1.486,-1.211
2015-06-19,1.029,1.064,3.401,1.749,1.698,-2.916,1.389,-0.576
2015-06-23,1.03,1.068,3.689,1.756,1.721,-1.993,1.393,0.108
2015-06-24,1.03,1.064,3.301,1.836,1.77,-3.595,1.433,-1.117
2015-06-25,1.03,1.07,3.883,1.738,1.645,-5.351,1.384,-1.915
2015-06-26,1.03,1.085,5.34,1.51,1.481,-1.921,1.27,1.024
2015-06-29,1.031,1.085,5.238,1.375,1.34,-2.545,1.203,0.79
2015-06-30,1.031,1.066,3.395,1.487,1.464,-1.547,1.259,0.477
2015-07-01,1.031,1.07,3.783,1.335,1.318,-1.273,1.183,0.93
2015-07-02,1.031,1.06,2.813,1.155,1.186,2.684,1.093,2.745
2015-07-03,1.032,1.049,1.647,0.984,1.067,8.435,1.008,4.96
2015-07-06,1.032,1.031,-0.097,0.932,0.961,3.112,0.982,1.426
2015-07-07,1.032,1.031,-0.097,0.792,0.865,9.217,0.912,3.947
2015-07-08,1.032,1.035,0.291,0.708,0.779,10.028,0.87,4.253
2015-07-09,1.033,1.019,-1.355,0.813,0.857,5.412,0.923,1.625
2015-07-10,1.033,1.003,-2.904,0.931,0.943,1.289,0.982,-0.916
2015-07-13,1.033,1.006,-2.614,1.069,1.037,-2.993,1.051,-2.807
2015-07-14,1.033,1.023,-0.968,1.061,1.013,-4.524,1.047,-2.77
2015-07-15,1.034,1.039,0.484,0.926,0.912,-1.512,0.98,-0.459
2015-07-16,1.034,1.059,2.418,0.972,0.888,-8.642,1.003,-2.941
2015-07-17,1.034,1.054,1.934,1.088,0.977,-10.202,1.061,-4.288
2015-07-20,1.034,1.071,3.578,1.122,1.042,-7.13,1.078,-1.994
2015-07-21,1.035,1.079,4.251,1.159,1.087,-6.212,1.097,-1.276
2015-07-22,1.035,1.079,4.251,1.185,1.11,-6.329,1.11,-1.396
2015-07-23,1.035,1.073,3.671,1.259,1.221,-3.018,1.147,0
2015-07-24,1.035,1.073,3.671,1.227,1.217,-0.815,1.131,1.238
2015-07-27,1.036,1.065,2.799,1.227,1.095,-10.758,1.035,4.348
