date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-06-23,1.015,0.951,-6.305,1.167,1.259,7.883,1.091,1.283
2015-06-24,1.015,0.955,-5.911,1.201,1.27,5.745,1.108,0.406
2015-06-25,1.015,0.964,-5.025,1.141,1.213,6.31,1.078,0.974
2015-06-26,1.015,0.971,-4.335,0.995,1.092,9.749,1.005,2.637
2015-06-29,1.016,0.955,-6.004,0.954,1.07,12.159,0.985,2.792
2015-06-30,1.016,0.953,-6.201,1.082,1.175,8.595,1.049,1.43
2015-07-01,1.016,0.955,-6.004,0.99,1.093,10.404,1.003,2.094
2015-07-02,1.016,0.953,-6.201,0.95,0.999,5.158,0.983,-0.712
2015-07-03,1.016,0.948,-6.693,0.854,0.905,5.972,0.935,-0.909
2015-07-06,1.017,0.96,-5.605,0.945,0.996,5.397,0.981,-0.306
2015-07-07,1.017,0.963,-5.31,0.963,0.938,-2.596,0.99,-3.99
2015-07-08,1.017,0.939,-7.67,0.821,0.844,2.801,0.919,-2.992
2015-07-09,1.017,0.961,-5.506,0.937,0.928,-0.961,0.977,-3.327
2015-07-10,1.018,0.966,-5.108,1.032,1.02,-1.163,1.025,-3.122
2015-07-13,1.018,0.971,-4.617,1.046,1.031,-1.434,1.032,-3.004
2015-07-14,1.018,0.97,-4.715,0.97,0.98,1.031,0.994,-1.911
2015-07-15,1.018,0.976,-4.126,0.928,0.925,-0.323,0.973,-2.312
2015-07-16,1.019,0.979,-3.925,0.931,0.909,-2.363,0.975,-3.179
2015-07-17,1.019,0.982,-3.631,0.989,0.983,-0.607,1.004,-2.141
2015-07-20,1.019,0.978,-4.024,0.981,0.993,1.223,1,-1.45
2015-07-21,1.019,0.983,-3.533,0.977,0.985,0.819,0.998,-1.403
2015-07-22,1.02,0.989,-3.039,0.968,0.97,0.207,0.994,-1.459
2015-07-23,1.02,0.984,-3.529,1.006,1.031,2.485,1.013,-0.543
2015-07-24,1.02,0.989,-3.039,0.974,0.982,0.821,0.997,-1.153
2015-07-27,1.02,0.992,-2.745,0.798,0.884,10.777,0.909,3.19
