date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.0009,0.977,-2.388,1.1179,1.21,8.239,1.0594,3.219
2015-01-06,1.001,0.977,-2.398,1.1332,1.235,8.983,1.0671,3.645
2015-01-07,1.0012,0.918,-8.31,1.1256,1.216,8.031,1.0634,0.339
2015-01-08,1.0014,0.918,-8.328,1.102,1.164,5.626,1.0517,-1.017
2015-01-09,1.0015,0.912,-8.937,1.0825,1.163,7.436,1.042,-0.432
2015-01-12,1.0021,0.908,-9.39,1.0747,1.139,5.983,1.0384,-1.435
2015-01-13,1.0022,0.918,-8.402,1.0862,1.136,4.585,1.0442,-1.647
2015-01-14,1.0024,0.92,-8.22,1.0724,1.132,5.558,1.0374,-1.099
2015-01-15,1.0026,0.92,-8.239,1.1156,1.169,4.787,1.0591,-1.379
2015-01-16,1.0027,0.932,-7.051,1.1311,1.183,4.588,1.0669,-0.881
2015-01-19,1.0033,0.935,-6.808,1.0001,1.065,6.489,1.0017,-0.17
2015-01-20,1.0034,0.935,-6.817,1.051,1.107,5.328,1.0272,-0.604
2015-01-21,1.0036,0.941,-6.238,1.1218,1.163,3.673,1.0627,-1.007
2015-01-22,1.0038,0.943,-6.057,1.1484,1.174,2.229,1.0761,-1.636
2015-01-23,1.0039,0.952,-5.17,1.1411,1.18,3.409,1.0725,-0.606
2015-01-26,1.0045,0.976,-2.837,1.1787,1.19,0.959,1.0916,-0.788
2015-01-27,1.0046,0.98,-2.449,1.1678,1.18,1.045,1.0862,-0.571
2015-01-28,1.0048,0.981,-2.369,1.1318,1.15,1.608,1.0683,-0.262
2015-01-29,1.005,0.98,-2.488,1.1126,1.121,0.755,1.0588,-0.784
2015-01-30,1.0051,0.97,-3.492,1.0941,1.122,2.55,1.0496,-0.343
2015-02-02,1.0057,0.973,-3.251,1.0611,1.09,2.724,1.0334,-0.184
2015-02-03,1.0058,0.975,-3.062,1.108,1.12,1.083,1.0569,-0.889
2015-02-04,1.006,0.974,-3.181,1.0914,1.11,1.704,1.0487,-0.639
2015-02-05,1.0062,0.975,-3.101,1.0784,1.115,3.394,1.0423,0.259
2015-02-06,1.0063,0.971,-3.508,1.0343,1.084,4.805,1.0203,0.706
2015-02-09,1.0068,0.971,-3.556,1.0392,1.065,2.483,1.023,-0.489
2015-02-10,1.007,0.986,-2.085,1.0886,1.089,0.037,1.0478,-0.983
2015-02-11,1.0072,0.985,-2.204,1.1096,1.135,2.289,1.0584,0.151
2015-02-12,1.0074,0.984,-2.323,1.1184,1.126,0.68,1.0629,-0.743
2015-02-13,1.0075,0.994,-1.34,1.1401,1.149,0.781,1.0738,-0.214
2015-02-16,1.008,0.991,-1.687,1.18,1.177,-0.254,1.094,-0.914
2015-02-17,1.0082,1.008,-0.02,1.1954,1.175,-1.707,1.1018,-0.935
2015-02-25,1.0096,0.997,-1.248,1.1574,1.17,1.089,1.0835,0
2015-02-26,1.0098,0.997,-1.268,1.1992,1.185,-1.184,1.1045,-1.222
2015-02-27,1.0099,1.013,0.307,1.2091,1.189,-1.662,1.1095,-0.766
2015-03-02,1.0104,1.028,1.742,1.241,1.206,-2.82,1.1257,-0.773
2015-03-03,1.0106,1.022,1.128,1.1894,1.166,-1.967,1.1,-0.545
2015-03-04,1.0108,1.039,2.79,1.2184,1.175,-3.562,1.1146,-0.682
2015-03-05,1.011,1.023,1.187,1.2072,1.166,-3.413,1.1091,-1.316
2015-03-06,1.0111,1.025,1.375,1.1711,1.16,-0.948,1.0911,0.128
2015-03-09,1.0116,1.038,2.61,1.1966,1.156,-3.393,1.1041,-0.643
2015-03-10,1.0118,1.049,3.677,1.2104,1.158,-4.329,1.1111,-0.684
2015-03-11,1.012,1.05,3.755,1.1996,1.15,-4.135,1.1058,-0.525
2015-03-12,1.0122,1.054,4.13,1.2126,1.155,-4.75,1.1124,-0.71
2015-03-13,1.0123,1.054,4.119,1.2293,1.17,-4.824,1.1208,-0.785
2015-03-16,1.0128,1.062,4.858,1.285,1.227,-4.514,1.1489,-0.383
2015-03-17,1.013,1.062,4.837,1.3098,1.238,-5.482,1.1614,-0.982
2015-03-18,1.0132,1.062,4.816,1.3578,1.361,0.236,1.1855,2.193
2015-03-19,1.0134,1.06,4.598,1.3514,1.382,2.264,1.1824,3.265
2015-03-20,1.0135,1.031,1.727,1.3687,1.381,0.899,1.1911,1.251
2015-03-23,1.014,1.026,1.183,1.4126,1.387,-1.812,1.2133,-0.56
2015-03-24,1.0142,1.038,2.347,1.4262,1.386,-2.819,1.2202,-0.672
2015-03-25,1.0144,1.048,3.312,1.424,1.359,-4.565,1.2192,-1.288
2015-03-26,1.0146,1.051,3.588,1.403,1.35,-3.778,1.2088,-0.687
2015-03-27,1.0147,1.061,4.563,1.4257,1.357,-4.819,1.2202,-0.918
2015-03-30,1.0152,1.059,4.314,1.4752,1.432,-2.928,1.2452,0.024
2015-03-31,1.0154,1.048,3.211,1.4702,1.442,-1.918,1.2428,0.177
2015-04-01,1.0156,1.046,2.993,1.5204,1.483,-2.46,1.268,-0.276
2015-04-02,1.0158,1.059,4.253,1.5364,1.476,-3.931,1.2761,-0.674
2015-04-03,1.0159,1.06,4.341,1.5613,1.492,-4.439,1.2886,-0.978
2015-04-07,1.0166,1.06,4.269,1.605,1.548,-3.551,1.3108,-0.519
2015-04-08,1.0168,1.044,2.675,1.5994,1.579,-1.275,1.3081,0.26
2015-04-09,1.017,1.04,2.262,1.575,1.534,-2.603,1.296,-0.694
2015-04-10,1.0171,1.028,1.072,1.6261,1.581,-2.774,1.3216,-1.294
2015-04-13,1.0176,1.03,1.219,1.6544,1.612,-2.563,1.336,-1.123
2015-04-14,1.0178,1.025,0.707,1.6482,1.59,-3.531,1.333,-1.913
2015-04-15,1.018,1.029,1.081,1.5756,1.564,-0.736,1.2968,-0.023
2015-04-16,1.0182,1.029,1.061,1.6266,1.591,-2.189,1.3224,-0.938
2015-04-17,1.0183,1.04,2.131,1.6535,1.604,-2.994,1.3359,-1.04
2015-04-20,1.0188,1.055,3.553,1.6052,1.564,-2.567,1.312,-0.191
2015-04-21,1.019,1.056,3.631,1.71,1.64,-4.094,1.3645,-1.209
2015-04-22,1.0192,1.06,4.003,1.7766,1.719,-3.242,1.3979,-0.601
2015-04-23,1.0193,1.059,3.895,1.8015,1.733,-3.802,1.4104,-1.021
2015-04-24,1.0195,1.04,2.011,1.7891,1.727,-3.471,1.4043,-1.481
2015-04-27,1.02,1.066,4.51,1.8088,1.742,-3.693,1.4144,-0.735
2015-04-28,1.0202,1.05,2.921,1.7598,1.717,-2.432,1.39,-0.468
2015-04-29,1.0204,1.06,3.881,1.7958,1.738,-3.219,1.4081,-0.646
2015-04-30,1.0205,1.05,2.891,1.7839,1.724,-3.358,1.4022,-1.084
2015-05-04,1.0212,1.066,4.387,1.7992,1.727,-4.013,1.4102,-0.971
2015-05-05,1.0214,1.063,4.073,1.696,1.646,-2.948,1.3587,-0.309
2015-05-06,1.0216,1.059,3.661,1.6806,1.615,-3.903,1.3511,-1.044
2015-05-07,1.0217,1.06,3.749,1.6591,1.614,-2.718,1.3404,-0.254
2015-05-08,1.0219,1.059,3.63,1.7321,1.681,-2.95,1.377,-0.508
2015-05-11,1.0224,1.053,2.993,1.8274,1.77,-3.141,1.4249,-0.94
2015-05-12,1.0226,1.034,1.115,1.8604,1.814,-2.494,1.4415,-1.214
2015-05-13,1.0228,1.034,1.095,1.8798,1.836,-2.33,1.4513,-1.123
2015-05-14,1.0229,1.032,0.89,1.8659,1.833,-1.763,1.4444,-0.824
2015-05-15,1.0231,1.028,0.479,1.8137,1.778,-1.968,1.4184,-1.086
2015-05-18,1.0236,1.027,0.332,1.8218,1.794,-1.526,1.4227,-0.858
2015-05-19,1.0238,1.024,0.02,1.9076,1.9,-0.398,1.4657,-0.252
2015-05-20,1.024,1.018,-0.586,1.9308,1.98,2.548,1.4774,1.462
2015-05-21,1.0241,0.992,-3.134,2.0227,2.022,-0.035,1.5234,-1.077
2015-05-22,1.0243,1.01,-1.396,2.0709,2.06,-0.526,1.5476,-0.814
2015-05-25,1.0248,1.008,-1.639,2.1338,2.206,3.384,1.5793,1.754
2015-05-26,1.025,0.987,-3.707,2.2272,2.396,7.579,1.6261,4.022
