date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-02-13,1.005,0.881,-12.338,1.522,1.827,20.039,1.16,0.414
2015-02-16,1.005,0.885,-11.94,1.525,1.817,19.148,1.161,0.31
2015-02-17,1.005,0.899,-10.547,1.532,1.818,18.668,1.163,1.006
2015-02-25,1.006,0.894,-11.133,1.536,1.805,17.513,1.165,0.197
2015-02-26,1.006,0.893,-11.233,1.539,1.825,18.583,1.166,0.566
2015-02-27,1.006,0.895,-11.034,1.539,1.806,17.349,1.166,0.197
2015-03-02,1.007,0.892,-11.42,1.54,1.818,18.052,1.167,0.24
2015-03-03,1.007,0.893,-11.321,1.54,1.809,17.468,1.167,0.069
2015-03-04,1.007,0.892,-11.42,1.544,1.813,17.422,1.168,0.026
2015-03-05,1.007,0.888,-11.817,1.544,1.809,17.163,1.168,-0.317
2015-03-06,1.007,0.888,-11.817,1.544,1.82,17.876,1.168,-0.034
2015-03-09,1.007,0.888,-11.817,1.55,1.806,16.516,1.17,-0.564
2015-03-10,1.007,0.889,-11.718,1.55,1.817,17.226,1.17,-0.222
2015-03-11,1.008,0.889,-11.806,1.548,1.808,16.796,1.17,-0.453
2015-03-12,1.008,0.889,-11.806,1.548,1.809,16.86,1.17,-0.427
2015-03-13,1.008,0.898,-10.913,1.548,1.807,16.731,1.17,0.06
2015-03-16,1.008,0.9,-10.714,1.558,1.801,15.597,1.173,-0.23
2015-03-17,1.008,0.899,-10.813,1.555,1.808,16.27,1.172,-0.026
2015-03-18,1.008,0.901,-10.615,1.555,1.874,20.514,1.172,1.783
2015-03-19,1.008,0.907,-10.02,1.558,1.816,16.56,1.173,0.571
2015-03-20,1.008,0.897,-11.012,1.561,1.816,16.336,1.174,-0.111
2015-03-23,1.009,0.899,-10.902,1.559,1.811,16.164,1.174,-0.119
2015-03-24,1.009,0.916,-9.217,1.556,1.801,15.746,1.173,0.725
2015-03-25,1.009,0.904,-10.406,1.569,1.8,14.723,1.177,-0.357
2015-03-26,1.009,0.93,-7.83,1.569,1.8,14.723,1.177,1.189
2015-03-27,1.009,0.936,-7.235,1.569,1.792,14.213,1.177,1.342
2015-03-30,1.01,0.922,-8.713,1.563,1.773,13.436,1.176,0.111
2015-03-31,1.01,0.922,-8.713,1.563,1.779,13.82,1.176,0.264
2015-04-01,1.01,0.916,-9.307,1.56,1.792,14.872,1.175,0.323
2015-04-02,1.01,0.915,-9.406,1.56,1.8,15.385,1.175,0.468
2015-04-03,1.01,0.913,-9.604,1.56,1.799,15.321,1.175,0.323
2015-04-07,1.01,0.914,-9.505,1.56,1.808,15.897,1.175,0.613
2015-04-08,1.011,0.912,-9.792,1.554,1.779,14.479,1.174,-0.162
2015-04-09,1.011,0.913,-9.693,1.554,1.783,14.736,1.174,0
2015-04-10,1.011,0.917,-9.298,1.558,1.777,14.056,1.175,0
2015-04-13,1.011,0.914,-9.594,1.561,1.774,13.645,1.176,-0.34
2015-04-14,1.011,0.915,-9.496,1.564,1.847,18.095,1.177,1.495
2015-04-15,1.011,0.906,-10.386,1.561,1.673,7.175,1.176,-3.393
2015-04-16,1.011,0.915,-9.496,1.561,1.753,12.3,1.176,-0.816
2015-04-17,1.012,0.91,-10.079,1.562,1.8,15.237,1.177,0
2015-04-20,1.012,0.913,-9.783,1.565,1.82,16.294,1.178,0.603
2015-04-21,1.012,0.912,-9.881,1.572,1.8,14.504,1.18,-0.136
2015-04-22,1.012,0.917,-9.387,1.582,1.79,13.148,1.183,-0.347
2015-04-23,1.012,0.917,-9.387,1.585,1.809,14.132,1.184,0.051
2015-04-24,1.012,0.918,-9.289,1.585,1.798,13.438,1.184,-0.169
2015-04-27,1.013,0.913,-9.872,1.586,1.8,13.493,1.185,-0.498
2015-04-28,1.013,0.904,-10.76,1.583,1.817,14.782,1.184,-0.515
2015-04-29,1.013,0.904,-10.76,1.586,1.817,14.565,1.185,-0.599
2015-04-30,1.013,0.913,-9.872,1.59,1.819,14.403,1.186,-0.101
2015-05-04,1.013,0.907,-10.464,1.593,1.836,15.254,1.187,-0.11
2015-05-05,1.014,0.903,-10.947,1.587,1.836,15.69,1.186,-0.261
2015-05-06,1.014,0.888,-12.426,1.584,1.837,15.972,1.185,-1.038
2015-05-07,1.014,0.899,-11.341,1.587,1.842,16.068,1.186,-0.346
2015-05-08,1.014,0.894,-11.834,1.591,1.87,17.536,1.187,-0.017
2015-05-11,1.014,0.898,-11.44,1.604,1.873,16.771,1.191,-0.042
2015-05-12,1,0.895,-10.5,1,1.967,96.7,1,21.66
2015-05-13,1,0.895,-10.5,1,1.967,96.7,1,21.66
2015-05-14,1,0.9,-10,1.007,1.1,9.235,1.002,-4.192
2015-05-15,1,0.908,-9.2,1.017,1.21,18.977,1.005,-0.637
2015-05-18,1.001,0.907,-9.391,1.021,1.331,30.362,1.007,2.701
2015-05-19,1.001,0.998,-0.3,1.021,1.338,31.048,1.007,9.235
2015-05-20,1.001,0.992,-0.899,1.021,1.273,24.682,1.007,6.882
2015-05-21,1.001,0.91,-9.091,1.028,1.24,20.623,1.009,0
2015-05-22,1.001,0.89,-11.089,1.028,1.272,23.735,1.009,-0.436
2015-05-25,1.001,0.885,-11.588,1.041,1.316,26.417,1.013,0.128
2015-05-26,1.001,0.86,-14.086,1.054,1.397,32.543,1.017,0.403
2015-05-27,1.002,0.86,-14.172,1.049,1.44,37.274,1.016,1.772
2015-05-28,1.002,0.857,-14.471,1.039,1.373,32.146,1.013,-0.118
2015-05-29,1.002,0.855,-14.671,1.042,1.361,30.614,1.014,-0.71
2015-06-01,1.002,0.857,-14.471,1.052,1.362,29.468,1.017,-0.836
2015-06-02,1.002,0.856,-14.571,1.055,1.369,29.763,1.018,-0.796
2015-06-03,1.002,0.859,-14.271,1.049,1.369,30.505,1.016,-0.394
2015-06-04,1.002,0.86,-14.172,1.049,1.364,30.029,1.016,-0.472
2015-06-05,1.002,0.867,-13.473,1.049,1.358,29.457,1.016,-0.167
2015-06-08,1.003,0.868,-13.46,1.046,1.353,29.35,1.016,-0.246
2015-06-09,1.003,0.864,-13.858,1.046,1.369,30.88,1.016,-0.049
2015-06-10,1.003,0.864,-13.858,1.04,1.357,30.481,1.014,-0.207
2015-06-11,1.003,0.863,-13.958,1.036,1.397,34.846,1.013,1.007
2015-06-12,1.003,0.856,-14.656,1.036,1.537,48.359,1.013,4.669
2015-06-15,1.003,0.851,-15.155,1.036,1.41,36.1,1.013,0.563
2015-06-16,1.004,0.858,-14.542,1.031,1.354,31.329,1.012,-0.514
2015-06-17,1.004,0.854,-14.94,1.031,1.369,32.784,1.012,-0.346
2015-06-18,1.004,0.849,-15.438,1.024,1.357,32.52,1.01,-0.851
2015-06-19,1.004,0.852,-15.139,1.017,1.353,33.038,1.008,-0.565
2015-06-23,1.004,0.852,-15.139,1.021,1.358,33.007,1.009,-0.515
2015-06-24,1.004,0.859,-14.442,1.024,1.349,31.738,1.01,-0.396
2015-06-25,1.005,0.86,-14.428,1.022,1.341,31.213,1.01,-0.564
2015-06-26,1.005,0.869,-13.532,1.015,1.334,31.429,1.008,0.05
2015-06-29,1.005,0.863,-14.129,1.012,1.325,30.929,1.007,-0.536
2015-06-30,1.005,0.856,-14.826,1.018,1.326,30.255,1.009,-1.189
2015-07-01,1.005,0.868,-13.632,1.015,1.353,33.3,1.008,0.546
2015-07-02,1.005,0.86,-14.428,1.018,1.337,31.336,1.009,-0.585
2015-07-03,1.005,0.858,-14.627,1.018,1.351,32.711,1.009,-0.307
2015-07-06,1.006,0.856,-14.911,1.019,1.353,32.777,1.01,-0.485
2015-07-07,1.006,0.854,-15.109,1.023,1.345,31.476,1.011,-0.959
2015-07-08,1.006,0.853,-15.209,1.023,1.354,32.356,1.011,-0.762
2015-07-09,1.006,0.862,-14.314,1.023,1.378,34.702,1.011,0.574
2015-07-10,1.006,0.86,-14.513,1.026,1.379,34.405,1.012,0.366
2015-07-13,1.006,0.865,-14.016,1.026,1.345,31.092,1.012,-0.296
2015-07-14,1.006,0.862,-14.314,1.026,1.35,31.579,1.012,-0.356
2015-07-15,1.006,0.867,-13.817,1.029,1.351,31.293,1.013,-0.079
2015-07-16,1.007,0.87,-13.605,1.027,1.375,33.885,1.013,0.839
2015-07-17,1.007,0.87,-13.605,1.03,1.369,32.913,1.014,0.562
2015-07-20,1.007,0.865,-14.101,1.034,1.355,31.044,1.015,-0.296
2015-07-21,1.007,0.869,-13.704,1.034,1.355,31.044,1.015,-0.02
2015-07-22,1.007,0.865,-14.101,1.037,1.353,30.473,1.016,-0.453
2015-07-23,1.007,0.866,-14.002,1.04,1.369,31.635,1.017,-0.01
2015-07-24,1.007,0.866,-14.002,1.044,1.387,32.854,1.018,0.422
2015-07-27,1.008,0.867,-13.988,1.041,1.389,33.429,1.018,0.55
