date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-04-17,1.005,0.887,-11.741,1.439,1.549,7.644,1.222,-0.327
2015-04-20,1.006,0.89,-11.531,1.384,1.493,7.876,1.195,-0.293
2015-04-21,1.006,0.891,-11.431,1.482,1.559,5.196,1.244,-1.527
2015-04-22,1.006,0.896,-10.934,1.556,1.619,4.049,1.281,-1.835
2015-04-23,1.006,0.903,-10.239,1.572,1.646,4.707,1.289,-1.125
2015-04-24,1.007,0.909,-9.732,1.549,1.636,5.617,1.278,-0.43
2015-04-27,1.007,0.902,-10.427,1.583,1.625,2.653,1.295,-2.432
2015-04-28,1.007,0.9,-10.626,1.513,1.596,5.486,1.26,-0.952
2015-04-29,1.007,0.904,-10.228,1.555,1.63,4.823,1.281,-1.093
2015-04-30,1.007,0.908,-9.831,1.577,1.653,4.819,1.292,-0.89
2015-05-04,1.008,0.916,-9.127,1.6,1.64,2.5,1.304,-1.994
2015-05-05,1.008,0.903,-10.417,1.52,1.585,4.276,1.264,-1.582
2015-05-06,1.008,0.915,-9.226,1.524,1.568,2.887,1.266,-1.935
2015-05-07,1.009,0.909,-9.911,1.529,1.58,3.336,1.269,-1.931
2015-05-08,1.009,0.918,-9.019,1.621,1.668,2.899,1.315,-1.673
2015-05-11,1.009,0.918,-9.019,1.735,1.77,2.017,1.372,-2.041
2015-05-12,1.009,0.913,-9.514,1.793,1.868,4.183,1.401,-0.749
2015-05-13,1.009,0.915,-9.316,1.821,1.883,3.405,1.415,-1.131
2015-05-14,1.009,0.917,-9.118,1.823,1.867,2.414,1.416,-1.695
2015-05-15,1.009,0.922,-8.622,1.823,1.835,0.658,1.416,-2.648
2015-05-18,1.01,0.92,-8.911,1.882,1.9,0.956,1.446,-2.49
2015-05-19,1.01,0.922,-8.713,1.968,2.05,4.167,1.489,-0.201
2015-05-20,1.01,0.91,-9.901,2.07,2.14,3.382,1.54,-0.974
2015-05-21,1.01,0.901,-10.792,2.178,2.354,8.081,1.594,2.102
2015-05-22,1.01,0.9,-10.891,2.186,2.589,18.435,1.598,9.168
2015-05-25,1.011,0.891,-11.869,2.219,2.848,28.346,1.615,15.759
2015-05-26,1.011,0.873,-13.65,2.281,2.951,29.373,1.646,16.16
2015-05-27,1.011,0.832,-17.705,2.285,2.656,16.236,1.648,5.825
2015-05-28,1.011,0.837,-17.211,2.201,2.39,8.587,1.606,0.467
2015-05-29,1.011,0.816,-19.288,2.197,2.328,5.963,1.604,-1.995
2015-06-01,1.012,0.818,-19.17,2.262,2.458,8.665,1.637,0.061
2015-06-02,1.012,0.826,-18.379,2.336,2.436,4.281,1.674,-2.569
2015-06-03,1.012,0.84,-16.996,2.33,2.433,4.421,1.671,-2.065
2015-06-04,1.012,0.842,-16.798,2.304,2.413,4.731,1.658,-1.84
2015-06-05,1.013,0.839,-17.177,2.327,2.476,6.403,1.67,-0.749
2015-06-08,1.013,0.832,-17.868,2.245,2.46,9.577,1.629,1.044
2015-06-09,1.013,0.828,-18.263,2.241,2.391,6.693,1.627,-1.076
2015-06-10,1.013,0.829,-18.164,2.277,2.435,6.939,1.645,-0.79
2015-06-11,1.013,0.828,-18.263,2.297,2.47,7.532,1.655,-0.363
2015-06-12,1.014,0.83,-18.146,2.33,2.458,5.494,1.672,-1.675
2015-06-15,1.014,0.829,-18.245,2.218,2.4,8.206,1.616,-0.093
2015-06-16,1.014,0.832,-17.949,2.088,2.261,8.285,1.551,-0.29
2015-06-17,1.014,0.829,-18.245,2.162,2.258,4.44,1.588,-2.802
2015-06-18,1.014,0.827,-18.442,2.096,2.207,5.296,1.555,-2.444
2015-06-19,1.015,0.825,-18.719,1.881,2.091,11.164,1.448,0.691
2015-06-23,1.015,0.824,-18.818,1.865,2.115,13.405,1.44,2.049
2015-06-24,1.015,0.82,-19.212,1.931,2.089,8.182,1.473,-1.256
2015-06-25,1.016,0.834,-17.913,1.824,1.98,8.553,1.42,-0.915
2015-06-26,1.016,0.841,-17.224,1.612,1.782,10.546,1.314,-0.19
2015-06-29,1.015,0.826,-18.621,1.465,1.642,12.082,1.24,-0.484
2015-06-30,1.016,0.812,-20.079,1.58,1.792,13.418,1.298,0.308
2015-07-01,1.016,0.812,-20.079,1.488,1.693,13.777,1.252,0.04
2015-07-02,1.016,0.794,-21.85,1.36,1.66,22.059,1.188,3.283
2015-07-03,1.016,0.785,-22.736,1.26,1.496,18.73,1.138,0.22
2015-07-06,1.016,0.807,-20.571,1.194,1.448,21.273,1.105,2.036
2015-07-07,1.017,0.834,-17.994,1.073,1.303,21.435,1.045,2.249
2015-07-08,1.017,0.782,-23.107,0.967,1.173,21.303,0.992,-1.462
2015-07-09,1.017,0.823,-19.076,1.049,1.288,22.784,1.033,2.178
2015-07-10,1.017,0.829,-18.486,1.141,1.417,24.189,1.079,4.078
2015-07-13,1.017,0.825,-18.879,1.235,1.519,22.996,1.126,4.085
2015-07-14,1.018,0.837,-17.78,1.272,1.403,10.299,1.145,-2.183
2015-07-15,1.018,0.863,-15.226,1.19,1.268,6.555,1.104,-3.487
2015-07-16,1.018,0.869,-14.637,1.216,1.274,4.77,1.117,-4.073
2015-07-17,1.018,0.879,-13.654,1.308,1.385,5.887,1.163,-2.666
2015-07-20,1.018,0.868,-14.735,1.334,1.438,7.796,1.176,-1.956
2015-07-21,1.019,0.867,-14.917,1.355,1.454,7.306,1.187,-2.233
2015-07-22,1.019,0.855,-16.094,1.355,1.481,9.299,1.187,-1.601
2015-07-23,1.019,0.846,-16.977,1.423,1.564,9.909,1.221,-1.31
2015-07-24,1.019,0.851,-16.487,1.401,1.514,8.066,1.21,-2.273
2015-07-27,1.019,0.869,-14.72,1.223,1.366,11.693,1.121,-0.312
