date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.0009,1.029,2.807,1.6327,1.67,2.285,1.3168,2.483
2015-01-06,1.001,1.029,2.797,1.6614,1.69,1.721,1.3312,2.126
2015-01-07,1.0012,0.979,-2.217,1.6648,1.697,1.934,1.333,0.375
2015-01-08,1.0014,0.97,-3.136,1.6446,1.71,3.977,1.323,1.285
2015-01-09,1.0015,0.965,-3.645,1.6285,1.7,4.391,1.315,1.331
2015-01-12,1.0021,0.951,-5.099,1.5925,1.674,5.118,1.2973,1.172
2015-01-13,1.0022,0.95,-5.209,1.6258,1.64,0.873,1.314,-1.446
2015-01-14,1.0024,0.951,-5.128,1.6138,1.66,2.863,1.3081,-0.199
2015-01-15,1.0026,0.958,-4.448,1.6448,1.656,0.681,1.3237,-1.262
2015-01-16,1.0027,0.97,-3.261,1.6777,1.682,0.256,1.3402,-1.06
2015-01-19,1.0033,0.967,-3.618,1.5675,1.654,5.518,1.2854,1.953
2015-01-20,1.0034,0.98,-2.332,1.6554,1.682,1.607,1.3294,0.12
2015-01-21,1.0036,0.981,-2.252,1.7192,1.74,1.21,1.3614,-0.066
2015-01-22,1.0038,0.976,-2.769,1.7552,1.75,-0.296,1.3795,-1.196
2015-01-23,1.0039,1.03,2.6,1.7267,1.77,2.508,1.3653,2.542
2015-01-26,1.0045,1.02,1.543,1.7843,1.779,-0.297,1.3944,0.366
2015-01-27,1.0046,1.027,2.23,1.7916,1.73,-3.438,1.3981,-1.402
2015-01-28,1.0048,1.04,3.503,1.7768,1.724,-2.972,1.3908,-0.633
2015-01-29,1.005,1.024,1.891,1.7588,1.728,-1.751,1.3819,-0.427
2015-01-30,1.0051,1.01,0.488,1.7261,1.715,-0.643,1.3656,-0.227
2015-02-02,1.0057,0.999,-0.666,1.7141,1.708,-0.356,1.3599,-0.471
2015-02-03,1.0058,1,-0.577,1.758,1.732,-1.479,1.3819,-1.151
2015-02-04,1.006,1.005,-0.099,1.7468,1.7,-2.679,1.3764,-1.736
2015-02-05,1.0062,1.021,1.471,1.7332,1.703,-1.742,1.3697,-0.562
2015-02-06,1.0063,1.015,0.865,1.6787,1.65,-1.71,1.3425,-0.745
2015-02-09,1.0068,1.014,0.715,1.664,1.659,-0.3,1.3354,0.082
2015-02-10,1.007,1.017,0.993,1.6984,1.644,-3.203,1.3527,-1.641
2015-02-11,1.0072,1.038,3.058,1.7262,1.674,-3.024,1.3667,-0.783
2015-02-12,1.0074,1.041,3.335,1.7436,1.684,-3.418,1.3755,-0.945
2015-02-13,1.0075,1.038,3.027,1.7835,1.728,-3.112,1.3955,-0.896
2015-02-16,1.008,1.043,3.472,1.8298,1.787,-2.339,1.4189,-0.275
2015-02-17,1.0082,1.062,5.336,1.848,1.785,-3.409,1.4281,-0.322
2015-02-25,1.0096,1.168,15.689,1.8446,1.755,-4.857,1.4271,2.41
2015-02-26,1.0098,1.285,27.253,1.8728,1.786,-4.635,1.4413,6.536
2015-02-27,1.0099,1.347,33.38,1.8927,1.775,-6.219,1.4513,7.559
2015-03-02,1.0104,1.25,23.713,1.935,1.813,-6.305,1.4727,3.993
2015-03-03,1.0106,1.16,14.783,1.923,1.79,-6.916,1.4668,0.559
2015-03-04,1.0108,1.137,12.485,1.9632,1.808,-7.905,1.487,-0.975
2015-03-05,1.011,1.13,11.771,1.9622,1.818,-7.349,1.4866,-0.848
2015-03-06,1.0111,1.136,12.353,1.9271,1.802,-6.492,1.4691,-0.007
2015-03-09,1.0116,1.13,11.704,1.9632,1.809,-7.855,1.4874,-1.203
2015-03-10,1.0118,1.144,13.066,1.9924,1.816,-8.854,1.5021,-1.471
2015-03-11,1.012,1.141,12.747,1.986,1.816,-8.56,1.499,-1.368
2015-03-12,1.0122,1.147,13.318,1.9844,1.813,-8.637,1.4983,-1.221
2015-03-13,1.0123,1.163,14.887,2.0159,1.837,-8.874,1.5141,-0.931
2015-03-16,1.0128,1.168,15.324,2.106,1.922,-8.737,1.5594,-0.923
2015-03-17,1.013,1.179,16.387,2.1512,1.958,-8.981,1.5821,-0.86
2015-03-18,1.0132,1.175,15.969,2.2012,2.039,-7.369,1.6072,-0.012
2015-03-19,1.0134,1.16,14.466,2.2256,2.045,-8.115,1.6195,-1.05
2015-03-20,1.0135,1.151,13.567,2.2577,2.16,-4.327,1.6356,1.217
2015-03-23,1.014,1.143,12.722,2.334,2.375,1.757,1.674,5.078
2015-03-24,1.0142,1.129,11.319,2.3424,2.446,4.423,1.6783,6.507
2015-03-25,1.0144,1.062,4.692,2.3536,2.291,-2.66,1.684,-0.445
2015-03-26,1.0146,1.06,4.475,2.3292,2.26,-2.971,1.6719,-0.712
2015-03-27,1.0147,1.071,5.548,2.3645,2.277,-3.701,1.6896,-0.923
2015-03-30,1.0152,1.072,5.595,2.405,2.32,-3.534,1.7101,-0.825
2015-03-31,1.0154,1.075,5.87,2.4064,2.32,-3.59,1.7109,-0.783
2015-04-01,1.0156,1.076,5.947,2.4854,2.39,-3.838,1.7505,-1
2015-04-02,1.0158,1.103,8.584,2.5452,2.428,-4.605,1.7805,-0.842
2015-04-03,1.0159,1.115,9.755,2.5979,2.473,-4.808,1.8069,-0.714
2015-04-07,1.0166,1.112,9.384,2.6818,2.587,-3.535,1.8492,0.016
2015-04-08,1.0168,1.089,7.101,2.6524,2.64,-0.468,1.8346,1.63
2015-04-09,1.017,1.094,7.571,2.622,2.629,0.267,1.8195,2.308
2015-04-10,1.0171,1.081,6.283,2.7149,2.659,-2.059,1.866,0.214
2015-04-13,1.0176,1.081,6.23,2.7918,2.784,-0.279,1.9047,1.46
2015-04-14,1.0178,1.082,6.308,2.791,2.844,1.899,1.9044,3.077
2015-04-15,1.018,1.074,5.501,2.6692,2.748,2.952,1.8436,3.656
2015-04-16,1.0182,1.059,4.007,2.7106,2.729,0.679,1.8644,1.588
2015-04-17,1.0183,1.044,2.524,2.7365,2.716,-0.749,1.8774,0.138
2015-04-20,1.0188,1.049,2.964,2.6692,2.679,0.367,1.844,1.085
2015-04-21,1.019,1.063,4.318,2.7872,2.854,2.397,1.9031,2.911
2015-04-22,1.0192,1.067,4.69,2.8744,2.879,0.16,1.9468,1.346
2015-04-23,1.0193,1.076,5.563,2.9089,2.896,-0.443,1.9641,1.115
2015-04-24,1.0195,1.068,4.757,2.9075,2.913,0.189,1.9635,1.375
2015-04-27,1.02,1.048,2.745,2.9446,3.024,2.696,1.9823,2.709
2015-04-28,1.0202,1.034,1.353,2.8314,2.937,3.73,1.9258,3.1
2015-04-29,1.0204,1.024,0.353,2.8962,2.952,1.927,1.9583,1.517
2015-04-30,1.0205,1.011,-0.931,2.9105,2.985,2.56,1.9655,1.654
2015-05-04,1.0212,1.002,-1.88,2.9268,2.98,1.818,1.974,0.861
2015-05-05,1.0214,1.002,-1.899,2.7984,2.849,1.808,1.9099,0.817
2015-05-06,1.0216,0.997,-2.408,2.7494,2.772,0.822,1.8855,-0.053
2015-05-07,1.0217,0.988,-3.298,2.6721,2.698,0.969,1.8469,-0.211
2015-05-08,1.0219,0.989,-3.219,2.7991,2.816,0.604,1.9105,-0.419
2015-05-11,1.0224,0.991,-3.071,2.9498,3.098,5.024,1.9861,2.94
2015-05-12,1.0226,0.983,-3.872,3.0162,3.254,7.884,2.0194,4.907
2015-05-13,1,0.945,-5.5,1,3.214,221.4,1,107.95
2015-05-14,1.0002,0.945,-5.519,0.9976,3.214,222.173,0.9989,108.179
2015-05-15,1.0003,0.958,-4.229,0.9831,1.098,11.688,0.9917,3.66
2015-05-18,1.0009,0.922,-7.883,1.0097,1.07,5.972,1.0053,-0.925
2015-05-19,1.001,0.939,-6.194,1.0524,1.096,4.143,1.0267,-0.896
2015-05-20,1.0012,0.935,-6.612,1.0896,1.152,5.727,1.0454,-0.182
2015-05-21,1.0014,0.922,-7.929,1.1712,1.259,7.497,1.0863,0.387
2015-05-22,1.0015,0.919,-8.238,1.2081,1.314,8.766,1.1048,1.059
2015-05-25,1.0021,0.92,-8.193,1.2633,1.407,11.375,1.1327,2.719
2015-05-26,1.0022,0.913,-8.9,1.3326,1.548,16.164,1.1674,5.405
2015-05-27,1.0024,0.903,-9.916,1.3508,1.703,26.073,1.1766,10.743
