date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-03-16,1.017,0.891,-12.389,1.711,1.848,8.007,1.364,0.403
2015-03-17,1.017,0.891,-12.389,1.717,1.9,10.658,1.367,2.085
2015-03-18,1.017,0.898,-11.701,1.769,1.958,10.684,1.393,2.513
2015-03-19,1.018,0.898,-11.788,1.786,1.908,6.831,1.402,0.071
2015-03-20,1.018,0.896,-11.984,1.834,1.963,7.034,1.426,0.245
2015-03-23,1.018,0.894,-12.181,1.938,2.1,8.359,1.478,1.286
2015-03-24,1.018,0.883,-13.261,1.984,2.31,16.431,1.501,6.362
2015-03-25,1,0.878,-12.2,1,2.541,154.1,1,70.95
2015-03-26,1,0.878,-12.2,0.924,2.541,175,0.962,77.703
2015-03-27,1,0.9,-10,0.948,1.016,7.173,0.974,-1.643
2015-03-30,1.001,0.853,-14.785,0.939,1.075,14.483,0.97,-0.619
2015-03-31,1.001,0.85,-15.085,0.961,1.096,14.048,0.981,-0.815
2015-04-01,1.001,0.853,-14.785,1.007,1.141,13.307,1.004,-0.697
2015-04-02,1.001,0.858,-14.286,1.051,1.178,12.084,1.026,-0.78
2015-04-03,1.001,0.859,-14.186,1.071,1.23,14.846,1.036,0.82
2015-04-07,1.002,0.852,-14.97,1.112,1.353,21.673,1.057,4.305
2015-04-08,1.002,0.848,-15.369,1.074,1.398,30.168,1.038,8.189
2015-04-09,1.002,0.848,-15.369,1.052,1.258,19.582,1.027,2.532
2015-04-10,1.003,0.842,-16.052,1.101,1.25,13.533,1.052,-0.57
2015-04-13,1.003,0.841,-16.152,1.131,1.255,10.964,1.067,-1.781
2015-04-14,1.003,0.856,-14.656,1.111,1.23,10.711,1.057,-1.325
2015-04-15,1.003,0.863,-13.958,1.015,1.139,12.217,1.009,-0.793
2015-04-16,1.003,0.867,-13.559,1.039,1.155,11.165,1.021,-0.979
2015-04-17,1.004,0.872,-13.147,1.044,1.157,10.824,1.024,-0.928
2015-04-20,1.004,0.875,-12.849,1.002,1.105,10.279,1.003,-1.296
2015-04-21,1.004,0.871,-13.247,1.104,1.216,10.145,1.054,-0.996
2015-04-22,1.004,0.874,-12.948,1.154,1.252,8.492,1.079,-1.483
2015-04-23,1.005,0.877,-12.736,1.177,1.275,8.326,1.091,-1.375
2015-04-24,1.005,0.887,-11.741,1.203,1.297,7.814,1.104,-1.087
2015-04-27,1.005,0.886,-11.841,1.203,1.296,7.731,1.104,-1.178
2015-04-28,1.005,0.886,-11.841,1.127,1.231,9.228,1.066,-0.704
2015-04-29,1.006,0.889,-11.63,1.194,1.285,7.621,1.1,-1.182
2015-04-30,1.006,0.889,-11.63,1.218,1.315,7.964,1.112,-0.899
2015-05-04,1.006,0.889,-11.63,1.2,1.284,7,1.103,-1.496
2015-05-05,1.006,0.887,-11.829,1.128,1.235,9.486,1.067,-0.562
2015-05-06,1.007,0.887,-11.917,1.145,1.245,8.734,1.076,-0.929
2015-05-07,1.007,0.888,-11.817,1.117,1.221,9.311,1.062,-0.706
2015-05-08,1.007,0.889,-11.718,1.245,1.343,7.871,1.126,-0.888
2015-05-11,1.007,0.873,-13.307,1.359,1.477,8.683,1.183,-0.676
2015-05-12,1.008,0.867,-13.988,1.426,1.585,11.15,1.217,0.74
2015-05-13,1.008,0.85,-15.675,1.458,1.6,9.739,1.233,-0.649
2015-05-14,1.008,0.858,-14.881,1.436,1.573,9.54,1.222,-0.532
2015-05-15,1.008,0.88,-12.698,1.432,1.536,7.263,1.22,-0.984
2015-05-18,1.009,0.868,-13.974,1.519,1.671,10.007,1.264,0.435
2015-05-19,1.009,0.876,-13.181,1.579,1.688,6.903,1.294,-0.927
2015-05-20,1.009,0.863,-14.47,1.641,1.775,8.166,1.325,-0.453
2015-05-21,1.009,0.856,-15.164,1.729,1.89,9.312,1.369,0.292
2015-05-22,1.009,0.856,-15.164,1.723,1.895,9.983,1.366,0.695
2015-05-25,1.01,0.862,-14.653,1.726,1.88,8.922,1.368,0.219
2015-05-26,1.01,0.84,-16.832,1.842,2.068,12.269,1.426,1.964
2015-05-27,1.01,0.83,-17.822,1.858,2.255,21.367,1.434,7.566
2015-05-28,1.01,0.826,-18.218,1.688,2.03,20.261,1.349,5.856
2015-05-29,1.01,0.8,-20.792,1.742,2.01,15.385,1.376,2.108
2015-06-01,1.011,0.79,-21.86,1.871,2.113,12.934,1.441,0.729
2015-06-02,1.011,0.788,-22.057,1.991,2.241,12.557,1.501,0.899
2015-06-03,1,0.808,-19.2,1,2.203,120.3,1,50.55
2015-06-04,1,0.808,-19.2,0.984,2.203,123.882,0.992,51.764
2015-06-05,1,0.9,-10,0.974,1.082,11.088,0.987,0.405
2015-06-08,1.001,0.81,-19.081,0.901,1.19,32.075,0.951,5.152
2015-06-09,1.001,0.776,-22.478,0.911,1.156,26.894,0.956,1.046
2015-06-10,1.001,0.776,-22.478,0.963,1.19,23.572,0.982,0.102
2015-06-11,1.001,0.783,-21.778,0.979,1.172,19.714,0.99,-1.263
2015-06-12,1.001,0.786,-21.479,1.003,1.185,18.146,1.002,-1.647
2015-06-15,1.002,0.782,-21.956,0.928,1.138,22.629,0.965,-0.518
2015-06-16,1.002,0.789,-21.257,0.836,1.063,27.153,0.919,0.762
2015-06-17,1.002,0.783,-21.856,0.878,1.133,29.043,0.94,1.915
2015-06-18,1.002,0.788,-21.357,0.792,1.068,34.848,0.897,3.456
2015-06-19,1.003,0.795,-20.738,0.689,0.961,39.478,0.846,3.783
2015-06-23,1.003,0.784,-21.834,0.709,0.943,33.004,0.856,0.876
2015-06-24,1.003,0.793,-20.937,0.723,0.917,26.833,0.863,-0.927
2015-06-25,1.003,0.815,-18.744,0.627,0.828,32.057,0.815,0.798
2015-06-26,1.004,0.849,-15.438,0.478,0.745,55.858,0.741,7.557
2015-06-29,1.004,0.879,-12.45,0.35,0.671,91.714,0.677,14.476
2015-06-30,1.004,0.829,-17.43,0.428,0.711,66.121,0.716,7.542
2015-07-01,1.004,0.86,-14.343,0.35,0.64,82.857,0.677,10.783
2015-07-02,1.005,0.874,-13.035,0.269,0.576,114.126,0.637,13.815
2015-07-03,1.005,0.915,-8.955,0.213,0.518,143.192,0.609,17.652
2015-07-06,1,0.918,-8.2,1,0.466,-53.4,1,-30.8
2015-07-07,1,0.918,-8.2,0.888,0.466,-47.523,0.944,-26.695
2015-07-08,1,0.9,-10,0.858,0.799,-6.876,0.929,-8.558
2015-07-09,1,0.835,-16.5,0.868,0.879,1.267,0.934,-8.244
2015-07-10,1.001,0.813,-18.781,0.879,0.967,10.011,0.94,-5.319
2015-07-13,1.001,0.818,-18.282,0.995,1.064,6.935,0.998,-5.711
2015-07-14,1.001,0.828,-17.283,1.109,1.17,5.5,1.055,-5.308
2015-07-15,1.001,0.859,-14.186,1.025,1.104,7.707,1.013,-3.11
2015-07-16,1.002,0.864,-13.772,1.042,1.175,12.764,1.022,-0.245
2015-07-17,1.002,0.856,-14.571,1.198,1.293,7.93,1.1,-2.318
2015-07-20,1.002,0.853,-14.87,1.286,1.422,10.575,1.144,-0.568
2015-07-21,1.002,0.844,-15.768,1.326,1.564,17.949,1.164,3.436
2015-07-22,1.003,0.823,-17.946,1.365,1.7,24.542,1.184,6.546
2015-07-23,1.003,0.818,-18.445,1.429,1.693,18.474,1.216,3.248
2015-07-24,1.003,0.835,-16.75,1.383,1.524,10.195,1.193,-1.132
2015-07-27,1.003,0.849,-15.354,1.193,1.372,15.004,1.098,1.138
