date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.001,0.868,-13.287,1.429,1.577,10.357,1.215,0.617
2015-01-06,1.001,0.868,-13.287,1.497,1.695,13.226,1.249,2.602
2015-01-07,1.001,0.901,-9.99,1.491,1.72,15.359,1.246,5.177
2015-01-08,1.001,0.834,-16.683,1.501,1.669,11.193,1.251,0.04
2015-01-09,1.001,0.834,-16.683,1.513,1.656,9.451,1.257,-0.955
2015-01-12,1.002,0.835,-16.667,1.552,1.687,8.698,1.277,-1.253
2015-01-13,1.002,0.832,-16.966,1.626,1.78,9.471,1.314,-0.609
2015-01-14,1.002,0.839,-16.267,1.606,1.745,8.655,1.304,-0.92
2015-01-15,1.002,0.843,-15.868,1.614,1.75,8.426,1.308,-0.879
2015-01-16,1.003,0.847,-15.553,1.707,1.832,7.323,1.355,-1.144
2015-01-19,1.003,0.849,-15.354,1.637,1.771,8.186,1.32,-0.758
2015-01-20,1.003,0.853,-14.955,1.781,1.918,7.692,1.392,-0.467
2015-01-21,1.003,0.849,-15.354,1.807,2.001,10.736,1.405,1.423
2015-01-22,1.003,0.848,-15.454,1.833,1.988,8.456,1.418,0
2015-01-23,1.004,0.851,-15.239,1.764,1.89,7.143,1.384,-0.975
2015-01-26,1.004,0.861,-14.243,1.834,1.956,6.652,1.419,-0.74
2015-01-27,1.004,0.868,-13.546,1.838,1.952,6.202,1.421,-0.774
2015-01-28,1.004,0.87,-13.347,1.8,1.922,6.778,1.402,-0.428
2015-01-29,1.005,0.87,-13.433,1.795,1.9,5.85,1.4,-1.071
2015-01-30,1.005,0.871,-13.333,1.739,1.849,6.325,1.372,-0.875
2015-02-02,1.005,0.866,-13.831,1.765,1.884,6.742,1.385,-0.722
2015-02-03,1.005,0.867,-13.731,1.835,1.979,7.847,1.42,0.211
2015-02-04,1.006,0.869,-13.618,1.824,1.945,6.634,1.415,-0.565
2015-02-05,1.006,0.87,-13.519,1.836,1.955,6.481,1.421,-0.598
2015-02-06,1.006,0.872,-13.32,1.766,1.872,6.002,1.386,-1.01
2015-02-09,1.006,0.878,-12.724,1.748,1.856,6.178,1.377,-0.726
2015-02-10,1.006,0.878,-12.724,1.814,1.921,5.899,1.41,-0.745
2015-02-11,1.007,0.88,-12.612,1.891,1.978,4.601,1.449,-1.38
2015-02-12,1.007,0.887,-11.917,1.903,1.997,4.94,1.455,-0.893
2015-02-13,1.007,0.894,-11.221,1.927,2.005,4.048,1.467,-1.193
2015-02-16,1.007,0.898,-10.824,2.051,2.191,6.826,1.529,1.014
2015-02-17,1,0.899,-10.1,1,2.157,115.7,1,52.8
2015-02-25,1.001,0.899,-10.19,0.969,2.157,122.601,0.985,55.127
2015-02-26,1.001,0.901,-9.99,0.979,1.066,8.887,0.99,-0.657
2015-02-27,1.002,0.886,-11.577,1.002,1.129,12.675,1.002,0.549
2015-03-02,1.002,0.882,-11.976,1.048,1.169,11.546,1.025,0.049
2015-03-03,1.002,0.882,-11.976,1.02,1.138,11.569,1.011,-0.099
2015-03-04,1.002,0.878,-12.375,1.05,1.155,10,1.026,-0.926
2015-03-05,1.003,0.878,-12.463,1.045,1.149,9.952,1.024,-1.025
2015-03-06,1.003,0.885,-11.765,1.003,1.118,11.466,1.003,-0.15
2015-03-09,1.003,0.887,-11.565,1.037,1.137,9.643,1.02,-0.784
2015-03-10,1.003,0.889,-11.366,1.063,1.16,9.125,1.033,-0.823
2015-03-11,1.003,0.895,-10.768,1.057,1.146,8.42,1.03,-0.922
2015-03-12,1.004,0.893,-11.056,1.048,1.144,9.16,1.026,-0.731
2015-03-13,1.004,0.896,-10.757,1.084,1.167,7.657,1.044,-1.197
2015-03-16,1.004,0.894,-10.956,1.166,1.281,9.863,1.085,0.23
2015-03-17,1.004,0.892,-11.155,1.186,1.307,10.202,1.095,0.411
2015-03-18,1.005,0.893,-11.144,1.227,1.42,15.729,1.116,3.629
2015-03-19,1.005,0.888,-11.642,1.239,1.4,12.994,1.122,1.961
2015-03-20,1.005,0.883,-12.139,1.287,1.425,10.723,1.146,0.698
2015-03-23,1.005,0.878,-12.637,1.367,1.513,10.68,1.186,0.801
2015-03-24,1.006,0.869,-13.618,1.418,1.594,12.412,1.212,1.609
2015-03-25,1.006,0.87,-13.519,1.438,1.68,16.829,1.222,4.337
2015-03-26,1.006,0.871,-13.419,1.352,1.531,13.24,1.179,1.866
2015-03-27,1.006,0.871,-13.419,1.382,1.49,7.815,1.194,-1.131
2015-03-30,1.006,0.872,-13.32,1.368,1.49,8.918,1.187,-0.505
2015-03-31,1.007,0.863,-14.3,1.413,1.53,8.28,1.21,-1.116
2015-04-01,1.007,0.875,-13.108,1.489,1.596,7.186,1.248,-1.002
2015-04-02,1.007,0.88,-12.612,1.539,1.647,7.018,1.273,-0.746
2015-04-03,1.007,0.887,-11.917,1.571,1.673,6.493,1.289,-0.698
2015-04-07,1.008,0.888,-11.905,1.614,1.708,5.824,1.311,-0.992
2015-04-08,1.008,0.888,-11.905,1.564,1.663,6.33,1.286,-0.816
2015-04-09,1.008,0.89,-11.706,1.548,1.655,6.912,1.278,-0.43
2015-04-10,1.008,0.898,-10.913,1.614,1.702,5.452,1.311,-0.839
2015-04-13,1.009,0.899,-10.902,1.655,1.718,3.807,1.332,-1.764
2015-04-14,1.009,0.9,-10.803,1.635,1.703,4.159,1.322,-1.551
2015-04-15,1.009,0.904,-10.406,1.515,1.612,6.403,1.262,-0.317
2015-04-16,1.009,0.916,-9.217,1.541,1.616,4.867,1.275,-0.706
2015-04-17,1.009,0.916,-9.217,1.535,1.61,4.886,1.272,-0.708
2015-04-20,1.01,0.921,-8.812,1.478,1.545,4.533,1.244,-0.884
2015-04-21,1.01,0.92,-8.911,1.582,1.663,5.12,1.296,-0.347
2015-04-22,1.01,0.913,-9.604,1.632,1.706,4.534,1.321,-0.871
2015-04-23,1.01,0.905,-10.396,1.656,1.73,4.469,1.333,-1.163
2015-04-24,1.01,0.911,-9.802,1.688,1.755,3.969,1.349,-1.186
2015-04-27,1.011,0.898,-11.177,1.707,1.786,4.628,1.359,-1.251
